phase,epoch,train_loss,train_acc,test_loss,test_acc
search,1,1.6824,36.27,1.7878,42.48
search,2,1.2114,55.58,1.3516,54.30
search,3,0.9724,65.17,1.0033,65.83
search,4,0.8283,70.34,0.8955,68.77
search,5,0.7277,74.49,0.7497,73.68
search,6,0.6518,77.43,0.7996,74.25
search,7,0.6019,79.14,0.8566,71.36
search,8,0.5611,80.52,0.6058,79.00
search,9,0.5289,81.73,0.6144,79.00
search,10,0.5029,82.76,0.6219,79.42
finetune,1,1.5970,40.58,1.5441,43.85
finetune,2,1.2304,55.50,1.7364,44.85
finetune,3,1.1254,59.48,1.2960,54.77
finetune,4,1.0717,61.39,1.3355,54.51
finetune,5,1.0328,63.02,1.1398,60.71
finetune,6,1.0057,63.94,1.1260,61.90
finetune,7,0.9755,64.95,1.0238,63.48
finetune,8,0.9509,65.91,1.1849,59.30
finetune,9,0.9380,66.76,1.0123,65.11
finetune,10,0.9254,67.08,1.2289,60.69
finetune,11,0.8994,68.10,1.2677,58.36
finetune,12,0.8899,68.43,1.1078,64.49
finetune,13,0.8801,68.85,0.9735,65.78
finetune,14,0.8670,69.05,1.1533,62.71
finetune,15,0.8588,69.52,0.9997,65.04
finetune,16,0.8522,69.94,0.9683,65.30
finetune,17,0.8340,70.64,0.9390,67.43
finetune,18,0.8206,71.01,0.9582,67.51
finetune,19,0.8151,71.28,1.0164,65.10
finetune,20,0.8035,71.74,1.2225,60.55
finetune,21,0.8114,71.55,0.9517,66.81
finetune,22,0.7974,72.00,0.8690,69.11
finetune,23,0.7960,72.39,0.8230,71.24
finetune,24,0.7888,72.32,0.9650,68.57
finetune,25,0.7846,72.38,0.8528,70.20
finetune,26,0.7851,72.53,0.9527,68.10
finetune,27,0.7778,72.70,1.2229,62.54
finetune,28,0.7733,72.91,0.8791,69.61
finetune,29,0.7706,73.19,0.8631,70.29
finetune,30,0.7681,73.07,1.0062,66.74
finetune,31,0.7714,72.95,0.9342,68.46
finetune,32,0.7568,73.53,0.8620,70.87
finetune,33,0.7584,73.61,1.1229,62.62
finetune,34,0.7492,73.92,0.8763,70.40
finetune,35,0.7499,73.78,0.8402,71.62
finetune,36,0.7488,73.89,0.8423,71.23
finetune,37,0.7431,73.95,0.9528,67.51
finetune,38,0.7367,74.22,1.0336,67.08
finetune,39,0.7383,74.34,0.8695,69.80
finetune,40,0.7426,74.13,0.8031,72.67
finetune,41,0.7309,74.42,0.8479,70.76
finetune,42,0.7328,74.65,0.9453,69.30
finetune,43,0.7316,74.46,1.1983,63.43
finetune,44,0.7285,74.43,1.0804,65.98
finetune,45,0.7253,74.89,0.7775,73.18
finetune,46,0.7238,74.83,0.8445,71.10
finetune,47,0.7277,74.78,1.0562,67.61
finetune,48,0.7244,74.82,1.1277,64.57
finetune,49,0.7251,74.80,0.9066,70.35
finetune,50,0.7269,74.81,0.9498,67.30
finetune,51,0.7216,74.85,0.7974,72.93
finetune,52,0.7151,75.02,0.8591,71.52
finetune,53,0.7190,75.27,0.7560,73.95
finetune,54,0.7100,75.30,0.9462,68.97
finetune,55,0.7184,75.00,0.9740,67.20
finetune,56,0.7087,75.24,0.8575,71.23
finetune,57,0.7060,75.48,0.8649,70.62
finetune,58,0.7092,75.53,1.1397,64.30
finetune,59,0.7105,75.49,0.8474,71.63
finetune,60,0.7071,75.32,1.3417,61.38
finetune,61,0.7082,75.45,0.8794,69.62
finetune,62,0.7038,75.41,0.9550,68.65
finetune,63,0.7066,75.41,0.8206,71.98
finetune,64,0.7088,75.23,0.9733,68.28
finetune,65,0.7086,75.20,1.0667,65.21
finetune,66,0.7060,75.52,0.8407,71.05
finetune,67,0.6976,75.73,0.8004,72.19
finetune,68,0.6982,75.86,0.8065,73.20
finetune,69,0.7033,75.52,0.8706,70.96
finetune,70,0.6978,75.63,1.1327,66.85
finetune,71,0.6910,76.04,0.7456,74.33
finetune,72,0.6929,76.01,0.8178,71.78
finetune,73,0.6936,75.85,0.8870,70.18
finetune,74,0.6977,75.63,0.9657,69.89
finetune,75,0.6958,75.70,0.8958,70.08
finetune,76,0.6887,76.16,0.7816,72.66
finetune,77,0.6963,75.67,1.1688,64.83
finetune,78,0.6935,75.96,0.7920,73.36
finetune,79,0.6906,75.80,0.8001,72.87
finetune,80,0.6911,75.87,0.9138,69.64
finetune,81,0.6331,78.15,0.6594,77.42
finetune,82,0.6216,78.40,0.6601,77.08
finetune,83,0.6196,78.58,0.6526,77.33
finetune,84,0.6178,78.65,0.6613,77.16
finetune,85,0.6145,78.65,0.6621,77.13
finetune,86,0.6122,78.79,0.6608,76.91
finetune,87,0.6082,78.83,0.6574,77.34
finetune,88,0.6091,78.80,0.6524,77.54
finetune,89,0.6105,78.71,0.6546,77.26
finetune,90,0.6076,79.01,0.6559,77.38
finetune,91,0.6080,78.75,0.6456,77.74
finetune,92,0.6083,78.80,0.6530,77.65
finetune,93,0.6059,78.79,0.6575,77.68
finetune,94,0.6049,79.20,0.6529,77.62
finetune,95,0.6043,78.93,0.6455,77.90
finetune,96,0.6081,78.79,0.6588,77.45
finetune,97,0.6044,79.00,0.6551,77.39
finetune,98,0.6053,79.02,0.6499,77.76
finetune,99,0.6034,78.98,0.6511,77.54
finetune,100,0.6039,78.89,0.6571,77.33
finetune,101,0.6034,79.03,0.6483,77.90
finetune,102,0.5993,79.13,0.6506,77.81
finetune,103,0.6017,79.11,0.6591,77.51
finetune,104,0.6020,78.99,0.6556,77.54
finetune,105,0.6026,79.16,0.6636,77.44
finetune,106,0.5990,79.17,0.6462,77.74
finetune,107,0.6002,79.35,0.6410,77.97
finetune,108,0.6016,79.06,0.6705,77.27
finetune,109,0.6010,79.04,0.6450,78.04
finetune,110,0.6025,79.12,0.6442,77.60
finetune,111,0.5976,79.20,0.6560,77.41
finetune,112,0.6019,79.18,0.6603,77.66
finetune,113,0.6003,79.26,0.6554,77.50
finetune,114,0.5966,79.23,0.6648,77.40
finetune,115,0.6014,79.22,0.6453,78.07
finetune,116,0.5983,79.29,0.6672,77.20
finetune,117,0.5990,79.34,0.6560,77.82
finetune,118,0.6004,79.21,0.6617,77.33
finetune,119,0.6006,79.12,0.6588,77.71
finetune,120,0.5952,79.29,0.6448,77.63
finetune,121,0.5905,79.45,0.6374,77.98
finetune,122,0.5898,79.42,0.6390,77.96
finetune,123,0.5885,79.60,0.6390,78.00
finetune,124,0.5902,79.48,0.6376,77.92
finetune,125,0.5899,79.56,0.6399,77.96
finetune,126,0.5898,79.34,0.6397,77.88
finetune,127,0.5877,79.51,0.6403,77.83
finetune,128,0.5885,79.59,0.6394,77.94
finetune,129,0.5885,79.50,0.6382,78.00
finetune,130,0.5870,79.56,0.6384,77.85
finetune,131,0.5859,79.53,0.6399,77.88
finetune,132,0.5847,79.78,0.6379,78.01
finetune,133,0.5867,79.73,0.6378,78.17
finetune,134,0.5863,79.65,0.6395,78.13
finetune,135,0.5845,79.82,0.6401,77.95
finetune,136,0.5843,79.66,0.6383,77.95
finetune,137,0.5849,79.82,0.6397,77.90
finetune,138,0.5868,79.87,0.6376,78.03
finetune,139,0.5869,79.62,0.6373,77.96
finetune,140,0.5865,79.55,0.6409,77.88
finetune,141,0.5897,79.40,0.6396,77.83
finetune,142,0.5859,79.89,0.6394,78.08
finetune,143,0.5835,79.72,0.6414,77.93
finetune,144,0.5850,79.64,0.6373,78.06
finetune,145,0.5850,79.60,0.6404,78.01
finetune,146,0.5862,79.57,0.6384,78.22
finetune,147,0.5860,79.58,0.6376,78.10
finetune,148,0.5888,79.57,0.6367,78.05
finetune,149,0.5873,79.65,0.6378,77.98
finetune,150,0.5888,79.45,0.6376,78.11
finetune,151,0.5842,79.90,0.6370,78.22
finetune,152,0.5842,79.86,0.6396,77.92
finetune,153,0.5850,79.46,0.6374,78.04
finetune,154,0.5881,79.55,0.6406,78.05
