phase,epoch,train_loss,train_acc,test_loss,test_acc
dense_training,1,2.1612,21.87,1.8035,31.82
dense_training,2,1.6905,35.70,1.6275,39.87
dense_training,3,1.4030,48.48,1.1883,57.36
dense_training,4,1.1323,59.26,1.4777,52.62
dense_training,5,0.9947,64.62,1.0300,63.64
dense_training,6,0.9112,67.85,0.9488,66.78
dense_training,7,0.8467,70.19,1.3440,58.33
dense_training,8,0.7940,72.18,0.9817,66.27
dense_training,9,0.7336,74.42,0.8814,69.96
dense_training,10,0.6843,76.35,0.8632,71.26
dense_training,11,0.6613,77.13,0.9293,69.09
dense_training,12,0.6277,78.27,0.9999,68.72
dense_training,13,0.6132,78.64,0.7809,74.19
dense_training,14,0.5903,79.65,1.0584,68.67
dense_training,15,0.5802,80.03,0.7028,76.61
dense_training,16,0.5688,80.36,0.8166,73.40
dense_training,17,0.5610,80.45,0.8148,76.22
dense_training,18,0.5506,80.91,0.7869,73.89
dense_training,19,0.5331,81.76,1.1334,64.63
dense_training,20,0.5335,81.51,0.7741,73.02
dense_training,21,0.5202,81.95,0.6946,76.97
dense_training,22,0.5233,82.03,0.7031,75.72
dense_training,23,0.5181,82.28,0.8780,71.35
dense_training,24,0.5072,82.45,0.9487,70.11
dense_training,25,0.5114,82.39,1.1814,66.37
dense_training,26,0.4986,82.90,0.9172,70.06
dense_training,27,0.4966,82.93,0.6998,76.19
dense_training,28,0.4917,83.01,0.6038,79.79
dense_training,29,0.4955,82.94,0.7755,74.35
dense_training,30,0.4862,83.36,0.6008,79.66
dense_training,31,0.4872,83.02,0.8498,73.76
dense_training,32,0.4812,83.61,0.8469,72.60
dense_training,33,0.4823,83.58,0.9561,69.71
dense_training,34,0.4711,83.85,0.6767,76.48
dense_training,35,0.4753,83.65,0.5725,80.11
dense_training,36,0.4699,83.76,0.7489,76.21
dense_training,37,0.4667,83.97,0.6833,77.11
dense_training,38,0.4732,83.65,0.8605,71.52
dense_training,39,0.4669,83.77,0.6009,79.57
dense_training,40,0.4615,84.14,0.8467,74.43
dense_training,41,0.4582,84.39,0.6400,78.87
dense_training,42,0.4615,84.20,0.5820,79.93
dense_training,43,0.4587,84.26,1.0520,70.06
dense_training,44,0.4584,84.13,0.6262,79.35
dense_training,45,0.4530,84.41,0.5607,81.07
dense_training,46,0.4579,84.33,0.5787,79.69
dense_training,47,0.4580,84.29,0.7494,74.75
dense_training,48,0.4517,84.25,0.7824,74.91
dense_training,49,0.4513,84.59,0.8264,72.09
dense_training,50,0.4544,84.43,0.9232,70.98
dense_training,51,0.4492,84.65,0.7085,76.86
dense_training,52,0.4505,84.52,0.7446,75.40
dense_training,53,0.4470,84.57,0.7663,77.00
dense_training,54,0.4472,84.46,0.7710,75.23
dense_training,55,0.4477,84.50,0.7624,74.38
dense_training,56,0.4505,84.39,0.6175,78.93
dense_training,57,0.4427,84.70,0.9764,71.66
dense_training,58,0.4499,84.57,0.6775,77.89
dense_training,59,0.4375,85.04,0.5209,82.10
dense_training,60,0.4457,84.55,0.5855,79.81
dense_training,61,0.4342,85.08,0.6422,78.47
dense_training,62,0.4466,84.63,0.5796,80.59
dense_training,63,0.4351,85.09,0.7114,76.91
dense_training,64,0.4446,84.57,0.6910,77.38
dense_training,65,0.4434,84.57,0.7846,76.02
dense_training,66,0.4404,84.93,0.5439,82.00
dense_training,67,0.4382,85.00,0.7191,75.25
dense_training,68,0.4388,84.82,0.8467,74.54
dense_training,69,0.4347,85.15,0.7411,76.54
dense_training,70,0.4316,85.04,0.7801,74.54
dense_training,71,0.4296,85.20,0.7581,74.73
dense_training,72,0.4335,85.04,0.6041,79.11
dense_training,73,0.4311,85.09,0.7198,75.98
dense_training,74,0.4423,84.74,0.5559,81.20
dense_training,75,0.4314,85.31,0.6844,77.86
dense_training,76,0.4307,85.22,0.5531,81.14
dense_training,77,0.4280,85.17,0.5313,82.19
dense_training,78,0.4312,85.04,0.5898,80.35
dense_training,79,0.4334,85.13,0.7017,77.74
dense_training,80,0.4283,85.42,0.7288,76.81
dense_training,81,0.2682,90.86,0.2819,90.59
dense_training,82,0.2217,92.56,0.2666,90.84
dense_training,83,0.2012,93.12,0.2638,90.87
dense_training,84,0.1897,93.57,0.2558,91.29
dense_training,85,0.1773,93.97,0.2583,91.40
dense_training,86,0.1718,94.10,0.2602,91.47
dense_training,87,0.1592,94.58,0.2597,91.54
dense_training,88,0.1592,94.58,0.2625,91.36
dense_training,89,0.1475,94.96,0.2556,91.54
dense_training,90,0.1445,95.04,0.2642,91.42
dense_training,91,0.1377,95.35,0.2643,91.47
dense_training,92,0.1319,95.58,0.2693,91.28
dense_training,93,0.1304,95.48,0.2658,91.46
dense_training,94,0.1289,95.56,0.2734,91.13
dense_training,95,0.1242,95.81,0.2790,91.02
dense_training,96,0.1188,95.97,0.2716,91.43
