phase,epoch,train_loss,train_acc,test_loss,test_acc
dense_training,57,0.4372,85.24,0.5617,81.25
dense_training,58,0.4434,84.92,0.7033,77.30
dense_training,59,0.4314,85.25,0.6317,79.34
dense_training,60,0.4367,85.06,0.7173,76.75
dense_training,61,0.4422,84.87,0.5749,80.78
dense_training,62,0.4339,85.23,0.6198,79.30
dense_training,63,0.4350,84.92,0.5624,81.43
dense_training,64,0.4338,85.20,0.6117,79.44
dense_training,65,0.4336,85.07,0.7344,76.41
dense_training,66,0.4276,85.40,0.5049,82.85
dense_training,67,0.4246,85.43,0.7138,77.55
dense_training,68,0.4323,85.21,0.4819,83.78
dense_training,69,0.4285,85.16,0.5214,82.05
dense_training,70,0.4303,85.34,0.7053,77.61
dense_training,71,0.4277,85.29,0.6415,78.98
dense_training,72,0.4343,85.20,0.5773,80.85
dense_training,73,0.4259,85.23,0.6625,78.66
dense_training,74,0.4301,85.30,0.9091,71.40
dense_training,75,0.4286,85.25,0.5808,80.70
dense_training,76,0.4258,85.33,0.9158,73.38
dense_training,77,0.4233,85.57,0.8005,75.86
dense_training,78,0.4287,85.24,0.6691,79.32
dense_training,79,0.4215,85.46,0.6685,79.27
dense_training,80,0.4212,85.37,0.7838,74.96
dense_training,81,0.2780,90.59,0.3019,89.65
dense_training,82,0.2311,92.31,0.2874,90.28
dense_training,83,0.2151,92.77,0.2772,90.75
dense_training,84,0.2005,93.27,0.2779,90.46
dense_training,85,0.1887,93.56,0.2803,90.53
dense_training,86,0.1844,93.78,0.2790,90.68
dense_training,87,0.1779,94.04,0.2795,90.79
dense_training,88,0.1691,94.27,0.2788,90.69
dense_training,89,0.1629,94.56,0.2760,90.90
dense_training,90,0.1578,94.58,0.2864,90.97
dense_training,91,0.1557,94.74,0.3017,90.22
dense_training,92,0.1513,94.76,0.2793,90.90
dense_training,93,0.1487,94.97,0.2846,91.06
dense_training,94,0.1432,95.18,0.3052,90.36
dense_training,95,0.1418,95.12,0.2876,90.86
dense_training,96,0.1378,95.42,0.2972,90.67
dense_training,97,0.1404,95.10,0.3381,89.40
dense_training,98,0.1348,95.27,0.3009,90.57
dense_training,99,0.1349,95.39,0.2993,90.82
dense_training,100,0.1312,95.45,0.2938,90.73
dense_training,101,0.1324,95.40,0.3415,89.65
dense_training,102,0.1322,95.48,0.3149,90.03
dense_training,103,0.1301,95.60,0.3303,89.94
dense_training,104,0.1321,95.39,0.3181,90.18
dense_training,105,0.1296,95.57,0.3112,90.41
dense_training,106,0.1271,95.66,0.3141,90.13
dense_training,107,0.1286,95.54,0.3382,89.66
dense_training,108,0.1295,95.51,0.3085,90.60
dense_training,109,0.1300,95.53,0.3529,89.35
dense_training,110,0.1287,95.67,0.3149,90.30
dense_training,111,0.1290,95.57,0.3246,89.83
dense_training,112,0.1305,95.42,0.3393,89.69
dense_training,113,0.1286,95.58,0.3061,90.67
dense_training,114,0.1292,95.56,0.3303,90.06
dense_training,115,0.1273,95.59,0.3331,89.69
dense_training,116,0.1306,95.45,0.3867,88.76
dense_training,117,0.1320,95.39,0.3461,89.49
dense_training,118,0.1263,95.68,0.3341,89.91
dense_training,119,0.1315,95.31,0.3332,89.57
dense_training,120,0.1306,95.49,0.3680,88.76
dense_training,121,0.0919,97.13,0.2655,91.77
dense_training,122,0.0722,97.86,0.2624,91.59
dense_training,123,0.0683,97.89,0.2622,91.93
dense_training,124,0.0623,98.16,0.2612,91.94
dense_training,125,0.0617,98.18,0.2603,91.93
dense_training,126,0.0574,98.42,0.2629,91.89
dense_training,127,0.0549,98.52,0.2625,91.99
dense_training,128,0.0543,98.47,0.2670,91.75
dense_training,129,0.0541,98.49,0.2648,92.00
dense_training,130,0.0526,98.52,0.2656,91.79
dense_training,131,0.0517,98.62,0.2679,92.02
dense_training,132,0.0475,98.72,0.2676,91.84
dense_training,133,0.0487,98.67,0.2649,92.13
dense_training,134,0.0467,98.78,0.2732,91.85
dense_training,135,0.0450,98.75,0.2694,91.88
dense_training,136,0.0453,98.82,0.2752,91.84
dense_training,137,0.0441,98.91,0.2709,91.81
dense_training,138,0.0442,98.86,0.2702,92.00
dense_training,139,0.0439,98.86,0.2706,91.90
dense_training,140,0.0428,98.87,0.2705,91.96
dense_training,141,0.0415,98.92,0.2748,92.08
dense_training,142,0.0406,98.94,0.2716,91.91
dense_training,143,0.0409,98.98,0.2751,91.91
dense_training,144,0.0388,99.01,0.2752,91.95
dense_training,145,0.0394,98.97,0.2742,91.88
dense_training,146,0.0381,99.10,0.2757,91.93
dense_training,147,0.0394,98.99,0.2754,91.94
dense_training,148,0.0375,99.11,0.2750,92.00
dense_training,149,0.0376,99.00,0.2763,91.87
dense_training,150,0.0366,99.10,0.2775,91.98
dense_training,151,0.0362,99.08,0.2801,91.98
dense_training,152,0.0354,99.12,0.2812,91.86
dense_training,153,0.0340,99.21,0.2844,91.72
dense_training,154,0.0345,99.17,0.2758,91.99
dense_training,155,0.0345,99.18,0.2809,91.96
dense_training,156,0.0336,99.21,0.2751,91.98
dense_training,157,0.0355,99.11,0.2761,92.12
dense_training,158,0.0336,99.19,0.2798,91.90
dense_training,159,0.0328,99.27,0.2796,91.90
dense_training,160,0.0324,99.22,0.2874,91.69
