phase,epoch,train_loss,train_acc,test_loss,test_acc
one-shot,76,0.0725,99.42,0.3072,91.50
one-shot,77,0.0742,99.39,0.3004,91.56
one-shot,78,0.0728,99.34,0.3020,91.55
one-shot,79,0.0714,99.45,0.2969,91.60
one-shot,80,0.0727,99.45,0.3083,91.48
one-shot,81,0.0732,99.44,0.3079,91.55
one-shot,82,0.0716,99.35,0.3020,91.54
one-shot,83,0.0717,99.46,0.3093,91.52
one-shot,84,0.0710,99.46,0.3043,91.45
one-shot,85,0.0715,99.44,0.3060,91.70
one-shot,86,0.0684,99.43,0.3010,91.44
one-shot,87,0.0719,99.41,0.3016,91.58
one-shot,88,0.0716,99.42,0.3048,91.63
one-shot,89,0.0721,99.36,0.3010,91.65
one-shot,90,0.0680,99.44,0.3040,91.68
one-shot,91,0.0702,99.41,0.3018,91.55
one-shot,92,0.0688,99.38,0.3020,91.63
one-shot,93,0.0731,99.42,0.2984,91.69
one-shot,94,0.0700,99.40,0.2995,91.58
one-shot,95,0.0701,99.45,0.3031,91.57
one-shot,96,0.0703,99.40,0.3048,91.62
one-shot,97,0.0671,99.51,0.3015,91.65
one-shot,98,0.0675,99.47,0.3060,91.58
one-shot,99,0.0680,99.44,0.2996,91.78
one-shot,100,0.0680,99.47,0.3069,91.52
one-shot,101,0.0677,99.46,0.3007,91.69
one-shot,102,0.0685,99.43,0.3017,91.66
one-shot,103,0.0679,99.46,0.3048,91.69
one-shot,104,0.0694,99.44,0.3112,91.54
one-shot,105,0.0663,99.45,0.2992,91.73
one-shot,106,0.0685,99.45,0.3082,91.42
one-shot,107,0.0699,99.46,0.3077,91.38
one-shot,108,0.0667,99.47,0.3045,91.67
one-shot,109,0.0671,99.45,0.2998,91.66
one-shot,110,0.0674,99.46,0.2970,91.74
one-shot,111,0.0660,99.47,0.3017,91.72
one-shot,112,0.0655,99.44,0.2991,91.62
one-shot,113,0.0665,99.47,0.3007,91.56
one-shot,114,0.0649,99.50,0.3053,91.45
one-shot,115,0.0672,99.47,0.3040,91.45
one-shot,116,0.0638,99.51,0.3073,91.44
one-shot,117,0.0652,99.51,0.2980,91.67
one-shot,118,0.0670,99.42,0.3026,91.62
one-shot,119,0.0642,99.50,0.3021,91.63
one-shot,120,0.0672,99.42,0.2992,91.71
one-shot,121,0.0659,99.42,0.3096,91.51
one-shot,122,0.0639,99.53,0.3012,91.46
one-shot,123,0.0661,99.47,0.3025,91.33
one-shot,124,0.0640,99.50,0.2989,91.70
one-shot,125,0.0631,99.45,0.2980,91.62
one-shot,126,0.0641,99.46,0.3010,91.57
one-shot,127,0.0642,99.48,0.3015,91.72
one-shot,128,0.0626,99.51,0.3022,91.54
one-shot,129,0.0615,99.52,0.2985,91.76
one-shot,130,0.0630,99.48,0.2988,91.55
one-shot,131,0.0616,99.48,0.2983,91.56
one-shot,132,0.0622,99.48,0.3000,91.63
one-shot,133,0.0625,99.43,0.3000,91.52
one-shot,134,0.0617,99.47,0.3007,91.63
one-shot,135,0.0632,99.48,0.3011,91.55
one-shot,136,0.0628,99.44,0.2988,91.69
one-shot,137,0.0624,99.51,0.3017,91.51
one-shot,138,0.0637,99.49,0.3032,91.57
one-shot,139,0.0623,99.50,0.3003,91.88
one-shot,140,0.0625,99.50,0.2967,91.62
one-shot,141,0.0610,99.47,0.2977,91.70
one-shot,142,0.0615,99.51,0.3028,91.62
one-shot,143,0.0604,99.51,0.3010,91.60
one-shot,144,0.0619,99.50,0.2993,91.62
one-shot,145,0.0620,99.47,0.2999,91.59
one-shot,146,0.0601,99.49,0.2987,91.68
one-shot,147,0.0579,99.58,0.2982,91.66
one-shot,148,0.0611,99.52,0.2982,91.61
one-shot,149,0.0614,99.50,0.2984,91.72
one-shot,150,0.0605,99.48,0.3034,91.62
one-shot,151,0.0593,99.51,0.2969,91.61
one-shot,152,0.0609,99.51,0.2978,91.66
one-shot,153,0.0590,99.51,0.3010,91.60
one-shot,154,0.0601,99.49,0.2993,91.54
one-shot,155,0.0608,99.49,0.3012,91.63
one-shot,156,0.0595,99.56,0.3001,91.59
one-shot,157,0.0609,99.53,0.2978,91.70
one-shot,158,0.0586,99.51,0.2993,91.61
one-shot,159,0.0606,99.48,0.2978,91.64
one-shot,160,0.0588,99.50,0.2971,91.63
one-shot,161,0.0584,99.54,0.2988,91.61
one-shot,162,0.0587,99.54,0.2992,91.75
one-shot,163,0.0579,99.52,0.3007,91.63
one-shot,164,0.0576,99.53,0.2989,91.58
one-shot,165,0.0570,99.55,0.2988,91.72
one-shot,166,0.0587,99.53,0.2991,91.60
one-shot,167,0.0580,99.45,0.2988,91.54
one-shot,168,0.0582,99.51,0.2972,91.59
one-shot,169,0.0597,99.49,0.2978,91.64
one-shot,170,0.0584,99.56,0.2972,91.65
one-shot,171,0.0596,99.53,0.2975,91.59
one-shot,172,0.0591,99.48,0.2972,91.63
one-shot,173,0.0595,99.50,0.2977,91.71
one-shot,174,0.0591,99.54,0.2973,91.56
one-shot,175,0.0564,99.49,0.2976,91.65
one-shot,176,0.0560,99.50,0.2991,91.71
one-shot,177,0.0595,99.52,0.2981,91.68
one-shot,178,0.0565,99.51,0.2975,91.74
one-shot,179,0.0565,99.56,0.2974,91.65
one-shot,180,0.0556,99.55,0.2980,91.67
one-shot,181,0.0558,99.55,0.2988,91.55
one-shot,182,0.0593,99.47,0.2980,91.63
one-shot,183,0.0587,99.53,0.2979,91.67
one-shot,184,0.0570,99.54,0.2980,91.65
one-shot,185,0.0580,99.52,0.2974,91.68
one-shot,186,0.0580,99.54,0.2979,91.60
one-shot,187,0.0574,99.53,0.2974,91.66
one-shot,188,0.0565,99.58,0.2977,91.63
one-shot,189,0.0566,99.50,0.2980,91.61
one-shot,190,0.0562,99.55,0.2990,91.62
one-shot,191,0.0569,99.57,0.2969,91.61
one-shot,192,0.0564,99.50,0.2982,91.66
one-shot,193,0.0576,99.52,0.2990,91.69
one-shot,194,0.0577,99.53,0.2986,91.61
one-shot,195,0.0566,99.56,0.2988,91.67
one-shot,196,0.0574,99.57,0.2975,91.64
one-shot,197,0.0578,99.55,0.2977,91.63
one-shot,198,0.0556,99.54,0.2977,91.64
one-shot,199,0.0575,99.56,0.2975,91.68
one-shot,200,0.0586,99.57,0.2987,91.63
iter-1,1,0.0443,98.87,0.2990,91.43
iter-1,2,0.0397,98.98,0.3001,91.25
iter-1,3,0.0399,98.96,0.3071,91.25
iter-1,4,0.0392,98.93,0.3107,91.28
iter-1,5,0.0400,98.97,0.3107,91.14
iter-1,6,0.0386,99.02,0.3203,91.22
iter-1,7,0.0394,98.89,0.3121,91.33
iter-1,8,0.0380,98.98,0.3378,90.81
iter-1,9,0.0370,99.04,0.3285,91.19
iter-2,1,0.0470,98.70,0.3202,90.73
iter-2,2,0.0463,98.74,0.3076,91.16
iter-2,3,0.0428,98.76,0.3109,91.20
iter-2,4,0.0416,98.86,0.3053,91.40
iter-2,5,0.0414,98.90,0.3088,91.52
iter-2,6,0.0391,98.95,0.3148,91.10
iter-2,7,0.0389,98.95,0.3153,91.21
iter-2,8,0.0392,98.93,0.3155,91.18
iter-2,9,0.0394,98.97,0.3301,91.06
iter-2,10,0.0374,99.06,0.3172,91.50
