phase,epoch,train_loss,train_acc,test_loss,test_acc
initial_training,1,2.6599,13.95,2.0920,20.13
initial_training,2,1.9672,24.10,1.9217,27.77
initial_training,3,1.8055,30.95,1.6898,36.75
initial_training,4,1.6307,38.72,1.6696,40.15
initial_training,5,1.4958,44.65,1.4288,47.15
initial_training,6,1.3543,50.64,1.3000,53.17
initial_training,7,1.2062,56.70,1.1799,58.06
initial_training,8,1.0707,61.64,1.1489,60.87
initial_training,9,0.9840,65.21,1.0108,64.05
initial_training,10,0.8949,68.31,0.9425,67.46
initial_training,11,0.8310,70.80,1.0457,65.10
initial_training,12,0.7707,73.06,0.8479,70.76
initial_training,13,0.7050,75.44,0.8719,69.73
initial_training,14,0.6575,76.98,0.7156,75.23
initial_training,15,0.6215,78.29,0.8768,71.23
initial_training,16,0.5814,79.68,0.7658,74.94
initial_training,17,0.5487,80.99,0.6504,78.08
initial_training,18,0.5242,81.87,0.7978,73.62
initial_training,19,0.5064,82.44,0.6028,79.70
initial_training,20,0.4695,83.66,0.6016,79.77
initial_training,21,0.4588,84.18,0.6997,76.67
initial_training,22,0.4395,84.90,0.7111,76.49
initial_training,23,0.4319,85.09,0.7194,76.60
initial_training,24,0.4150,85.83,0.5599,81.35
initial_training,25,0.3990,86.18,0.5267,82.46
initial_training,26,0.3995,86.21,0.7128,76.67
initial_training,27,0.3821,86.78,0.5225,82.28
initial_training,28,0.3723,87.08,0.5943,80.14
initial_training,29,0.3660,87.27,0.5770,81.11
initial_training,30,0.3538,87.79,0.5599,82.25
initial_training,31,0.3503,87.80,0.6684,79.29
initial_training,32,0.3369,88.33,0.5148,83.45
initial_training,33,0.3251,88.80,0.5588,81.69
initial_training,34,0.3310,88.53,0.6051,80.61
initial_training,35,0.3210,88.87,0.6017,80.66
initial_training,36,0.3144,88.99,0.6518,79.63
initial_training,37,0.3136,89.18,0.4999,83.50
initial_training,38,0.3079,89.40,0.7452,77.92
initial_training,39,0.3015,89.62,0.4453,85.18
initial_training,40,0.2894,89.96,0.5849,81.56
initial_training,41,0.2841,90.18,0.5670,82.15
initial_training,42,0.2906,89.84,0.6296,80.57
initial_training,43,0.2774,90.36,0.5780,81.91
initial_training,44,0.2787,90.50,0.5853,81.55
initial_training,45,0.2755,90.41,0.5033,84.11
initial_training,46,0.2667,90.85,0.5308,82.82
initial_training,47,0.2655,90.76,0.4241,86.10
initial_training,48,0.2636,90.78,0.5774,82.48
initial_training,49,0.2607,90.93,0.4740,84.62
initial_training,50,0.2574,91.11,0.4729,84.27
initial_training,51,0.2532,91.20,0.5582,82.04
initial_training,52,0.2449,91.50,0.6211,81.07
initial_training,53,0.2392,91.65,0.5222,83.90
initial_training,54,0.2359,91.83,0.4672,84.77
initial_training,55,0.2333,91.94,0.4904,84.12
initial_training,56,0.2311,91.99,0.4266,86.43
initial_training,57,0.2352,91.81,0.5358,82.83
initial_training,58,0.2283,92.20,0.5132,83.98
initial_training,59,0.2244,92.16,0.4973,84.51
initial_training,60,0.2157,92.53,0.6001,82.31
initial_training,61,0.2181,92.39,0.5885,82.19
initial_training,62,0.2084,92.76,0.4273,86.21
initial_training,63,0.2069,92.86,0.4491,85.65
initial_training,64,0.1992,93.15,0.3913,87.59
initial_training,65,0.2093,92.77,0.4389,85.86
initial_training,66,0.1960,93.16,0.4053,86.80
initial_training,67,0.1927,93.43,0.4378,86.84
initial_training,68,0.1926,93.28,0.4333,86.50
initial_training,69,0.1866,93.45,0.5387,83.45
initial_training,70,0.1814,93.65,0.4610,86.29
initial_training,71,0.1818,93.51,0.5238,84.00
initial_training,72,0.1774,93.90,0.4549,85.85
initial_training,73,0.1840,93.63,0.5912,82.58
initial_training,74,0.1731,94.05,0.4427,86.29
initial_training,75,0.1635,94.44,0.4202,87.25
initial_training,76,0.1679,94.18,0.4505,85.91
initial_training,77,0.1634,94.27,0.4590,86.25
initial_training,78,0.1567,94.66,0.5279,84.50
initial_training,79,0.1523,94.70,0.4749,85.83
initial_training,80,0.1498,94.77,0.4320,86.84
initial_training,81,0.1482,94.90,0.4901,85.58
initial_training,82,0.1464,94.92,0.4086,87.64
initial_training,83,0.1372,95.26,0.3829,88.02
initial_training,84,0.1371,95.28,0.3723,88.59
initial_training,85,0.1383,95.16,0.4290,86.97
initial_training,86,0.1336,95.52,0.3943,88.13
initial_training,87,0.1290,95.48,0.3982,88.14
initial_training,88,0.1324,95.49,0.3696,88.46
initial_training,89,0.1315,95.46,0.3842,88.25
initial_training,90,0.1186,95.95,0.3981,88.14
initial_training,91,0.1166,95.88,0.3728,88.29
initial_training,92,0.1111,96.19,0.3485,89.57
initial_training,93,0.1084,96.33,0.3889,88.21
initial_training,94,0.1049,96.44,0.4312,87.89
initial_training,95,0.0991,96.67,0.3773,88.61
initial_training,96,0.0939,96.85,0.3526,89.63
initial_training,97,0.0900,97.06,0.3529,89.22
initial_training,98,0.0941,96.83,0.3783,88.41
initial_training,99,0.0891,97.05,0.3651,89.52
initial_training,100,0.0815,97.23,0.4161,87.78
initial_training,101,0.0866,97.03,0.3762,89.04
initial_training,102,0.0785,97.38,0.4091,88.40
initial_training,103,0.0693,97.81,0.3418,90.00
initial_training,104,0.0671,97.84,0.3682,89.49
initial_training,105,0.0678,97.78,0.3281,90.05
initial_training,106,0.0662,97.84,0.3625,89.82
initial_training,107,0.0586,98.19,0.3506,89.87
initial_training,108,0.0585,98.12,0.3322,90.34
initial_training,109,0.0522,98.41,0.3562,89.91
initial_training,110,0.0541,98.31,0.3648,89.99
initial_training,111,0.0493,98.45,0.3457,90.39
initial_training,112,0.0436,98.76,0.3326,90.39
initial_training,113,0.0403,98.83,0.3255,90.58
initial_training,114,0.0422,98.78,0.3314,90.72
initial_training,115,0.0365,98.99,0.3190,90.87
initial_training,116,0.0320,99.15,0.2943,91.63
initial_training,117,0.0304,99.21,0.3217,91.10
initial_training,118,0.0291,99.24,0.3547,90.56
initial_training,119,0.0269,99.33,0.3235,91.15
initial_training,120,0.0260,99.32,0.3081,91.36
initial_training,121,0.0234,99.43,0.3077,91.32
initial_training,122,0.0204,99.56,0.3016,91.69
initial_training,123,0.0195,99.55,0.2969,91.56
initial_training,124,0.0184,99.59,0.3096,91.61
initial_training,125,0.0175,99.66,0.2943,91.94
initial_training,126,0.0168,99.66,0.3077,91.63
initial_training,127,0.0158,99.70,0.2886,92.12
initial_training,128,0.0144,99.73,0.2997,91.79
initial_training,129,0.0140,99.74,0.2984,91.98
initial_training,130,0.0117,99.82,0.2893,92.09
initial_training,131,0.0106,99.85,0.2873,92.08
initial_training,132,0.0109,99.86,0.2953,92.03
initial_training,133,0.0104,99.85,0.2879,92.15
initial_training,134,0.0105,99.86,0.2892,92.05
initial_training,135,0.0098,99.87,0.2866,92.07
initial_training,136,0.0091,99.88,0.2887,92.24
initial_training,137,0.0087,99.91,0.2840,92.26
initial_training,138,0.0088,99.90,0.2903,92.13
initial_training,139,0.0082,99.92,0.2871,92.16
initial_training,140,0.0079,99.93,0.2843,92.29
initial_training,141,0.0077,99.93,0.2848,92.32
initial_training,142,0.0075,99.93,0.2832,92.23
initial_training,143,0.0077,99.93,0.2829,92.25
initial_training,144,0.0072,99.95,0.2802,92.51
initial_training,145,0.0074,99.94,0.2843,92.29
initial_training,146,0.0071,99.93,0.2813,92.35
initial_training,147,0.0071,99.94,0.2823,92.27
initial_training,148,0.0067,99.95,0.2825,92.40
initial_training,149,0.0066,99.96,0.2834,92.25
initial_training,150,0.0063,99.97,0.2817,92.50
initial_training,151,0.0069,99.95,0.2825,92.21
initial_training,152,0.0070,99.94,0.2830,92.32
initial_training,153,0.0066,99.95,0.2843,92.36
initial_training,154,0.0064,99.95,0.2824,92.32
initial_training,155,0.0067,99.96,0.2826,92.29
initial_training,156,0.0065,99.95,0.2834,92.29
initial_training,157,0.0067,99.94,0.2820,92.36
initial_training,158,0.0065,99.95,0.2829,92.41
initial_training,159,0.0066,99.95,0.2813,92.39
initial_training,160,0.0064,99.97,0.2830,92.35
one-shot,1,0.0841,99.89,0.2870,92.14
one-shot,2,0.0872,99.89,0.2902,92.02
one-shot,3,0.0889,99.85,0.3169,91.86
one-shot,4,0.0899,99.90,0.3185,91.53
one-shot,5,0.0867,99.89,0.3019,92.03
one-shot,6,0.0915,99.88,0.2984,91.98
one-shot,7,0.0855,99.90,0.2857,92.26
one-shot,8,0.0835,99.91,0.3031,92.13
one-shot,9,0.0877,99.92,0.3024,91.88
one-shot,10,0.0882,99.90,0.3027,92.04
one-shot,11,0.0832,99.92,0.3047,91.90
one-shot,12,0.0836,99.91,0.3011,92.08
one-shot,13,0.0845,99.88,0.3094,91.97
one-shot,14,0.0877,99.90,0.3026,91.87
one-shot,15,0.0834,99.91,0.2955,92.10
one-shot,16,0.0870,99.90,0.3037,91.88
one-shot,17,0.0887,99.89,0.3006,92.05
one-shot,18,0.0853,99.89,0.3010,91.80
one-shot,19,0.0848,99.92,0.3024,92.04
one-shot,20,0.0834,99.92,0.2904,92.03
one-shot,21,0.0840,99.93,0.2953,92.08
one-shot,22,0.0864,99.89,0.2911,92.06
one-shot,23,0.0864,99.89,0.3132,91.72
one-shot,24,0.0852,99.89,0.2967,92.16
one-shot,25,0.0824,99.90,0.2974,92.21
one-shot,26,0.0792,99.94,0.2919,92.23
one-shot,27,0.0848,99.91,0.2949,92.13
one-shot,28,0.0866,99.89,0.3210,91.73
one-shot,29,0.0877,99.89,0.3077,91.81
one-shot,30,0.0885,99.90,0.2889,92.31
one-shot,31,0.0832,99.91,0.3096,92.02
one-shot,32,0.0859,99.90,0.3066,91.94
one-shot,33,0.0839,99.91,0.2964,92.05
one-shot,34,0.0910,99.87,0.3099,92.00
one-shot,35,0.0870,99.90,0.2993,91.79
one-shot,36,0.0835,99.90,0.3014,91.97
one-shot,37,0.0815,99.91,0.2945,92.06
one-shot,38,0.0835,99.89,0.3035,91.99
one-shot,39,0.0858,99.90,0.2982,91.76
one-shot,40,0.0916,99.90,0.3132,91.62
one-shot,41,0.0875,99.91,0.3260,91.26
one-shot,42,0.0902,99.91,0.3110,92.13
one-shot,43,0.0894,99.91,0.3145,91.61
one-shot,44,0.0858,99.94,0.2995,91.95
one-shot,45,0.0863,99.92,0.2995,92.00
one-shot,46,0.0853,99.91,0.2944,92.26
one-shot,47,0.0827,99.94,0.2925,92.33
one-shot,48,0.0814,99.93,0.2934,91.99
one-shot,49,0.0826,99.91,0.2924,92.27
one-shot,50,0.0841,99.90,0.2821,92.32
one-shot,51,0.0842,99.89,0.2886,92.28
one-shot,52,0.0849,99.91,0.3000,91.78
one-shot,53,0.0821,99.91,0.2839,92.29
one-shot,54,0.0825,99.93,0.2934,92.18
one-shot,55,0.0772,99.93,0.2907,92.34
one-shot,56,0.0803,99.93,0.2938,92.11
one-shot,57,0.0780,99.92,0.2974,92.04
one-shot,58,0.0794,99.92,0.3170,91.59
one-shot,59,0.0814,99.91,0.3121,91.95
one-shot,60,0.0840,99.92,0.2971,91.85
one-shot,61,0.0813,99.94,0.3056,92.00
one-shot,62,0.0818,99.94,0.2947,92.31
one-shot,63,0.0835,99.90,0.2900,92.13
one-shot,64,0.0794,99.91,0.2905,92.15
one-shot,65,0.0832,99.92,0.3088,91.86
one-shot,66,0.0777,99.92,0.2899,92.28
one-shot,67,0.0765,99.92,0.2922,92.20
one-shot,68,0.0751,99.94,0.3024,91.75
one-shot,69,0.0792,99.92,0.2865,92.24
one-shot,70,0.0806,99.93,0.2833,92.21
one-shot,71,0.0754,99.94,0.2981,91.91
one-shot,72,0.0777,99.92,0.2997,92.07
one-shot,73,0.0778,99.93,0.3077,91.94
one-shot,74,0.0798,99.91,0.2960,91.91
one-shot,75,0.0793,99.94,0.2897,92.00
one-shot,76,0.0761,99.95,0.2965,92.30
one-shot,77,0.0757,99.96,0.2871,92.19
one-shot,78,0.0771,99.90,0.2826,92.28
one-shot,79,0.0732,99.94,0.2839,92.09
one-shot,80,0.0743,99.94,0.2872,92.20
one-shot,81,0.0751,99.94,0.2980,92.07
one-shot,82,0.0751,99.95,0.2895,92.16
one-shot,83,0.0766,99.93,0.3053,92.09
one-shot,84,0.0733,99.91,0.2934,91.99
one-shot,85,0.0721,99.92,0.2943,92.11
one-shot,86,0.0703,99.93,0.3029,91.89
one-shot,87,0.0704,99.94,0.2886,92.10
one-shot,88,0.0715,99.94,0.2917,92.07
one-shot,89,0.0708,99.90,0.2875,92.05
one-shot,90,0.0683,99.94,0.2847,92.37
one-shot,91,0.0700,99.96,0.2801,92.24
one-shot,92,0.0701,99.95,0.2888,92.35
one-shot,93,0.0705,99.94,0.2792,92.31
one-shot,94,0.0697,99.93,0.2952,91.83
one-shot,95,0.0700,99.95,0.2882,92.23
one-shot,96,0.0723,99.94,0.2866,92.30
one-shot,97,0.0682,99.95,0.3004,92.14
one-shot,98,0.0660,99.96,0.2961,92.10
one-shot,99,0.0652,99.95,0.2836,92.46
one-shot,100,0.0636,99.95,0.2787,92.35
one-shot,101,0.0648,99.96,0.2903,92.24
one-shot,102,0.0651,99.96,0.2855,92.34
one-shot,103,0.0696,99.92,0.2858,92.14
one-shot,104,0.0646,99.96,0.3004,91.90
one-shot,105,0.0630,99.95,0.2899,92.11
one-shot,106,0.0644,99.96,0.2863,92.07
one-shot,107,0.0669,99.95,0.2862,92.43
one-shot,108,0.0634,99.94,0.2753,92.43
one-shot,109,0.0629,99.96,0.2839,92.12
one-shot,110,0.0614,99.96,0.2817,92.09
one-shot,111,0.0633,99.94,0.2851,92.29
one-shot,112,0.0638,99.94,0.3092,91.69
one-shot,113,0.0602,99.97,0.2799,92.45
one-shot,114,0.0579,99.95,0.2904,92.14
one-shot,115,0.0590,99.96,0.2852,92.17
one-shot,116,0.0606,99.96,0.2750,92.42
one-shot,117,0.0605,99.96,0.2857,92.35
one-shot,118,0.0602,99.97,0.2912,92.19
one-shot,119,0.0623,99.96,0.2776,92.40
one-shot,120,0.0620,99.95,0.2817,92.16
one-shot,121,0.0591,99.96,0.2813,92.28
one-shot,122,0.0581,99.95,0.2821,92.37
one-shot,123,0.0587,99.96,0.2810,92.39
one-shot,124,0.0578,99.96,0.2863,92.24
one-shot,125,0.0560,99.95,0.2769,92.25
one-shot,126,0.0577,99.97,0.2921,92.35
one-shot,127,0.0566,99.97,0.2859,92.33
one-shot,128,0.0585,99.94,0.2787,92.31
one-shot,129,0.0552,99.95,0.2785,92.58
one-shot,130,0.0565,99.96,0.2797,92.30
one-shot,131,0.0558,99.95,0.2808,92.38
one-shot,132,0.0542,99.96,0.2817,92.36
one-shot,133,0.0543,99.95,0.2784,92.28
