phase,epoch,train_loss,train_acc,test_loss,test_acc
search,1,1.6824,36.27,1.7878,42.48
search,2,1.2114,55.58,1.3516,54.30
search,3,0.9724,65.17,1.0033,65.83
search,4,0.8283,70.34,0.8955,68.77
search,5,0.7277,74.49,0.7497,73.68
search,6,0.6518,77.43,0.7996,74.25
search,7,0.6019,79.14,0.8566,71.36
search,8,0.5611,80.52,0.6058,79.00
search,9,0.5289,81.73,0.6144,79.00
search,10,0.5029,82.76,0.6219,79.42
search,11,0.4803,83.23,0.6104,79.73
finetune,1,0.8225,71.56,0.8920,71.84
finetune,2,0.6413,77.74,0.7327,75.34
finetune,3,0.5831,79.88,0.9803,68.72
finetune,4,0.5574,80.62,0.7839,74.38
finetune,5,0.5304,81.74,0.7071,77.00
finetune,6,0.5082,82.42,0.6042,79.89
finetune,7,0.4899,83.05,0.7622,76.41
finetune,8,0.4795,83.54,0.5704,81.08
finetune,9,0.4695,83.75,0.6175,79.73
finetune,10,0.4525,84.30,0.6122,80.29
finetune,11,0.4429,84.60,0.6187,79.95
finetune,12,0.4353,84.94,0.6638,79.56
finetune,13,0.4287,85.15,0.5275,82.73
finetune,14,0.4188,85.48,0.5792,80.93
finetune,15,0.4139,85.81,0.5404,81.71
finetune,16,0.4017,86.03,0.4980,83.11
finetune,17,0.3942,86.39,0.5579,81.75
finetune,18,0.3950,86.26,0.5896,81.85
finetune,19,0.3908,86.41,0.5325,82.80
finetune,20,0.3842,86.75,0.5098,83.01
finetune,21,0.3793,86.88,0.4840,84.26
finetune,22,0.3766,86.84,0.5277,83.05
finetune,23,0.3723,87.04,0.5769,81.43
finetune,24,0.3654,87.18,0.5956,81.05
finetune,25,0.3668,87.27,0.5423,82.68
finetune,26,0.3561,87.54,0.5188,84.17
finetune,27,0.3557,87.60,0.5693,81.73
finetune,28,0.3531,87.70,0.5919,81.06
finetune,29,0.3500,87.78,0.5696,82.13
finetune,30,0.3493,87.69,0.5388,83.46
finetune,31,0.3462,87.88,0.6775,79.47
finetune,32,0.3431,88.08,0.5383,82.37
finetune,33,0.3359,88.33,0.5241,83.56
finetune,34,0.3331,88.36,0.4506,85.05
finetune,35,0.3400,88.35,0.4888,83.88
finetune,36,0.3294,88.47,0.5517,82.21
finetune,37,0.3262,88.50,0.5280,83.25
finetune,38,0.3223,88.83,0.7017,79.46
finetune,39,0.3239,88.50,0.4945,84.41
finetune,40,0.3311,88.36,0.5957,82.15
finetune,41,0.3204,88.78,0.5062,84.30
finetune,42,0.3202,88.77,0.6078,81.76
finetune,43,0.3167,89.01,0.4975,84.09
finetune,44,0.3119,89.04,0.5401,82.69
finetune,45,0.3081,89.27,0.7033,79.83
finetune,46,0.3124,89.06,0.6091,81.95
finetune,47,0.3108,89.07,0.5197,83.02
finetune,48,0.3083,89.19,0.4824,84.98
finetune,49,0.3110,89.11,0.4968,84.63
finetune,50,0.2995,89.48,0.4577,85.49
finetune,51,0.3102,89.21,0.5726,82.77
finetune,52,0.3001,89.56,0.5666,83.11
finetune,53,0.2959,89.74,0.4974,84.75
finetune,54,0.3061,89.14,0.5428,82.90
finetune,55,0.2980,89.60,0.5719,83.23
finetune,56,0.2929,89.76,0.6235,81.26
finetune,57,0.2995,89.40,0.5390,83.80
finetune,58,0.2955,89.62,0.6281,81.00
finetune,59,0.2921,89.62,0.5022,84.65
finetune,60,0.2935,89.61,0.6216,81.26
finetune,61,0.2900,89.88,0.6101,81.75
finetune,62,0.2894,89.90,0.5546,83.00
finetune,63,0.2908,89.75,0.4905,84.66
finetune,64,0.2948,89.37,0.6111,81.66
finetune,65,0.2871,89.90,0.5228,83.35
finetune,66,0.2869,89.92,0.5170,84.05
finetune,67,0.2842,89.95,0.5017,84.54
finetune,68,0.2813,90.08,0.5795,82.92
finetune,69,0.2865,89.89,0.5406,82.78
finetune,70,0.2861,89.84,0.4999,84.35
finetune,71,0.2791,90.24,0.5124,84.02
finetune,72,0.2824,90.06,0.5923,83.07
finetune,73,0.2776,90.23,0.4741,84.86
finetune,74,0.2787,90.11,0.5323,83.85
finetune,75,0.2779,90.24,0.4972,84.76
finetune,76,0.2794,90.13,0.4764,85.13
finetune,77,0.2777,90.18,0.5559,82.95
finetune,78,0.2764,90.30,0.5874,82.23
finetune,79,0.2798,90.23,0.5015,84.46
finetune,80,0.2673,90.61,0.5486,84.01
finetune,81,0.2114,92.67,0.3775,88.25
finetune,82,0.1841,93.56,0.3696,88.55
finetune,83,0.1773,93.87,0.3679,88.57
finetune,84,0.1746,93.98,0.3691,88.56
finetune,85,0.1705,94.17,0.3719,88.60
finetune,86,0.1664,94.14,0.3745,88.63
finetune,87,0.1629,94.37,0.3781,88.45
finetune,88,0.1605,94.48,0.3782,88.43
finetune,89,0.1571,94.50,0.3786,88.51
finetune,90,0.1535,94.76,0.3738,88.85
finetune,91,0.1567,94.58,0.3776,88.44
finetune,92,0.1517,94.69,0.3831,88.64
finetune,93,0.1534,94.68,0.3839,88.80
finetune,94,0.1495,94.81,0.3879,88.40
finetune,95,0.1491,94.78,0.3855,88.65
finetune,96,0.1460,94.93,0.3889,88.49
finetune,97,0.1471,94.85,0.3960,88.35
finetune,98,0.1435,94.94,0.3914,88.69
finetune,99,0.1448,94.93,0.3974,88.47
finetune,100,0.1418,95.02,0.3967,88.52
finetune,101,0.1398,95.14,0.3954,88.36
finetune,102,0.1391,95.11,0.4021,88.55
finetune,103,0.1410,95.00,0.3998,88.34
finetune,104,0.1381,95.16,0.4075,88.51
finetune,105,0.1377,95.15,0.4108,88.51
finetune,106,0.1353,95.20,0.3964,88.47
finetune,107,0.1362,95.16,0.4111,88.36
finetune,108,0.1346,95.32,0.4082,88.37
finetune,109,0.1354,95.25,0.4166,88.27
finetune,110,0.1346,95.26,0.4129,88.54
finetune,111,0.1335,95.25,0.4095,88.72
finetune,112,0.1308,95.36,0.4153,88.17
finetune,113,0.1317,95.34,0.4119,88.44
finetune,114,0.1307,95.40,0.4120,88.51
finetune,115,0.1303,95.46,0.4181,88.41
finetune,116,0.1300,95.46,0.4105,88.43
finetune,117,0.1294,95.43,0.4172,88.38
finetune,118,0.1263,95.46,0.4126,88.41
finetune,119,0.1283,95.46,0.4239,88.32
finetune,120,0.1287,95.50,0.4118,88.56
finetune,121,0.1188,95.75,0.4125,88.56
finetune,122,0.1170,95.94,0.4144,88.48
finetune,123,0.1167,95.96,0.4102,88.47
finetune,124,0.1144,96.14,0.4138,88.52
finetune,125,0.1185,95.83,0.4137,88.40
finetune,126,0.1152,96.10,0.4154,88.56
finetune,127,0.1177,95.86,0.4143,88.48
finetune,128,0.1151,96.00,0.4138,88.34
finetune,129,0.1143,96.08,0.4094,88.58
finetune,130,0.1159,96.03,0.4118,88.48
finetune,131,0.1134,96.00,0.4116,88.61
finetune,132,0.1132,95.98,0.4127,88.50
finetune,133,0.1141,96.08,0.4135,88.65
finetune,134,0.1149,95.95,0.4142,88.58
finetune,135,0.1126,96.10,0.4138,88.49
finetune,136,0.1124,96.13,0.4131,88.47
finetune,137,0.1127,96.14,0.4137,88.46
finetune,138,0.1127,96.12,0.4143,88.41
finetune,139,0.1140,96.14,0.4140,88.50
finetune,140,0.1121,96.09,0.4169,88.50
finetune,141,0.1110,96.13,0.4171,88.49
finetune,142,0.1137,95.97,0.4195,88.44
finetune,143,0.1137,96.12,0.4170,88.48
finetune,144,0.1115,96.06,0.4181,88.48
finetune,145,0.1124,96.14,0.4159,88.43
finetune,146,0.1130,96.12,0.4161,88.54
finetune,147,0.1100,96.19,0.4153,88.48
finetune,148,0.1095,96.17,0.4166,88.40
finetune,149,0.1124,96.13,0.4165,88.46
finetune,150,0.1126,96.06,0.4172,88.47
finetune,151,0.1129,96.10,0.4189,88.44
finetune,152,0.1117,96.11,0.4161,88.50
finetune,153,0.1116,96.17,0.4177,88.41
