phase,epoch,train_loss,train_acc,test_loss,test_acc
initial_training,131,0.0110,99.86,0.2930,91.94
initial_training,132,0.0107,99.86,0.2952,91.93
initial_training,133,0.0103,99.87,0.2887,92.05
initial_training,134,0.0095,99.89,0.2880,91.92
initial_training,135,0.0094,99.89,0.2897,92.00
initial_training,136,0.0091,99.91,0.2887,91.91
initial_training,137,0.0082,99.93,0.2872,92.02
initial_training,138,0.0088,99.89,0.2852,91.98
initial_training,139,0.0081,99.92,0.2850,92.08
initial_training,140,0.0079,99.93,0.2845,92.12
initial_training,141,0.0076,99.95,0.2855,92.07
initial_training,142,0.0078,99.93,0.2860,92.32
initial_training,143,0.0070,99.95,0.2829,92.20
initial_training,144,0.0071,99.95,0.2825,92.15
initial_training,145,0.0072,99.96,0.2819,92.14
initial_training,146,0.0068,99.96,0.2815,92.16
initial_training,147,0.0068,99.96,0.2817,92.20
initial_training,148,0.0069,99.95,0.2826,92.25
initial_training,149,0.0065,99.96,0.2816,92.23
initial_training,150,0.0065,99.96,0.2816,92.22
initial_training,151,0.0070,99.93,0.2848,92.16
initial_training,152,0.0068,99.94,0.2807,92.14
initial_training,153,0.0064,99.96,0.2840,92.18
initial_training,154,0.0067,99.94,0.2818,92.26
initial_training,155,0.0064,99.95,0.2841,92.19
initial_training,156,0.0060,99.98,0.2824,92.27
initial_training,157,0.0065,99.97,0.2798,92.21
initial_training,158,0.0066,99.95,0.2825,92.26
initial_training,159,0.0064,99.96,0.2816,92.20
initial_training,160,0.0063,99.97,0.2828,92.10
one-shot,1,0.1382,99.71,0.3099,91.48
one-shot,2,0.1202,99.82,0.3063,91.64
one-shot,3,0.1156,99.85,0.3226,91.79
one-shot,4,0.1145,99.83,0.3398,91.12
one-shot,5,0.1138,99.81,0.3143,91.83
one-shot,6,0.1102,99.84,0.3068,91.72
one-shot,7,0.1063,99.85,0.3033,91.79
one-shot,8,0.1042,99.89,0.3128,91.66
one-shot,9,0.1053,99.88,0.3090,91.68
one-shot,10,0.1031,99.85,0.2969,91.99
one-shot,11,0.1031,99.86,0.3083,91.50
one-shot,12,0.1011,99.87,0.3013,91.87
one-shot,13,0.1023,99.86,0.3119,91.91
one-shot,14,0.1018,99.88,0.3035,91.70
one-shot,15,0.0982,99.87,0.3100,91.59
one-shot,16,0.1001,99.91,0.2974,92.10
one-shot,17,0.1037,99.86,0.3134,91.74
one-shot,18,0.1026,99.88,0.3026,91.76
one-shot,19,0.0995,99.89,0.2952,91.78
one-shot,20,0.0955,99.88,0.2948,91.95
one-shot,21,0.0973,99.88,0.3058,91.79
one-shot,22,0.1004,99.90,0.2999,91.83
one-shot,23,0.0978,99.92,0.3015,91.72
one-shot,24,0.1009,99.87,0.3165,91.53
one-shot,25,0.0958,99.90,0.3056,91.81
one-shot,26,0.0933,99.88,0.3129,91.75
one-shot,27,0.0989,99.87,0.2946,91.89
one-shot,28,0.0977,99.91,0.3130,91.76
one-shot,29,0.0976,99.91,0.2977,91.67
one-shot,30,0.0998,99.85,0.2990,91.81
one-shot,31,0.0968,99.91,0.3158,91.56
one-shot,32,0.1021,99.87,0.3225,91.59
one-shot,33,0.0962,99.92,0.2919,91.95
one-shot,34,0.0994,99.89,0.3129,91.92
one-shot,35,0.0972,99.89,0.3061,91.82
one-shot,36,0.0960,99.92,0.3002,91.81
one-shot,37,0.0937,99.90,0.3134,91.51
one-shot,38,0.0946,99.90,0.3033,91.70
one-shot,39,0.0975,99.91,0.2983,91.94
one-shot,40,0.1014,99.88,0.3262,91.26
one-shot,41,0.1025,99.88,0.3506,90.82
one-shot,42,0.0995,99.90,0.3229,91.68
one-shot,43,0.0997,99.87,0.3079,91.90
one-shot,44,0.0979,99.87,0.3078,91.62
one-shot,45,0.0956,99.91,0.3051,91.78
one-shot,46,0.0978,99.88,0.3097,91.77
one-shot,47,0.0956,99.91,0.3076,91.81
one-shot,48,0.0945,99.90,0.2887,92.01
one-shot,49,0.0934,99.90,0.3022,91.88
one-shot,50,0.0939,99.89,0.3051,91.82
one-shot,51,0.0955,99.91,0.3001,91.95
one-shot,52,0.0944,99.91,0.3075,91.71
one-shot,53,0.0914,99.90,0.3038,91.90
one-shot,54,0.0910,99.90,0.3070,91.84
one-shot,55,0.0854,99.92,0.3057,91.69
one-shot,56,0.0913,99.90,0.3003,91.63
one-shot,57,0.0894,99.91,0.3092,91.49
one-shot,58,0.0926,99.92,0.3125,91.50
one-shot,59,0.0917,99.91,0.3041,91.62
one-shot,60,0.0933,99.91,0.3077,91.67
one-shot,61,0.0933,99.92,0.2965,92.08
one-shot,62,0.0918,99.92,0.2869,92.00
one-shot,63,0.0942,99.90,0.3106,91.58
one-shot,64,0.0904,99.90,0.3175,91.62
one-shot,65,0.0941,99.92,0.3169,91.47
one-shot,66,0.0881,99.93,0.2932,92.05
one-shot,67,0.0892,99.90,0.2949,91.90
one-shot,68,0.0858,99.95,0.3037,91.76
one-shot,69,0.0886,99.92,0.2921,92.00
one-shot,70,0.0911,99.90,0.2867,92.24
one-shot,71,0.0862,99.92,0.3016,91.73
one-shot,72,0.0876,99.93,0.2996,91.88
one-shot,73,0.0868,99.92,0.3071,91.73
one-shot,74,0.0905,99.92,0.2965,92.01
one-shot,75,0.0910,99.93,0.3036,91.60
one-shot,76,0.0852,99.94,0.2964,91.89
one-shot,77,0.0878,99.93,0.3034,91.60
one-shot,78,0.0861,99.92,0.2961,91.75
one-shot,79,0.0833,99.93,0.2961,92.07
one-shot,80,0.0869,99.95,0.3150,91.60
one-shot,81,0.0872,99.92,0.2952,91.84
one-shot,82,0.0877,99.92,0.3014,91.79
one-shot,83,0.0872,99.92,0.3126,91.63
one-shot,84,0.0835,99.94,0.3022,91.72
one-shot,85,0.0819,99.94,0.2916,91.99
one-shot,86,0.0820,99.94,0.3143,91.61
one-shot,87,0.0807,99.95,0.3025,91.89
one-shot,88,0.0823,99.92,0.2974,91.98
one-shot,89,0.0823,99.93,0.2834,92.06
one-shot,90,0.0786,99.94,0.2939,92.06
one-shot,91,0.0826,99.94,0.2878,92.05
one-shot,92,0.0804,99.94,0.2860,92.04
one-shot,93,0.0803,99.94,0.2972,92.07
one-shot,94,0.0811,99.93,0.2922,92.28
one-shot,95,0.0802,99.93,0.2879,92.25
one-shot,96,0.0833,99.92,0.2861,92.09
one-shot,97,0.0801,99.92,0.2984,91.99
one-shot,98,0.0761,99.95,0.2980,92.08
one-shot,99,0.0749,99.95,0.2870,92.05
one-shot,100,0.0755,99.94,0.2874,92.01
one-shot,101,0.0772,99.94,0.2900,92.22
one-shot,102,0.0760,99.95,0.2956,91.87
one-shot,103,0.0816,99.93,0.2884,92.09
one-shot,104,0.0758,99.95,0.3041,91.65
one-shot,105,0.0743,99.96,0.2961,92.00
one-shot,106,0.0755,99.95,0.2877,92.05
one-shot,107,0.0778,99.94,0.2884,92.10
one-shot,108,0.0741,99.93,0.2877,92.22
one-shot,109,0.0759,99.94,0.2965,92.02
one-shot,110,0.0734,99.96,0.2929,91.92
one-shot,111,0.0741,99.95,0.2838,92.10
one-shot,112,0.0751,99.93,0.3016,91.67
one-shot,113,0.0720,99.96,0.2844,92.16
one-shot,114,0.0699,99.94,0.2843,92.09
one-shot,115,0.0711,99.97,0.2849,92.18
one-shot,116,0.0721,99.95,0.2802,92.20
one-shot,117,0.0723,99.95,0.2864,92.04
one-shot,118,0.0703,99.97,0.2929,91.91
one-shot,119,0.0721,99.97,0.2888,91.94
one-shot,120,0.0725,99.97,0.2867,92.08
one-shot,121,0.0705,99.92,0.2860,92.04
one-shot,122,0.0695,99.96,0.2822,92.40
one-shot,123,0.0699,99.96,0.2834,92.26
one-shot,124,0.0687,99.94,0.2891,92.14
one-shot,125,0.0682,99.95,0.2826,92.32
one-shot,126,0.0689,99.96,0.2861,92.18
one-shot,127,0.0686,99.96,0.2852,92.10
one-shot,128,0.0680,99.93,0.2815,92.25
one-shot,129,0.0673,99.97,0.2845,92.32
one-shot,130,0.0678,99.95,0.2926,92.04
one-shot,131,0.0679,99.96,0.2837,92.24
one-shot,132,0.0659,99.97,0.2872,92.17
one-shot,133,0.0653,99.96,0.2849,92.34
one-shot,134,0.0639,99.96,0.2824,92.26
one-shot,135,0.0655,99.94,0.2834,92.13
one-shot,136,0.0676,99.94,0.2826,92.31
one-shot,137,0.0640,99.95,0.2807,92.29
one-shot,138,0.0622,99.96,0.2827,92.25
one-shot,139,0.0624,99.96,0.2824,92.35
one-shot,140,0.0623,99.98,0.2800,92.33
one-shot,141,0.0631,99.97,0.2796,92.45
one-shot,142,0.0641,99.96,0.2868,92.27
one-shot,143,0.0603,99.96,0.2857,92.37
one-shot,144,0.0615,99.94,0.2903,92.11
one-shot,145,0.0641,99.96,0.2813,92.22
one-shot,146,0.0652,99.97,0.2817,92.33
one-shot,147,0.0631,99.95,0.2827,92.33
one-shot,148,0.0607,99.97,0.2795,92.42
one-shot,149,0.0626,99.96,0.2812,92.26
one-shot,150,0.0600,99.96,0.2807,92.40
one-shot,151,0.0601,99.96,0.2843,92.24
one-shot,152,0.0597,99.95,0.2827,92.17
one-shot,153,0.0603,99.96,0.2838,92.27
one-shot,154,0.0599,99.96,0.2830,92.30
one-shot,155,0.0595,99.97,0.2838,92.24
one-shot,156,0.0600,99.98,0.2805,92.32
one-shot,157,0.0594,99.98,0.2809,92.27
one-shot,158,0.0582,99.95,0.2830,92.28
one-shot,159,0.0592,99.97,0.2832,92.36
one-shot,160,0.0578,99.98,0.2803,92.39
one-shot,161,0.0600,99.96,0.2797,92.26
one-shot,162,0.0573,99.96,0.2803,92.47
one-shot,163,0.0575,99.97,0.2811,92.36
one-shot,164,0.0588,99.95,0.2782,92.36
one-shot,165,0.0599,99.97,0.2795,92.37
one-shot,166,0.0596,99.96,0.2821,92.32
one-shot,167,0.0571,99.96,0.2779,92.36
one-shot,168,0.0588,99.96,0.2785,92.34
one-shot,169,0.0561,99.97,0.2795,92.33
one-shot,170,0.0565,99.97,0.2794,92.37
one-shot,171,0.0580,99.98,0.2768,92.43
one-shot,172,0.0546,99.98,0.2794,92.31
one-shot,173,0.0575,99.98,0.2781,92.32
one-shot,174,0.0580,99.97,0.2792,92.42
one-shot,175,0.0583,99.97,0.2796,92.29
one-shot,176,0.0583,99.96,0.2789,92.27
one-shot,177,0.0544,99.96,0.2779,92.36
one-shot,178,0.0593,99.98,0.2808,92.38
one-shot,179,0.0567,99.97,0.2784,92.35
one-shot,180,0.0586,99.97,0.2789,92.38
one-shot,181,0.0576,99.96,0.2769,92.36
one-shot,182,0.0576,99.96,0.2785,92.43
one-shot,183,0.0528,99.97,0.2805,92.42
one-shot,184,0.0547,99.97,0.2784,92.46
one-shot,185,0.0566,99.98,0.2781,92.43
one-shot,186,0.0557,99.98,0.2792,92.36
one-shot,187,0.0560,99.97,0.2786,92.42
one-shot,188,0.0579,99.97,0.2797,92.38
one-shot,189,0.0542,99.96,0.2780,92.44
one-shot,190,0.0536,99.98,0.2787,92.45
one-shot,191,0.0539,99.98,0.2777,92.42
one-shot,192,0.0580,99.96,0.2772,92.47
one-shot,193,0.0566,99.97,0.2780,92.41
one-shot,194,0.0558,99.96,0.2792,92.38
one-shot,195,0.0570,99.97,0.2787,92.40
one-shot,196,0.0553,99.98,0.2780,92.44
one-shot,197,0.0556,99.98,0.2779,92.42
one-shot,198,0.0585,99.96,0.2787,92.43
one-shot,199,0.0573,99.98,0.2795,92.32
one-shot,200,0.0536,99.98,0.2791,92.46
iter-1,1,0.0109,99.88,0.2827,92.14
iter-1,2,0.0103,99.90,0.2896,91.99
iter-1,3,0.0104,99.90,0.2949,91.91
iter-1,4,0.0121,99.80,0.3050,91.53
iter-1,5,0.0132,99.81,0.3178,91.33
iter-1,6,0.0160,99.70,0.3548,91.16
iter-1,7,0.0177,99.66,0.3114,91.40
iter-1,8,0.0171,99.65,0.3135,91.41
iter-1,9,0.0204,99.54,0.3261,91.39
iter-2,1,0.0148,99.78,0.2950,91.71
iter-2,2,0.0176,99.67,0.3634,90.24
iter-2,3,0.0204,99.54,0.3275,91.29
iter-2,4,0.0203,99.54,0.3339,90.94
iter-2,5,0.0195,99.61,0.3093,91.42
iter-2,6,0.0175,99.64,0.3400,90.89
iter-2,7,0.0190,99.61,0.3344,91.16
iter-2,8,0.0185,99.62,0.3291,91.15
iter-2,9,0.0198,99.53,0.3268,91.31
