epoch,train_loss,train_acc,test_loss,test_acc
121,1.4540,59.31,1.6567,54.99
122,1.4414,59.66,1.6543,54.99
123,1.4410,59.80,1.6500,55.02
124,1.4372,59.82,1.6551,55.11
125,1.4333,59.78,1.6482,55.05
126,1.4367,59.77,1.6493,55.26
127,1.4417,59.50,1.6459,54.94
128,1.4350,59.38,1.6494,55.07
129,1.4307,60.16,1.6462,55.19
130,1.4365,59.57,1.6496,55.25
131,1.4371,59.68,1.6549,55.18
132,1.4358,59.82,1.6488,55.11
133,1.4271,59.92,1.6600,55.04
134,1.4331,59.73,1.6525,55.10
135,1.4274,59.76,1.6521,55.02
136,1.4299,59.72,1.6586,54.96
137,1.4259,60.08,1.6496,55.13
138,1.4298,59.76,1.6456,55.21
139,1.4316,59.94,1.6518,55.34
140,1.4305,59.64,1.6538,54.87
141,1.4352,59.61,1.6527,55.07
142,1.4277,59.97,1.6489,55.20
143,1.4283,60.05,1.6527,55.03
144,1.4312,59.77,1.6508,55.15
145,1.4274,59.99,1.6515,55.18
146,1.4231,59.90,1.6529,55.27
147,1.4292,59.78,1.6484,55.13
148,1.4219,59.96,1.6526,55.32
149,1.4258,59.83,1.6534,55.24
150,1.4283,59.72,1.6489,55.21
151,1.4280,59.76,1.6593,55.15
152,1.4302,59.70,1.6546,55.12
153,1.4261,59.86,1.6519,54.93
154,1.4259,59.91,1.6483,54.95
155,1.4285,59.82,1.6579,55.17
156,1.4247,60.13,1.6521,55.16
157,1.4278,59.95,1.6483,55.06
158,1.4252,59.89,1.6485,55.19
159,1.4277,59.85,1.6519,55.36
160,1.4235,60.14,1.6476,55.16
