phase,epoch,train_loss,train_acc,test_loss,test_acc
one-shot,41,0.0328,99.15,0.2907,91.89
one-shot,42,0.0324,99.21,0.2985,91.76
one-shot,43,0.0324,99.21,0.2970,91.70
one-shot,44,0.0339,99.16,0.2920,91.96
one-shot,45,0.0327,99.16,0.2950,91.75
one-shot,46,0.0321,99.19,0.2947,91.77
one-shot,47,0.0323,99.21,0.2932,91.76
one-shot,48,0.0315,99.20,0.2977,91.85
one-shot,49,0.0311,99.23,0.2957,91.66
one-shot,50,0.0315,99.26,0.2946,92.05
one-shot,51,0.0318,99.19,0.2977,91.91
one-shot,52,0.0302,99.26,0.2956,91.99
one-shot,53,0.0315,99.18,0.2959,91.93
one-shot,54,0.0306,99.26,0.2947,92.01
one-shot,55,0.0316,99.20,0.2944,91.86
one-shot,56,0.0293,99.31,0.2957,91.85
one-shot,57,0.0300,99.26,0.2984,91.95
one-shot,58,0.0299,99.27,0.2978,91.88
one-shot,59,0.0298,99.25,0.2977,91.81
one-shot,60,0.0312,99.15,0.2964,91.93
one-shot,61,0.0287,99.29,0.2959,91.92
one-shot,62,0.0300,99.26,0.2877,92.01
one-shot,63,0.0291,99.32,0.2906,92.01
one-shot,64,0.0301,99.27,0.3001,91.67
one-shot,65,0.0283,99.34,0.2966,91.81
one-shot,66,0.0286,99.36,0.2929,91.76
one-shot,67,0.0281,99.35,0.3013,91.81
one-shot,68,0.0275,99.34,0.2954,91.65
one-shot,69,0.0287,99.33,0.3001,91.74
one-shot,70,0.0286,99.33,0.2973,91.92
one-shot,71,0.0279,99.38,0.3024,91.85
one-shot,72,0.0282,99.32,0.2940,91.90
one-shot,73,0.0271,99.38,0.2973,91.78
one-shot,74,0.0281,99.33,0.3073,91.60
one-shot,75,0.0266,99.44,0.2975,91.92
one-shot,76,0.0275,99.37,0.3036,91.86
one-shot,77,0.0275,99.37,0.2989,91.86
one-shot,78,0.0275,99.34,0.3014,91.92
one-shot,79,0.0268,99.35,0.3077,91.67
one-shot,80,0.0270,99.38,0.3004,91.88
one-shot,81,0.0269,99.34,0.3026,91.98
one-shot,82,0.0266,99.39,0.3031,91.68
one-shot,83,0.0267,99.38,0.3056,91.80
one-shot,84,0.0279,99.32,0.3024,91.77
one-shot,85,0.0261,99.40,0.3056,91.75
one-shot,86,0.0266,99.39,0.3048,91.78
one-shot,87,0.0262,99.40,0.3031,91.72
one-shot,88,0.0260,99.44,0.3035,91.75
one-shot,89,0.0262,99.41,0.3016,91.75
one-shot,90,0.0258,99.44,0.3101,91.75
one-shot,91,0.0255,99.42,0.3061,91.82
one-shot,92,0.0259,99.43,0.3085,91.66
one-shot,93,0.0264,99.32,0.3015,91.77
one-shot,94,0.0255,99.43,0.3059,91.71
one-shot,95,0.0257,99.43,0.3042,91.65
one-shot,96,0.0257,99.39,0.3001,91.66
one-shot,97,0.0256,99.44,0.3055,91.66
one-shot,98,0.0246,99.44,0.3007,91.75
one-shot,99,0.0244,99.48,0.3044,91.67
one-shot,100,0.0243,99.48,0.3045,91.73
one-shot,101,0.0245,99.43,0.3050,91.82
one-shot,102,0.0251,99.43,0.3021,91.65
one-shot,103,0.0236,99.52,0.2981,91.87
one-shot,104,0.0240,99.46,0.3004,91.85
one-shot,105,0.0242,99.46,0.3040,91.70
one-shot,106,0.0240,99.47,0.3085,91.60
one-shot,107,0.0246,99.46,0.3007,91.91
one-shot,108,0.0242,99.50,0.3027,91.77
one-shot,109,0.0227,99.54,0.2998,91.88
one-shot,110,0.0236,99.49,0.3005,91.86
one-shot,111,0.0239,99.48,0.3060,91.82
one-shot,112,0.0250,99.41,0.3059,91.77
one-shot,113,0.0237,99.47,0.3050,91.58
one-shot,114,0.0236,99.48,0.3092,91.64
one-shot,115,0.0247,99.44,0.3014,91.83
one-shot,116,0.0231,99.56,0.3032,91.86
one-shot,117,0.0240,99.50,0.3058,91.89
one-shot,118,0.0230,99.52,0.3093,91.75
one-shot,119,0.0231,99.48,0.3000,91.84
one-shot,120,0.0227,99.54,0.3028,91.73
one-shot,121,0.0235,99.51,0.2974,91.96
one-shot,122,0.0234,99.50,0.2981,91.88
one-shot,123,0.0225,99.51,0.3006,91.90
one-shot,124,0.0232,99.47,0.3053,91.86
one-shot,125,0.0246,99.44,0.3026,91.76
one-shot,126,0.0246,99.46,0.3084,91.69
one-shot,127,0.0221,99.56,0.3005,91.84
one-shot,128,0.0226,99.51,0.3044,91.82
one-shot,129,0.0219,99.55,0.3042,91.89
one-shot,130,0.0227,99.50,0.3073,91.90
one-shot,131,0.0228,99.52,0.3021,91.86
one-shot,132,0.0220,99.54,0.3056,92.05
one-shot,133,0.0221,99.53,0.3035,91.89
one-shot,134,0.0214,99.59,0.3034,91.92
one-shot,135,0.0227,99.51,0.3042,91.92
one-shot,136,0.0224,99.52,0.3056,91.96
one-shot,137,0.0225,99.52,0.3061,91.93
one-shot,138,0.0225,99.50,0.3091,91.84
one-shot,139,0.0221,99.54,0.3015,91.99
one-shot,140,0.0225,99.49,0.3059,91.82
one-shot,141,0.0221,99.50,0.3072,91.54
one-shot,142,0.0212,99.61,0.3020,91.91
one-shot,143,0.0219,99.56,0.3046,91.96
one-shot,144,0.0217,99.56,0.3025,91.89
one-shot,145,0.0218,99.56,0.3066,91.75
one-shot,146,0.0216,99.56,0.3031,91.98
one-shot,147,0.0206,99.62,0.3005,91.94
one-shot,148,0.0216,99.56,0.3033,91.94
one-shot,149,0.0212,99.57,0.3009,91.75
one-shot,150,0.0223,99.52,0.3040,91.86
one-shot,151,0.0205,99.60,0.3019,91.97
one-shot,152,0.0214,99.53,0.3041,91.86
one-shot,153,0.0207,99.60,0.3052,92.04
one-shot,154,0.0209,99.62,0.3030,92.06
one-shot,155,0.0217,99.56,0.3052,91.76
one-shot,156,0.0216,99.56,0.3040,91.98
one-shot,157,0.0217,99.55,0.3010,91.88
one-shot,158,0.0215,99.58,0.3048,91.78
one-shot,159,0.0218,99.52,0.3042,91.87
one-shot,160,0.0220,99.53,0.3013,91.98
one-shot,161,0.0212,99.61,0.3035,91.84
one-shot,162,0.0205,99.59,0.3023,91.84
one-shot,163,0.0219,99.56,0.3027,91.92
one-shot,164,0.0210,99.58,0.3053,91.97
one-shot,165,0.0208,99.58,0.3033,91.96
one-shot,166,0.0208,99.59,0.3026,91.90
one-shot,167,0.0208,99.62,0.3014,91.79
one-shot,168,0.0208,99.59,0.3059,91.91
one-shot,169,0.0211,99.56,0.3057,91.93
one-shot,170,0.0211,99.56,0.3069,91.74
one-shot,171,0.0211,99.57,0.3016,91.98
one-shot,172,0.0218,99.55,0.3062,91.82
one-shot,173,0.0203,99.61,0.3040,92.02
one-shot,174,0.0206,99.59,0.3044,91.94
one-shot,175,0.0197,99.65,0.3039,91.84
one-shot,176,0.0207,99.57,0.3046,91.93
one-shot,177,0.0216,99.54,0.3054,91.86
one-shot,178,0.0206,99.56,0.3054,91.77
one-shot,179,0.0208,99.58,0.3032,91.80
one-shot,180,0.0203,99.63,0.3039,91.92
one-shot,181,0.0199,99.66,0.3059,91.84
one-shot,182,0.0205,99.64,0.3039,91.82
one-shot,183,0.0209,99.60,0.3016,92.01
one-shot,184,0.0211,99.54,0.3039,91.87
one-shot,185,0.0201,99.59,0.3025,91.89
one-shot,186,0.0209,99.58,0.3041,91.79
one-shot,187,0.0196,99.62,0.3053,91.88
one-shot,188,0.0198,99.62,0.3010,92.06
one-shot,189,0.0198,99.66,0.3034,91.94
one-shot,190,0.0209,99.56,0.3060,91.93
one-shot,191,0.0209,99.60,0.3062,91.66
one-shot,192,0.0204,99.59,0.3068,91.88
one-shot,193,0.0200,99.64,0.3053,91.90
one-shot,194,0.0213,99.56,0.3032,91.89
one-shot,195,0.0204,99.62,0.3014,91.95
one-shot,196,0.0200,99.62,0.3025,91.71
one-shot,197,0.0200,99.60,0.3022,91.85
one-shot,198,0.0206,99.63,0.3014,91.96
one-shot,199,0.0213,99.57,0.2997,91.90
one-shot,200,0.0203,99.58,0.3043,91.89
iter-1,1,0.0354,99.03,0.2906,91.77
iter-1,2,0.0340,99.15,0.2917,91.76
iter-1,3,0.0330,99.22,0.2928,91.86
iter-1,4,0.0347,99.12,0.2920,91.81
iter-1,5,0.0336,99.13,0.2867,91.97
iter-1,6,0.0334,99.18,0.2928,91.79
iter-1,7,0.0335,99.11,0.2871,91.86
iter-1,8,0.0326,99.20,0.2866,91.91
iter-1,9,0.0335,99.20,0.2988,91.79
iter-1,10,0.0332,99.19,0.2892,92.02
iter-2,1,0.0332,99.17,0.2926,91.78
iter-2,2,0.0322,99.19,0.2920,91.68
iter-2,3,0.0334,99.12,0.2931,91.86
iter-2,4,0.0298,99.28,0.2942,91.90
iter-2,5,0.0312,99.26,0.2952,91.69
iter-2,6,0.0325,99.21,0.2937,91.90
iter-2,7,0.0313,99.23,0.2959,91.62
iter-2,8,0.0311,99.23,0.2941,91.56
iter-2,9,0.0316,99.18,0.2999,91.62
iter-2,10,0.0299,99.26,0.2935,91.73
