epoch,train_loss,train_acc,test_loss,test_acc
1,4.1812,6.22,3.9099,9.26
2,3.6480,13.27,3.4600,17.05
3,3.3230,18.80,3.3343,20.14
4,3.0641,23.50,3.3652,20.79
5,2.8391,27.68,2.9392,27.78
6,2.6415,31.63,2.7213,30.34
7,2.4938,34.63,2.6086,33.20
8,2.3566,37.42,2.4527,36.69
9,2.2539,39.63,2.5076,35.89
10,2.1612,41.66,2.3519,39.49
11,2.0939,43.26,2.3382,39.60
12,2.0184,45.21,2.3926,39.58
13,1.9684,46.39,2.2225,41.92
14,1.9134,47.36,2.2904,41.65
15,1.8695,48.72,2.2026,42.28
16,1.8250,49.52,2.0945,44.97
17,1.8003,50.12,2.0248,46.56
18,1.7692,50.81,2.0801,46.58
19,1.7342,51.93,2.0890,45.72
20,1.7130,51.96,2.0145,47.88
21,1.6894,52.89,2.1025,46.44
22,1.6665,53.32,2.1361,46.36
23,1.6432,53.82,1.9530,50.06
24,1.6303,54.48,2.0414,47.52
25,1.6143,54.84,1.9908,47.95
26,1.5856,55.41,2.0594,48.43
27,1.5870,55.64,2.0288,47.88
28,1.5638,56.07,1.9947,48.63
29,1.5556,56.16,1.8794,51.18
30,1.5432,56.29,1.8955,50.33
31,1.5374,56.39,1.8932,50.61
32,1.5200,57.13,1.7934,52.09
33,1.5141,57.22,1.9988,48.76
34,1.5001,57.31,1.9516,50.26
35,1.4859,57.57,1.8812,51.00
36,1.4828,57.90,2.0287,47.37
37,1.4749,58.26,1.8458,50.78
38,1.4589,58.63,2.1886,46.22
39,1.4617,58.37,1.8539,50.76
40,1.4569,58.35,2.0095,49.27
41,1.4379,59.08,1.8848,51.00
42,1.4427,58.77,2.0396,48.41
43,1.4370,58.97,1.9757,50.20
44,1.4264,59.40,1.7868,52.71
45,1.4156,59.61,1.8432,52.06
46,1.4173,59.62,1.8720,50.74
47,1.4166,59.16,1.9434,50.14
48,1.4062,60.11,1.8003,52.16
49,1.3965,60.08,2.0230,48.99
50,1.3984,59.99,1.8002,52.79
51,1.3892,60.28,1.9796,49.24
52,1.3868,60.29,1.9143,51.38
53,1.3870,60.23,1.8683,51.10
54,1.3741,60.46,1.8755,51.51
55,1.3746,60.80,1.7865,52.53
56,1.3694,60.80,1.8984,50.44
57,1.3661,60.95,1.9316,51.56
58,1.3736,60.59,2.0755,48.00
59,1.3623,60.98,1.8557,51.67
60,1.3482,61.33,1.7619,53.10
61,1.3542,60.98,1.9553,50.38
62,1.3516,61.32,2.0815,48.23
63,1.3451,61.36,1.7236,54.27
64,1.3458,61.39,1.8928,50.97
65,1.3428,61.53,1.9420,50.01
66,1.3334,61.68,1.9738,50.31
67,1.3339,61.57,1.9419,50.60
68,1.3325,61.83,1.9961,49.27
69,1.3267,61.94,1.9221,50.61
70,1.3261,61.78,1.7670,53.25
71,1.3261,61.81,1.7959,52.56
72,1.3185,62.09,1.8881,52.50
73,1.3159,62.02,1.8501,52.05
74,1.3248,61.79,1.8653,51.83
75,1.3119,62.24,1.8133,52.64
76,1.3103,62.29,2.1018,48.86
77,1.3077,62.23,1.9116,52.50
78,1.3009,62.47,1.8796,52.28
79,1.3017,62.28,1.8137,52.81
80,1.3006,62.62,1.6629,55.89
81,1.0626,69.35,1.3967,61.56
82,0.9915,71.40,1.3876,61.82
83,0.9694,71.78,1.3828,62.59
84,0.9530,72.13,1.3819,62.28
85,0.9466,72.38,1.3864,62.21
86,0.9316,72.80,1.3922,62.35
87,0.9264,72.71,1.3950,62.57
88,0.9185,72.98,1.4061,62.09
89,0.9105,73.10,1.4053,62.53
90,0.9063,73.26,1.3976,62.26
91,0.8978,73.33,1.4160,62.12
92,0.8936,73.72,1.4047,62.61
93,0.8938,73.60,1.4120,62.44
94,0.8829,73.85,1.4070,62.44
95,0.8808,73.98,1.4131,62.58
96,0.8799,73.96,1.4433,62.01
97,0.8725,74.39,1.4086,62.74
98,0.8720,73.89,1.4293,62.29
99,0.8697,74.14,1.4291,62.35
100,0.8646,74.27,1.4222,62.41
101,0.8674,74.22,1.4379,62.43
102,0.8610,74.19,1.4387,62.29
103,0.8641,74.46,1.4368,62.48
104,0.8586,74.44,1.4463,62.57
105,0.8581,74.31,1.4336,62.72
106,0.8524,74.60,1.4347,62.56
107,0.8550,74.48,1.4398,62.64
108,0.8473,74.62,1.4624,61.91
109,0.8414,74.94,1.4687,62.40
110,0.8383,74.93,1.4534,62.28
111,0.8368,75.06,1.4548,62.33
112,0.8443,74.75,1.4534,62.35
113,0.8381,74.99,1.4496,62.41
114,0.8326,75.13,1.4691,62.17
115,0.8376,74.78,1.4759,62.19
116,0.8338,75.02,1.4706,62.08
117,0.8333,75.01,1.4721,62.13
118,0.8312,75.13,1.4543,62.52
119,0.8317,74.87,1.4641,61.87
120,0.8241,75.22,1.4801,62.45
121,0.7829,76.65,1.4330,62.98
122,0.7748,76.98,1.4405,62.89
123,0.7746,76.70,1.4341,62.76
124,0.7689,77.03,1.4309,63.01
125,0.7682,77.14,1.4347,62.87
126,0.7669,77.11,1.4303,63.06
127,0.7676,77.13,1.4318,63.25
128,0.7643,77.14,1.4297,63.11
129,0.7663,77.09,1.4301,63.11
130,0.7621,77.38,1.4322,63.23
131,0.7635,77.33,1.4323,62.92
132,0.7619,77.13,1.4342,62.90
133,0.7647,77.21,1.4354,62.83
134,0.7578,77.18,1.4299,63.22
135,0.7574,77.32,1.4389,62.99
136,0.7608,77.26,1.4376,63.04
137,0.7537,77.46,1.4332,63.10
138,0.7598,77.25,1.4381,63.19
139,0.7557,77.64,1.4371,62.93
140,0.7608,77.14,1.4366,63.09
141,0.7570,77.30,1.4334,63.29
142,0.7582,77.26,1.4413,62.73
143,0.7576,77.20,1.4437,62.86
144,0.7531,77.47,1.4347,63.07
145,0.7544,77.41,1.4409,63.02
146,0.7565,77.46,1.4333,63.01
147,0.7498,77.43,1.4378,63.03
148,0.7501,77.70,1.4371,63.03
149,0.7501,77.56,1.4371,63.03
150,0.7532,77.31,1.4434,62.95
151,0.7503,77.33,1.4446,62.82
152,0.7500,77.63,1.4421,63.36
153,0.7469,77.66,1.4447,63.10
154,0.7500,77.52,1.4574,62.98
155,0.7445,77.56,1.4409,63.07
156,0.7459,77.51,1.4438,63.15
157,0.7483,77.52,1.4415,63.16
158,0.7408,77.97,1.4479,63.15
159,0.7533,77.27,1.4496,63.18
160,0.7446,77.72,1.4369,63.24
