epoch,train_loss,train_acc,test_loss,test_acc
1,1.7011,38.65,1.4539,48.52
2,1.1951,56.98,1.1269,59.64
3,0.9663,65.62,0.9931,65.53
4,0.8267,71.00,0.8689,70.52
5,0.7342,74.48,0.9361,68.88
6,0.6744,76.70,0.7933,73.86
7,0.6190,78.68,0.7165,75.91
8,0.5827,79.75,0.6771,77.41
9,0.5560,80.84,0.6971,76.79
10,0.5247,81.77,0.6901,77.25
11,0.5025,82.62,0.7212,76.36
12,0.4917,82.90,0.6376,78.83
13,0.4691,83.81,0.6016,79.81
14,0.4547,84.18,0.5788,80.99
15,0.4428,84.59,0.7079,77.71
16,0.4360,84.84,0.5128,82.85
17,0.4213,85.33,0.5791,81.58
18,0.4089,85.93,0.5536,82.07
19,0.4004,86.13,0.6133,80.75
20,0.3927,86.34,0.6022,80.95
21,0.3867,86.69,0.5985,81.06
22,0.3776,86.82,0.5241,83.29
23,0.3733,86.96,0.4880,84.03
24,0.3615,87.50,0.5869,81.26
25,0.3617,87.44,0.6014,80.64
26,0.3556,87.58,0.7049,78.59
27,0.3499,87.75,0.4796,84.56
28,0.3413,88.21,0.5482,81.80
29,0.3375,88.16,0.5128,83.61
30,0.3419,88.10,0.6021,82.14
31,0.3332,88.19,0.5655,82.19
32,0.3262,88.71,0.5654,82.06
33,0.3267,88.68,0.4727,85.01
34,0.3262,88.56,0.5323,83.31
35,0.3117,89.19,0.5029,84.31
36,0.3179,89.05,0.5012,83.94
37,0.3098,89.26,0.4725,84.67
38,0.3067,89.38,0.5727,81.66
39,0.3053,89.42,0.4561,85.04
40,0.3014,89.62,0.5701,83.25
41,0.3047,89.46,0.4568,85.68
42,0.2942,89.74,0.5272,83.83
43,0.2943,89.69,0.5373,83.22
44,0.2940,89.85,0.5001,83.78
45,0.2950,89.55,0.4860,84.36
46,0.2886,89.95,0.5685,81.97
47,0.2850,90.11,0.4865,84.61
48,0.2834,90.09,0.7260,79.35
49,0.2832,90.16,0.4682,85.37
50,0.2817,90.10,0.4746,84.27
51,0.2804,90.27,0.4595,85.37
52,0.2793,90.28,0.4794,84.61
53,0.2714,90.56,0.4990,85.30
54,0.2782,90.26,0.6121,81.13
55,0.2702,90.44,0.5580,83.56
56,0.2726,90.45,0.5395,83.72
57,0.2766,90.36,0.4218,86.93
58,0.2775,90.37,0.4583,85.13
59,0.2659,90.69,0.4611,85.43
60,0.2702,90.47,0.5994,81.56
61,0.2649,90.68,0.6492,80.81
62,0.2644,90.73,0.4794,85.07
63,0.2622,90.83,0.5269,83.87
64,0.2636,90.58,0.4783,84.71
65,0.2642,90.70,0.4834,85.06
66,0.2599,90.91,0.4841,85.16
67,0.2603,91.02,0.4343,86.19
68,0.2556,91.17,0.5630,82.88
69,0.2561,90.98,0.4071,86.87
70,0.2567,91.05,0.4333,86.04
71,0.2539,91.03,0.8393,77.52
72,0.2518,91.19,0.4608,85.92
73,0.2548,91.13,0.5201,83.84
74,0.2511,91.20,0.5098,84.23
75,0.2494,91.18,0.5469,83.73
76,0.2510,91.25,0.4398,86.60
77,0.2524,91.04,0.5174,84.07
78,0.2479,91.44,0.5591,83.63
79,0.2437,91.46,0.4946,85.50
80,0.2505,91.31,0.5185,84.27
81,0.1618,94.50,0.3081,90.07
82,0.1306,95.59,0.3090,90.12
83,0.1203,95.94,0.3045,90.28
84,0.1135,96.09,0.3126,90.22
85,0.1105,96.16,0.3115,90.21
86,0.1026,96.54,0.3133,90.33
87,0.0974,96.74,0.3261,90.28
88,0.0930,96.90,0.3179,90.41
89,0.0907,96.89,0.3201,90.53
90,0.0870,97.04,0.3293,90.04
91,0.0867,97.11,0.3258,90.45
92,0.0873,97.04,0.3282,90.63
93,0.0823,97.25,0.3308,90.41
94,0.0784,97.37,0.3438,90.45
95,0.0807,97.28,0.3392,90.51
96,0.0750,97.41,0.3414,90.57
97,0.0763,97.37,0.3485,90.28
98,0.0728,97.50,0.3413,90.57
99,0.0712,97.55,0.3503,90.44
100,0.0716,97.52,0.3568,90.39
101,0.0694,97.57,0.3547,90.41
102,0.0667,97.67,0.3530,90.56
103,0.0670,97.78,0.3599,90.52
104,0.0631,97.89,0.3627,90.30
105,0.0646,97.76,0.3516,90.54
106,0.0635,97.82,0.3653,90.14
107,0.0634,97.82,0.3727,90.46
108,0.0600,97.99,0.3728,90.05
109,0.0592,98.02,0.3645,90.49
110,0.0589,97.98,0.3756,90.11
111,0.0588,98.03,0.3661,90.54
112,0.0579,98.03,0.3797,90.15
113,0.0561,98.14,0.3817,90.42
114,0.0561,98.15,0.3878,90.02
