epoch,train_loss,train_acc,test_loss,test_acc
1,3.0474,15.30,2.0448,18.85
2,1.9239,24.94,1.8551,29.20
3,1.7507,32.75,1.6504,37.82
4,1.5799,41.09,1.5872,42.30
5,1.4326,47.76,1.3805,50.63
6,1.3139,52.62,1.3960,51.27
7,1.2154,56.26,1.3177,52.71
8,1.1389,59.15,1.2522,57.76
9,1.0717,61.62,1.0946,62.33
10,1.0145,63.93,1.0334,64.55
11,0.9542,65.92,1.0966,63.18
12,0.9117,67.63,1.1453,61.52
13,0.8600,69.61,0.9132,67.80
14,0.8194,71.24,0.9644,67.12
15,0.7857,72.19,0.9980,66.25
16,0.7474,73.90,0.8448,71.81
17,0.7070,75.28,0.6968,75.92
18,0.6698,76.57,0.8074,72.77
19,0.6424,77.55,0.7443,74.70
20,0.6152,78.49,0.7236,76.23
21,0.5916,79.51,0.7807,74.04
22,0.5777,79.90,0.8656,72.25
23,0.5615,80.43,0.7717,74.86
24,0.5453,81.07,0.6019,79.78
25,0.5291,81.41,0.6595,77.84
26,0.5153,82.09,0.7021,76.55
27,0.5031,82.35,0.6526,78.75
28,0.4963,82.76,0.5666,80.54
29,0.4819,83.20,0.6047,79.85
30,0.4761,83.61,0.6693,78.10
31,0.4660,83.70,0.6794,77.82
32,0.4589,83.97,0.6200,79.20
33,0.4442,84.44,0.5273,82.00
34,0.4394,84.78,0.5775,81.06
35,0.4290,84.81,0.5729,80.75
36,0.4221,85.37,0.6353,79.45
37,0.4204,85.28,0.5870,80.78
38,0.4090,85.71,0.5918,81.08
39,0.4065,85.88,0.5383,81.64
40,0.3992,86.08,0.5868,80.76
41,0.3948,86.08,0.5443,82.23
42,0.3854,86.44,0.4935,83.17
43,0.3848,86.49,0.7045,78.54
44,0.3783,86.68,0.6446,79.62
45,0.3784,86.77,0.5368,82.37
46,0.3663,87.28,0.5132,83.26
47,0.3695,87.12,0.6225,80.33
48,0.3593,87.41,0.6047,80.92
49,0.3617,87.22,0.5614,81.80
50,0.3571,87.49,0.6762,79.74
51,0.3539,87.58,0.5731,81.90
52,0.3463,87.97,0.5399,81.73
53,0.3421,88.00,0.5266,82.63
54,0.3396,88.12,0.5310,83.03
55,0.3420,88.07,0.5117,83.67
56,0.3368,88.28,0.4903,83.99
57,0.3313,88.20,0.4971,83.96
58,0.3320,88.56,0.5083,83.61
59,0.3239,88.52,0.5151,83.31
60,0.3237,88.65,0.5302,83.04
61,0.3247,88.53,0.4694,84.40
62,0.3193,89.07,0.5124,83.68
63,0.3106,88.97,0.5004,84.11
64,0.3065,89.20,0.6406,80.86
65,0.3091,89.21,0.4869,83.92
66,0.3133,88.99,0.4665,84.54
67,0.3039,89.46,0.5025,83.59
68,0.3037,89.30,0.5966,82.79
69,0.3027,89.32,0.4821,84.48
70,0.3032,89.34,0.5044,83.24
71,0.2950,89.66,0.5316,83.32
72,0.2936,89.71,0.5156,84.37
73,0.2923,89.62,0.4956,84.25
74,0.2925,89.82,0.4542,85.69
75,0.2940,89.65,0.5497,82.85
76,0.2922,89.83,0.4919,84.47
77,0.2858,89.97,0.4824,84.60
78,0.2846,89.94,0.5243,83.65
79,0.2813,90.06,0.6250,81.06
80,0.2770,90.16,0.6138,81.52
81,0.1909,93.34,0.3202,89.57
82,0.1528,94.83,0.3191,89.85
83,0.1403,95.29,0.3202,89.99
84,0.1263,95.70,0.3206,90.07
85,0.1227,95.82,0.3196,90.16
86,0.1159,96.05,0.3228,90.15
87,0.1084,96.33,0.3326,89.98
88,0.1080,96.28,0.3296,90.40
89,0.1024,96.42,0.3302,90.33
90,0.0969,96.74,0.3372,90.05
91,0.0974,96.70,0.3404,90.04
92,0.0904,96.94,0.3497,90.20
93,0.0906,96.87,0.3504,90.05
94,0.0877,96.97,0.3508,90.28
95,0.0838,97.09,0.3525,90.08
96,0.0835,97.07,0.3546,89.98
97,0.0773,97.35,0.3604,90.13
98,0.0792,97.23,0.3637,90.11
99,0.0762,97.36,0.3608,90.33
100,0.0748,97.42,0.3609,90.21
101,0.0711,97.62,0.3641,90.09
102,0.0698,97.62,0.3882,89.93
103,0.0669,97.73,0.3873,90.00
104,0.0655,97.71,0.3843,90.03
105,0.0684,97.66,0.3754,90.29
106,0.0657,97.66,0.3860,89.95
107,0.0622,97.88,0.3896,90.08
108,0.0611,97.87,0.3990,89.91
109,0.0597,98.00,0.3909,90.08
110,0.0597,98.07,0.4032,89.77
111,0.0581,98.02,0.4025,90.04
112,0.0572,98.00,0.4216,90.00
113,0.0562,98.06,0.4175,89.92
114,0.0562,98.09,0.4223,89.76
115,0.0540,98.17,0.4053,89.96
116,0.0517,98.19,0.4096,89.99
117,0.0517,98.26,0.4220,89.91
118,0.0504,98.28,0.4188,89.90
119,0.0526,98.21,0.4219,89.99
120,0.0518,98.18,0.4318,89.96
121,0.0432,98.59,0.4082,90.10
122,0.0399,98.76,0.4056,90.05
123,0.0391,98.76,0.4018,90.25
124,0.0364,98.87,0.4034,90.23
125,0.0357,98.94,0.4025,90.32
126,0.0362,98.87,0.4080,90.19
127,0.0350,98.94,0.4101,90.15
128,0.0351,98.94,0.4102,90.10
129,0.0364,98.86,0.4092,90.14
130,0.0340,98.98,0.4087,90.19
131,0.0312,99.07,0.4076,90.24
132,0.0326,99.04,0.4116,90.16
133,0.0333,99.00,0.4107,90.20
134,0.0316,99.07,0.4131,90.24
135,0.0325,99.03,0.4123,90.18
136,0.0328,99.03,0.4125,90.17
137,0.0319,99.01,0.4129,90.23
138,0.0311,99.14,0.4121,90.26
139,0.0314,99.11,0.4128,90.08
140,0.0300,99.11,0.4228,90.21
141,0.0315,99.04,0.4146,90.21
142,0.0313,99.12,0.4190,90.27
143,0.0298,99.16,0.4164,90.20
144,0.0308,99.10,0.4199,90.27
145,0.0300,99.15,0.4200,90.10
146,0.0306,99.13,0.4201,90.28
147,0.0307,99.06,0.4156,90.20
148,0.0305,99.14,0.4187,90.26
149,0.0297,99.11,0.4169,90.23
150,0.0295,99.12,0.4217,90.13
151,0.0294,99.15,0.4213,90.20
152,0.0292,99.14,0.4204,90.20
153,0.0286,99.19,0.4204,90.29
154,0.0282,99.17,0.4189,90.26
155,0.0286,99.15,0.4220,90.20
156,0.0280,99.14,0.4231,90.32
157,0.0288,99.19,0.4258,90.27
158,0.0264,99.29,0.4251,90.17
159,0.0285,99.15,0.4196,90.24
160,0.0273,99.21,0.4265,90.22
