phase,epoch,train_loss,train_acc,test_loss,test_acc
finetune,76,0.9832,70.74,1.6822,56.40
finetune,77,0.9690,70.93,1.6620,56.59
finetune,78,0.9729,70.86,1.8285,54.97
finetune,79,0.9716,70.62,1.7423,57.61
finetune,80,0.9773,70.69,1.9083,54.41
finetune,81,0.7850,76.88,1.3715,63.16
finetune,82,0.7303,78.31,1.3673,63.56
finetune,83,0.7124,78.69,1.3664,63.78
finetune,84,0.6968,79.35,1.3716,63.62
finetune,85,0.6875,79.48,1.3829,63.71
finetune,86,0.6780,79.80,1.3712,64.03
finetune,87,0.6754,79.66,1.3769,64.00
finetune,88,0.6700,79.97,1.3933,63.89
finetune,89,0.6646,80.03,1.3936,63.76
finetune,90,0.6596,80.17,1.4018,64.01
finetune,91,0.6546,80.37,1.4034,63.81
finetune,92,0.6549,80.25,1.3907,64.13
finetune,93,0.6517,80.46,1.3942,64.30
finetune,94,0.6480,80.71,1.4174,63.59
finetune,95,0.6420,80.69,1.4172,63.91
finetune,96,0.6443,80.54,1.4078,64.28
finetune,97,0.6379,80.68,1.4184,64.08
finetune,98,0.6333,80.85,1.4099,63.84
finetune,99,0.6311,80.74,1.4234,64.02
finetune,100,0.6304,80.85,1.4344,63.86
finetune,101,0.6295,80.94,1.4268,63.99
finetune,102,0.6273,81.04,1.4382,63.91
finetune,103,0.6290,80.98,1.4213,63.98
finetune,104,0.6212,81.03,1.4481,63.88
finetune,105,0.6153,81.35,1.4395,63.97
finetune,106,0.6167,81.32,1.4500,64.01
finetune,107,0.6182,81.26,1.4459,63.94
finetune,108,0.6132,81.42,1.4474,63.86
finetune,109,0.6105,81.40,1.4534,63.58
finetune,110,0.6060,81.64,1.4619,63.52
finetune,111,0.6094,81.60,1.4537,63.89
finetune,112,0.6049,81.47,1.4659,63.97
finetune,113,0.6056,81.66,1.4783,63.49
finetune,114,0.6057,81.68,1.4694,63.56
finetune,115,0.6051,81.59,1.4752,63.53
finetune,116,0.6009,81.49,1.4687,63.43
finetune,117,0.5953,81.92,1.4759,63.51
finetune,118,0.6010,81.63,1.4902,63.76
finetune,119,0.5961,81.78,1.4822,63.57
finetune,120,0.6003,81.60,1.4806,63.34
finetune,121,0.5698,82.64,1.4603,64.02
finetune,122,0.5655,82.92,1.4583,63.99
finetune,123,0.5627,82.92,1.4594,64.16
finetune,124,0.5615,82.85,1.4594,64.03
finetune,125,0.5614,82.94,1.4605,64.08
finetune,126,0.5640,82.88,1.4603,64.11
finetune,127,0.5610,82.92,1.4589,63.94
finetune,128,0.5575,83.12,1.4570,64.15
finetune,129,0.5579,83.11,1.4596,64.15
finetune,130,0.5568,83.04,1.4602,64.18
finetune,131,0.5589,83.04,1.4619,63.95
finetune,132,0.5593,82.95,1.4613,64.09
finetune,133,0.5582,82.94,1.4623,64.18
finetune,134,0.5543,83.29,1.4584,64.15
finetune,135,0.5532,83.10,1.4639,64.15
finetune,136,0.5545,82.97,1.4611,64.14
finetune,137,0.5542,83.09,1.4640,64.10
finetune,138,0.5528,83.36,1.4642,64.04
finetune,139,0.5510,83.23,1.4633,63.99
finetune,140,0.5582,82.97,1.4668,63.91
finetune,141,0.5497,83.38,1.4610,63.91
finetune,142,0.5528,83.05,1.4659,63.91
finetune,143,0.5520,83.38,1.4646,64.08
finetune,144,0.5517,83.37,1.4648,63.97
finetune,145,0.5521,83.30,1.4648,64.03
finetune,146,0.5473,83.47,1.4658,64.03
finetune,147,0.5530,83.06,1.4679,64.00
finetune,148,0.5501,83.18,1.4661,63.82
finetune,149,0.5521,83.28,1.4669,63.79
finetune,150,0.5512,83.16,1.4698,64.18
finetune,151,0.5499,83.27,1.4665,63.89
finetune,152,0.5532,83.24,1.4694,64.05
finetune,153,0.5481,83.29,1.4740,63.88
finetune,154,0.5485,83.33,1.4750,64.10
finetune,155,0.5471,83.34,1.4745,64.03
finetune,156,0.5521,83.28,1.4720,63.97
finetune,157,0.5466,83.36,1.4749,63.76
finetune,158,0.5486,83.42,1.4711,64.02
finetune,159,0.5491,83.30,1.4653,64.13
finetune,160,0.5521,83.25,1.4703,64.04
