epoch,train_loss,train_acc,test_loss,test_acc
95,0.8777,73.91,1.4134,62.92
96,0.8688,74.45,1.4111,62.92
97,0.8645,74.24,1.4106,63.07
98,0.8654,74.30,1.4111,62.74
99,0.8625,74.63,1.4143,62.92
100,0.8577,74.59,1.4300,63.19
101,0.8580,74.24,1.4188,62.89
102,0.8523,74.68,1.4185,62.79
103,0.8532,74.59,1.4293,62.80
104,0.8427,74.88,1.4253,62.75
105,0.8446,74.93,1.4444,62.65
106,0.8367,75.00,1.4536,62.25
107,0.8408,74.97,1.4354,62.27
108,0.8359,74.96,1.4423,62.78
109,0.8386,75.13,1.4482,62.54
110,0.8332,75.14,1.4499,62.30
111,0.8371,75.14,1.4640,62.31
112,0.8283,75.24,1.4514,62.40
113,0.8250,75.49,1.4574,62.28
114,0.8238,75.20,1.4660,62.44
115,0.8230,75.18,1.4423,62.82
116,0.8282,75.36,1.4430,62.61
117,0.8214,75.22,1.4424,62.69
118,0.8160,75.34,1.4533,63.02
119,0.8208,75.50,1.4622,62.72
120,0.8175,75.23,1.4492,62.56
121,0.7733,76.85,1.4239,63.30
122,0.7656,77.10,1.4301,63.31
123,0.7623,77.18,1.4257,63.41
124,0.7627,77.21,1.4269,63.40
125,0.7578,77.37,1.4247,63.36
126,0.7535,77.48,1.4234,63.45
127,0.7578,77.10,1.4271,63.37
128,0.7550,77.47,1.4293,63.36
129,0.7558,77.35,1.4274,63.31
130,0.7566,77.15,1.4249,63.26
131,0.7526,77.39,1.4249,63.16
132,0.7548,77.15,1.4322,63.15
133,0.7503,77.50,1.4298,63.32
134,0.7537,77.51,1.4276,63.47
135,0.7511,77.65,1.4273,63.25
136,0.7475,77.43,1.4306,63.33
137,0.7492,77.45,1.4349,63.28
138,0.7457,77.86,1.4262,63.43
139,0.7535,77.26,1.4332,63.25
140,0.7478,77.42,1.4260,63.29
141,0.7465,77.66,1.4305,63.21
142,0.7520,77.49,1.4327,63.26
143,0.7424,77.77,1.4386,63.31
144,0.7448,77.60,1.4266,63.50
145,0.7456,77.51,1.4412,63.31
146,0.7452,77.46,1.4328,63.44
147,0.7443,77.73,1.4328,63.26
148,0.7401,77.83,1.4361,63.39
149,0.7407,77.88,1.4341,63.35
150,0.7418,77.74,1.4275,63.40
151,0.7428,77.66,1.4271,63.31
152,0.7397,77.83,1.4284,63.28
153,0.7425,77.92,1.4358,63.25
154,0.7366,77.92,1.4362,63.38
155,0.7415,77.75,1.4358,63.25
156,0.7368,77.89,1.4383,63.22
157,0.7377,77.79,1.4380,63.10
158,0.7362,78.08,1.4391,63.08
159,0.7398,77.81,1.4380,63.30
160,0.7392,77.94,1.4302,63.35
