epoch,train_loss,train_acc,test_loss,test_acc
83,0.1775,93.96,0.3149,89.59
84,0.1712,94.24,0.3170,89.86
85,0.1648,94.41,0.3179,89.92
86,0.1629,94.34,0.3197,89.72
87,0.1571,94.61,0.3212,89.64
88,0.1494,94.92,0.3231,90.00
89,0.1491,94.84,0.3267,89.90
90,0.1433,95.04,0.3302,89.84
91,0.1417,95.09,0.3395,89.76
92,0.1444,94.97,0.3355,89.82
93,0.1388,95.13,0.3341,89.86
94,0.1377,95.24,0.3320,89.92
95,0.1352,95.30,0.3379,89.83
96,0.1330,95.23,0.3372,89.87
97,0.1316,95.52,0.3442,89.68
98,0.1291,95.49,0.3391,89.68
99,0.1294,95.53,0.3432,89.94
100,0.1290,95.51,0.3460,89.85
101,0.1259,95.56,0.3462,89.54
102,0.1229,95.63,0.3499,89.70
103,0.1242,95.71,0.3458,89.97
104,0.1217,95.69,0.3515,89.62
105,0.1219,95.68,0.3609,89.55
106,0.1191,95.76,0.3527,89.85
107,0.1174,95.86,0.3542,89.79
108,0.1164,95.97,0.3583,89.76
109,0.1144,96.01,0.3627,89.60
110,0.1163,96.04,0.3536,89.87
111,0.1130,96.02,0.3691,89.50
112,0.1126,96.12,0.3702,90.00
113,0.1154,95.90,0.3610,89.99
114,0.1113,96.11,0.3725,89.65
115,0.1120,96.04,0.3762,89.73
116,0.1108,96.18,0.3751,89.63
117,0.1077,96.24,0.3817,89.75
118,0.1086,96.16,0.3683,90.03
119,0.1069,96.20,0.3815,89.77
120,0.1061,96.24,0.3733,89.94
121,0.0949,96.67,0.3616,89.97
122,0.0910,96.87,0.3618,90.15
123,0.0896,97.02,0.3610,89.98
124,0.0890,96.97,0.3651,89.94
125,0.0880,96.97,0.3626,90.11
126,0.0852,97.12,0.3638,90.02
127,0.0840,97.19,0.3628,90.05
128,0.0849,97.07,0.3635,89.93
129,0.0877,97.07,0.3633,90.07
130,0.0857,97.07,0.3617,90.11
131,0.0846,97.16,0.3645,90.15
132,0.0828,97.25,0.3635,90.21
133,0.0852,97.09,0.3639,90.14
134,0.0814,97.30,0.3656,90.03
135,0.0840,97.20,0.3623,90.16
136,0.0823,97.24,0.3645,90.09
137,0.0808,97.27,0.3626,90.15
138,0.0832,97.20,0.3663,90.18
139,0.0827,97.21,0.3659,90.18
140,0.0821,97.23,0.3668,90.06
141,0.0812,97.25,0.3728,90.16
142,0.0810,97.25,0.3692,90.13
143,0.0789,97.33,0.3663,90.16
144,0.0814,97.20,0.3675,90.04
145,0.0802,97.34,0.3697,90.10
146,0.0804,97.24,0.3727,90.08
147,0.0797,97.36,0.3687,90.01
148,0.0802,97.28,0.3691,90.05
149,0.0775,97.46,0.3677,90.12
150,0.0818,97.19,0.3685,90.26
151,0.0778,97.34,0.3695,90.19
152,0.0801,97.29,0.3711,90.15
153,0.0804,97.25,0.3724,90.13
154,0.0792,97.27,0.3698,90.11
155,0.0804,97.29,0.3720,90.13
156,0.0795,97.40,0.3722,90.22
157,0.0788,97.30,0.3731,90.15
158,0.0790,97.23,0.3728,90.24
159,0.0794,97.34,0.3713,90.07
160,0.0785,97.31,0.3726,90.11
