iteration,epoch,sparsity,remaining_weights,train_loss,train_acc,test_loss,test_acc
0,43,0.0000,1.0000,0.4523,84.58,0.7899,75.06
0,44,0.0000,1.0000,0.4587,84.39,0.8247,73.82
0,45,0.0000,1.0000,0.4485,84.45,0.6545,78.48
0,46,0.0000,1.0000,0.4457,84.68,0.5942,79.88
0,47,0.0000,1.0000,0.4481,84.57,0.7640,75.96
0,48,0.0000,1.0000,0.4413,84.91,0.6659,78.64
0,49,0.0000,1.0000,0.4395,84.96,0.5591,80.93
0,50,0.0000,1.0000,0.4473,84.60,0.6666,78.11
0,51,0.0000,1.0000,0.4465,84.66,0.5847,80.12
0,52,0.0000,1.0000,0.4400,84.82,0.5770,80.53
0,53,0.0000,1.0000,0.4407,84.86,0.8441,74.31
0,54,0.0000,1.0000,0.4376,84.92,0.7593,76.62
0,55,0.0000,1.0000,0.4408,85.01,0.6815,77.72
0,56,0.0000,1.0000,0.4345,85.17,0.5156,82.52
0,57,0.0000,1.0000,0.4337,85.23,0.5702,81.25
0,58,0.0000,1.0000,0.4367,85.03,0.5625,81.32
0,59,0.0000,1.0000,0.4389,84.91,0.5973,80.10
0,60,0.0000,1.0000,0.4353,84.99,0.7552,75.49
0,61,0.0000,1.0000,0.4320,85.12,0.7978,76.05
0,62,0.0000,1.0000,0.4281,85.42,0.8883,73.54
0,63,0.0000,1.0000,0.4395,84.89,0.8658,72.28
0,64,0.0000,1.0000,0.4366,84.89,0.7518,75.74
0,65,0.0000,1.0000,0.4356,85.03,0.8798,71.64
0,66,0.0000,1.0000,0.4304,85.20,0.4820,83.76
0,67,0.0000,1.0000,0.4307,85.22,0.8053,75.58
0,68,0.0000,1.0000,0.4253,85.40,0.7841,75.61
0,69,0.0000,1.0000,0.4380,85.14,0.5626,81.52
0,70,0.0000,1.0000,0.4239,85.40,0.6537,78.70
0,71,0.0000,1.0000,0.4291,85.36,0.6098,80.06
0,72,0.0000,1.0000,0.4344,85.20,0.7763,74.39
0,73,0.0000,1.0000,0.4275,85.41,0.9558,71.51
0,74,0.0000,1.0000,0.4248,85.48,0.6349,78.63
0,75,0.0000,1.0000,0.4321,85.25,0.4918,83.83
0,76,0.0000,1.0000,0.4286,85.24,0.8343,73.37
0,77,0.0000,1.0000,0.4211,85.57,0.9153,73.18
0,78,0.0000,1.0000,0.4262,85.24,0.4998,82.20
0,79,0.0000,1.0000,0.4303,85.33,0.8480,72.62
0,80,0.0000,1.0000,0.4230,85.63,0.7968,75.81
0,81,0.0000,1.0000,0.2752,90.70,0.3148,89.49
0,82,0.0000,1.0000,0.2301,92.14,0.2926,90.13
0,83,0.0000,1.0000,0.2110,92.85,0.2903,90.19
0,84,0.0000,1.0000,0.2004,93.27,0.2824,90.70
0,85,0.0000,1.0000,0.1911,93.41,0.2897,90.24
0,86,0.0000,1.0000,0.1841,93.72,0.2878,90.52
0,87,0.0000,1.0000,0.1773,93.98,0.2899,90.71
0,88,0.0000,1.0000,0.1672,94.38,0.2757,90.71
0,89,0.0000,1.0000,0.1644,94.35,0.2839,90.80
0,90,0.0000,1.0000,0.1592,94.52,0.2847,90.87
0,91,0.0000,1.0000,0.1533,94.81,0.2951,90.66
0,92,0.0000,1.0000,0.1554,94.64,0.3177,90.10
0,93,0.0000,1.0000,0.1480,94.90,0.3009,90.33
0,94,0.0000,1.0000,0.1449,95.01,0.3078,90.40
0,95,0.0000,1.0000,0.1424,95.08,0.2935,90.76
0,96,0.0000,1.0000,0.1403,95.15,0.2879,90.75
0,97,0.0000,1.0000,0.1381,95.28,0.3076,90.52
0,98,0.0000,1.0000,0.1380,95.24,0.2941,90.55
0,99,0.0000,1.0000,0.1340,95.46,0.3080,90.36
0,100,0.0000,1.0000,0.1346,95.30,0.3270,90.12
0,101,0.0000,1.0000,0.1343,95.34,0.3058,90.32
0,102,0.0000,1.0000,0.1308,95.46,0.3191,90.22
0,103,0.0000,1.0000,0.1280,95.75,0.3290,89.65
0,104,0.0000,1.0000,0.1256,95.66,0.2989,90.84
0,105,0.0000,1.0000,0.1298,95.41,0.3293,90.04
0,106,0.0000,1.0000,0.1272,95.70,0.3434,89.62
0,107,0.0000,1.0000,0.1282,95.59,0.3079,90.31
0,108,0.0000,1.0000,0.1283,95.53,0.3231,90.12
0,109,0.0000,1.0000,0.1285,95.64,0.3313,90.05
0,110,0.0000,1.0000,0.1291,95.58,0.3228,89.93
0,111,0.0000,1.0000,0.1322,95.45,0.3431,89.87
0,112,0.0000,1.0000,0.1322,95.45,0.3538,89.63
0,113,0.0000,1.0000,0.1300,95.47,0.3624,89.15
0,114,0.0000,1.0000,0.1282,95.61,0.3478,89.31
0,115,0.0000,1.0000,0.1324,95.40,0.3369,89.47
0,116,0.0000,1.0000,0.1271,95.60,0.3348,89.72
0,117,0.0000,1.0000,0.1352,95.26,0.3318,89.66
0,118,0.0000,1.0000,0.1252,95.70,0.3320,89.72
0,119,0.0000,1.0000,0.1304,95.51,0.3452,89.33
0,120,0.0000,1.0000,0.1306,95.47,0.3301,90.03
0,121,0.0000,1.0000,0.0880,97.22,0.2740,91.65
0,122,0.0000,1.0000,0.0717,97.85,0.2709,91.78
0,123,0.0000,1.0000,0.0658,98.09,0.2726,91.98
0,124,0.0000,1.0000,0.0629,98.15,0.2693,92.01
0,125,0.0000,1.0000,0.0594,98.32,0.2710,91.96
0,126,0.0000,1.0000,0.0598,98.25,0.2698,92.00
0,127,0.0000,1.0000,0.0557,98.39,0.2721,91.85
0,128,0.0000,1.0000,0.0534,98.53,0.2747,91.84
0,129,0.0000,1.0000,0.0510,98.63,0.2763,91.95
0,130,0.0000,1.0000,0.0502,98.65,0.2808,91.96
0,131,0.0000,1.0000,0.0476,98.67,0.2767,91.75
0,132,0.0000,1.0000,0.0469,98.75,0.2776,91.81
0,133,0.0000,1.0000,0.0491,98.59,0.2780,91.81
0,134,0.0000,1.0000,0.0450,98.79,0.2816,91.91
0,135,0.0000,1.0000,0.0452,98.78,0.2794,91.79
0,136,0.0000,1.0000,0.0442,98.84,0.2792,91.93
0,137,0.0000,1.0000,0.0450,98.78,0.2817,92.02
0,138,0.0000,1.0000,0.0435,98.83,0.2837,91.95
0,139,0.0000,1.0000,0.0434,98.87,0.2848,91.76
0,140,0.0000,1.0000,0.0425,98.90,0.2849,91.90
0,141,0.0000,1.0000,0.0400,98.98,0.2872,91.83
0,142,0.0000,1.0000,0.0401,98.86,0.2882,91.86
0,143,0.0000,1.0000,0.0393,98.99,0.2865,91.94
0,144,0.0000,1.0000,0.0387,99.02,0.2885,91.98
0,145,0.0000,1.0000,0.0369,99.10,0.2881,91.98
0,146,0.0000,1.0000,0.0359,99.15,0.2892,92.09
0,147,0.0000,1.0000,0.0363,99.15,0.2917,92.00
0,148,0.0000,1.0000,0.0371,99.02,0.2884,92.01
0,149,0.0000,1.0000,0.0358,99.08,0.2874,91.99
0,150,0.0000,1.0000,0.0364,99.08,0.2909,92.00
0,151,0.0000,1.0000,0.0348,99.17,0.2906,91.95
0,152,0.0000,1.0000,0.0341,99.18,0.2896,92.01
0,153,0.0000,1.0000,0.0348,99.11,0.2920,91.95
0,154,0.0000,1.0000,0.0349,99.12,0.2945,91.98
0,155,0.0000,1.0000,0.0331,99.19,0.2932,91.84
0,156,0.0000,1.0000,0.0340,99.16,0.2952,91.99
0,157,0.0000,1.0000,0.0332,99.18,0.2958,91.94
0,158,0.0000,1.0000,0.0322,99.18,0.2949,91.93
0,159,0.0000,1.0000,0.0329,99.21,0.2991,91.99
0,160,0.0000,1.0000,0.0326,99.24,0.2978,91.84
1,1,0.0689,0.9311,1.7071,35.60,1.4391,47.46
1,2,0.0689,0.9311,1.2391,54.87,1.2814,56.30
1,3,0.0689,0.9311,0.9662,65.62,1.1483,61.33
1,4,0.0689,0.9311,0.8261,70.80,0.8440,71.04
1,5,0.0689,0.9311,0.7376,74.40,0.8398,71.71
1,6,0.0689,0.9311,0.6874,76.48,1.1448,65.49
1,7,0.0689,0.9311,0.6508,77.68,0.8267,72.53
1,8,0.0689,0.9311,0.6162,78.67,1.0751,64.07
1,9,0.0689,0.9311,0.6059,79.25,0.8232,72.04
1,10,0.0689,0.9311,0.5880,79.83,0.6729,77.68
1,11,0.0689,0.9311,0.5669,80.48,0.6575,77.68
1,12,0.0689,0.9311,0.5609,80.64,0.7613,74.49
1,13,0.0689,0.9311,0.5440,81.37,0.8599,73.02
1,14,0.0689,0.9311,0.5435,81.49,0.8608,71.09
1,15,0.0689,0.9311,0.5416,81.54,0.7013,76.32
1,16,0.0689,0.9311,0.5290,81.65,0.7099,76.31
1,17,0.0689,0.9311,0.5255,81.94,0.8767,71.92
1,18,0.0689,0.9311,0.5084,82.64,0.6367,78.28
1,19,0.0689,0.9311,0.5188,82.23,0.5752,80.43
1,20,0.0689,0.9311,0.4996,82.83,0.6498,77.97
1,21,0.0689,0.9311,0.5065,82.51,0.8975,72.18
1,22,0.0689,0.9311,0.5032,82.79,0.8420,73.32
1,23,0.0689,0.9311,0.4965,83.16,0.9043,72.15
1,24,0.0689,0.9311,0.4909,83.22,0.7679,74.16
1,25,0.0689,0.9311,0.4890,83.23,0.6948,76.99
1,26,0.0689,0.9311,0.4898,83.09,0.8150,75.53
1,27,0.0689,0.9311,0.4849,83.52,0.7565,75.14
1,28,0.0689,0.9311,0.4788,83.64,0.6010,80.07
1,29,0.0689,0.9311,0.4765,83.49,0.6631,78.24
1,30,0.0689,0.9311,0.4825,83.46,0.6824,78.20
1,31,0.0689,0.9311,0.4813,83.30,0.6480,78.36
1,32,0.0689,0.9311,0.4764,83.58,0.5477,81.65
1,33,0.0689,0.9311,0.4767,83.61,0.9745,68.73
1,34,0.0689,0.9311,0.4718,83.70,0.6159,79.37
1,35,0.0689,0.9311,0.4686,83.92,0.8378,74.16
1,36,0.0689,0.9311,0.4710,83.96,0.7609,76.57
1,37,0.0689,0.9311,0.4675,83.94,0.6528,78.88
1,38,0.0689,0.9311,0.4630,84.12,0.5643,80.76
1,39,0.0689,0.9311,0.4618,84.22,0.7357,76.61
1,40,0.0689,0.9311,0.4621,84.19,0.6514,77.66
1,41,0.0689,0.9311,0.4590,84.19,0.7599,74.08
1,42,0.0689,0.9311,0.4564,84.41,0.5741,80.48
1,43,0.0689,0.9311,0.4593,84.34,0.5854,80.64
1,44,0.0689,0.9311,0.4532,84.34,0.8449,73.52
1,45,0.0689,0.9311,0.4569,84.13,0.8135,74.32
1,46,0.0689,0.9311,0.4587,84.18,0.8362,74.08
1,47,0.0689,0.9311,0.4525,84.45,0.5238,82.28
1,48,0.0689,0.9311,0.4528,84.50,0.7687,75.24
1,49,0.0689,0.9311,0.4511,84.47,0.8325,73.79
1,50,0.0689,0.9311,0.4457,84.66,0.8344,74.08
1,51,0.0689,0.9311,0.4505,84.49,0.5456,81.75
1,52,0.0689,0.9311,0.4484,84.61,0.6837,76.91
1,53,0.0689,0.9311,0.4507,84.66,0.5093,82.79
1,54,0.0689,0.9311,0.4371,84.88,0.7417,75.97
1,55,0.0689,0.9311,0.4486,84.49,0.7629,77.74
1,56,0.0689,0.9311,0.4441,84.54,0.7159,76.87
1,57,0.0689,0.9311,0.4480,84.67,0.6430,78.30
1,58,0.0689,0.9311,0.4409,84.90,0.7974,75.16
1,59,0.0689,0.9311,0.4405,84.72,0.5452,81.59
1,60,0.0689,0.9311,0.4373,85.00,0.6020,79.88
1,61,0.0689,0.9311,0.4379,84.96,0.6354,78.95
1,62,0.0689,0.9311,0.4407,84.78,0.5846,80.52
1,63,0.0689,0.9311,0.4385,84.94,0.6653,79.55
1,64,0.0689,0.9311,0.4380,85.04,0.5688,80.59
1,65,0.0689,0.9311,0.4319,85.28,0.6241,79.32
1,66,0.0689,0.9311,0.4414,84.82,0.6509,79.14
1,67,0.0689,0.9311,0.4341,85.09,0.8175,73.78
1,68,0.0689,0.9311,0.4372,84.91,0.6791,77.79
1,69,0.0689,0.9311,0.4366,84.97,0.6559,77.47
1,70,0.0689,0.9311,0.4290,85.34,0.9395,72.73
1,71,0.0689,0.9311,0.4290,85.32,0.6774,77.96
1,72,0.0689,0.9311,0.4368,84.98,0.5247,82.06
1,73,0.0689,0.9311,0.4321,85.13,0.5731,80.61
1,74,0.0689,0.9311,0.4255,85.39,0.7220,78.12
1,75,0.0689,0.9311,0.4277,85.54,0.8440,75.16
1,76,0.0689,0.9311,0.4332,85.23,0.6341,79.80
1,77,0.0689,0.9311,0.4309,85.07,0.5100,82.34
1,78,0.0689,0.9311,0.4282,85.39,0.7013,77.58
1,79,0.0689,0.9311,0.4318,85.30,0.5543,81.21
1,80,0.0689,0.9311,0.4257,85.48,0.7074,76.99
1,81,0.0689,0.9311,0.2857,90.29,0.3055,89.62
1,82,0.0689,0.9311,0.2355,92.10,0.2922,89.98
1,83,0.0689,0.9311,0.2149,92.78,0.2937,90.16
1,84,0.0689,0.9311,0.2011,93.21,0.2865,90.34
1,85,0.0689,0.9311,0.1951,93.47,0.2910,90.15
1,86,0.0689,0.9311,0.1831,93.88,0.2939,90.43
1,87,0.0689,0.9311,0.1782,94.00,0.2941,90.20
1,88,0.0689,0.9311,0.1736,94.12,0.2973,90.27
1,89,0.0689,0.9311,0.1697,94.13,0.2884,90.57
1,90,0.0689,0.9311,0.1628,94.47,0.2792,90.76
1,91,0.0689,0.9311,0.1574,94.71,0.2800,90.65
1,92,0.0689,0.9311,0.1538,94.82,0.3032,90.48
1,93,0.0689,0.9311,0.1509,94.86,0.2810,90.81
1,94,0.0689,0.9311,0.1453,95.08,0.2914,90.49
1,95,0.0689,0.9311,0.1495,94.87,0.3040,90.15
1,96,0.0689,0.9311,0.1451,94.98,0.3043,90.10
1,97,0.0689,0.9311,0.1422,95.02,0.3019,90.32
1,98,0.0689,0.9311,0.1418,95.10,0.3053,90.40
1,99,0.0689,0.9311,0.1382,95.29,0.3071,90.55
1,100,0.0689,0.9311,0.1391,95.28,0.3081,90.15
1,101,0.0689,0.9311,0.1347,95.39,0.2979,90.62
1,102,0.0689,0.9311,0.1360,95.22,0.3111,90.28
1,103,0.0689,0.9311,0.1326,95.43,0.3131,90.28
1,104,0.0689,0.9311,0.1390,95.18,0.3028,90.65
1,105,0.0689,0.9311,0.1349,95.33,0.3375,89.63
1,106,0.0689,0.9311,0.1324,95.45,0.3460,89.22
1,107,0.0689,0.9311,0.1342,95.50,0.3242,89.57
1,108,0.0689,0.9311,0.1348,95.28,0.3313,89.77
1,109,0.0689,0.9311,0.1325,95.51,0.3586,88.91
1,110,0.0689,0.9311,0.1323,95.36,0.3478,89.58
1,111,0.0689,0.9311,0.1328,95.40,0.3512,89.53
1,112,0.0689,0.9311,0.1322,95.47,0.3489,89.83
1,113,0.0689,0.9311,0.1361,95.35,0.3482,89.71
1,114,0.0689,0.9311,0.1308,95.52,0.3947,88.25
1,115,0.0689,0.9311,0.1308,95.52,0.3225,89.91
1,116,0.0689,0.9311,0.1311,95.45,0.3257,89.82
1,117,0.0689,0.9311,0.1347,95.48,0.3480,89.39
1,118,0.0689,0.9311,0.1355,95.29,0.3602,89.06
1,119,0.0689,0.9311,0.1314,95.48,0.3620,89.13
1,120,0.0689,0.9311,0.1352,95.32,0.3686,88.95
1,121,0.0689,0.9311,0.0932,97.09,0.2811,91.38
1,122,0.0689,0.9311,0.0744,97.79,0.2776,91.54
1,123,0.0689,0.9311,0.0698,97.90,0.2723,91.71
1,124,0.0689,0.9311,0.0654,98.10,0.2729,91.78
1,125,0.0689,0.9311,0.0617,98.25,0.2720,91.96
1,126,0.0689,0.9311,0.0603,98.30,0.2707,91.86
1,127,0.0689,0.9311,0.0566,98.42,0.2747,91.95
1,128,0.0689,0.9311,0.0579,98.37,0.2729,92.03
1,129,0.0689,0.9311,0.0558,98.37,0.2746,91.97
1,130,0.0689,0.9311,0.0547,98.48,0.2723,91.88
1,131,0.0689,0.9311,0.0520,98.65,0.2725,92.01
1,132,0.0689,0.9311,0.0502,98.60,0.2752,92.09
1,133,0.0689,0.9311,0.0493,98.71,0.2745,92.06
1,134,0.0689,0.9311,0.0485,98.70,0.2754,92.17
1,135,0.0689,0.9311,0.0491,98.68,0.2803,91.99
1,136,0.0689,0.9311,0.0468,98.72,0.2795,92.07
1,137,0.0689,0.9311,0.0456,98.79,0.2814,91.89
1,138,0.0689,0.9311,0.0471,98.76,0.2775,91.98
1,139,0.0689,0.9311,0.0447,98.83,0.2806,92.13
1,140,0.0689,0.9311,0.0447,98.80,0.2815,92.07
1,141,0.0689,0.9311,0.0426,98.92,0.2814,91.99
1,142,0.0689,0.9311,0.0429,98.89,0.2803,91.92
1,143,0.0689,0.9311,0.0427,98.89,0.2833,91.96
1,144,0.0689,0.9311,0.0413,98.90,0.2811,92.05
1,145,0.0689,0.9311,0.0413,98.93,0.2833,91.91
1,146,0.0689,0.9311,0.0414,98.90,0.2800,92.07
1,147,0.0689,0.9311,0.0402,98.98,0.2836,92.11
1,148,0.0689,0.9311,0.0396,99.06,0.2859,92.23
1,149,0.0689,0.9311,0.0388,99.00,0.2887,91.92
1,150,0.0689,0.9311,0.0387,99.01,0.2907,91.79
1,151,0.0689,0.9311,0.0385,99.02,0.2866,92.02
1,152,0.0689,0.9311,0.0366,99.11,0.2884,91.96
1,153,0.0689,0.9311,0.0382,99.00,0.2893,91.90
1,154,0.0689,0.9311,0.0370,99.08,0.2901,91.77
1,155,0.0689,0.9311,0.0368,99.06,0.2871,91.88
1,156,0.0689,0.9311,0.0361,99.10,0.2861,92.01
1,157,0.0689,0.9311,0.0351,99.10,0.2901,92.05
1,158,0.0689,0.9311,0.0360,99.13,0.2906,91.97
1,159,0.0689,0.9311,0.0340,99.12,0.2927,91.98
1,160,0.0689,0.9311,0.0336,99.24,0.2926,91.90
2,1,0.1330,0.8670,1.6838,36.54,1.4781,45.43
2,2,0.1330,0.8670,1.2006,56.55,1.3045,55.81
2,3,0.1330,0.8670,0.9853,64.64,0.9628,66.12
2,4,0.1330,0.8670,0.8476,70.15,0.9157,68.74
2,5,0.1330,0.8670,0.7568,73.63,0.8491,70.59
2,6,0.1330,0.8670,0.7062,75.80,1.6990,55.27
2,7,0.1330,0.8670,0.6675,77.00,0.9465,70.40
2,8,0.1330,0.8670,0.6371,78.10,0.8896,70.69
2,9,0.1330,0.8670,0.6183,78.45,0.9731,68.15
2,10,0.1330,0.8670,0.5963,79.64,0.9781,69.66
2,11,0.1330,0.8670,0.5864,79.98,1.0643,68.20
2,12,0.1330,0.8670,0.5770,80.16,0.9381,71.02
2,13,0.1330,0.8670,0.5633,80.53,0.9433,69.99
2,14,0.1330,0.8670,0.5547,80.95,0.6892,77.31
2,15,0.1330,0.8670,0.5456,81.29,0.7293,75.82
2,16,0.1330,0.8670,0.5303,82.00,0.6439,77.63
2,17,0.1330,0.8670,0.5334,81.59,1.2117,66.42
2,18,0.1330,0.8670,0.5363,81.79,0.7486,76.00
2,19,0.1330,0.8670,0.5194,82.17,0.8239,72.42
2,20,0.1330,0.8670,0.5134,82.31,0.6145,79.36
2,21,0.1330,0.8670,0.5118,82.49,0.7168,76.18
2,22,0.1330,0.8670,0.5160,82.31,0.6116,79.59
2,23,0.1330,0.8670,0.5042,82.63,0.6472,78.02
2,24,0.1330,0.8670,0.5034,82.64,0.7465,76.89
2,25,0.1330,0.8670,0.4981,82.71,0.8069,73.37
2,26,0.1330,0.8670,0.4919,83.01,0.5891,80.47
2,27,0.1330,0.8670,0.4930,83.07,0.7189,76.28
2,28,0.1330,0.8670,0.4881,83.32,0.4972,83.14
2,29,0.1330,0.8670,0.4874,83.30,0.6629,78.65
2,30,0.1330,0.8670,0.4845,83.34,0.6928,77.97
2,31,0.1330,0.8670,0.4774,83.55,0.7041,76.90
2,32,0.1330,0.8670,0.4842,83.31,0.8092,74.00
2,33,0.1330,0.8670,0.4756,83.74,0.6625,78.58
2,34,0.1330,0.8670,0.4818,83.52,0.6421,79.53
2,35,0.1330,0.8670,0.4653,84.12,0.6291,78.72
2,36,0.1330,0.8670,0.4707,83.81,0.9003,72.16
2,37,0.1330,0.8670,0.4673,84.13,0.5123,82.47
2,38,0.1330,0.8670,0.4745,83.68,0.6867,77.29
2,39,0.1330,0.8670,0.4670,83.90,0.6311,79.30
2,40,0.1330,0.8670,0.4639,83.93,0.5956,80.88
2,41,0.1330,0.8670,0.4663,84.15,0.7530,76.11
2,42,0.1330,0.8670,0.4609,84.11,0.6085,79.42
2,43,0.1330,0.8670,0.4607,84.39,0.8345,73.94
2,44,0.1330,0.8670,0.4627,84.11,0.6148,79.75
2,45,0.1330,0.8670,0.4627,84.04,0.6472,79.06
2,46,0.1330,0.8670,0.4556,84.46,0.7899,74.25
2,47,0.1330,0.8670,0.4547,84.41,0.6551,78.85
2,48,0.1330,0.8670,0.4602,84.29,0.7163,77.13
2,49,0.1330,0.8670,0.4545,84.34,0.5642,81.32
2,50,0.1330,0.8670,0.4571,84.49,0.7400,75.80
2,51,0.1330,0.8670,0.4468,84.67,0.5669,81.72
2,52,0.1330,0.8670,0.4554,84.33,0.8994,72.37
2,53,0.1330,0.8670,0.4488,84.66,0.9026,74.29
2,54,0.1330,0.8670,0.4533,84.47,0.5567,80.88
2,55,0.1330,0.8670,0.4506,84.70,0.7445,76.35
2,56,0.1330,0.8670,0.4423,84.95,0.6214,79.32
2,57,0.1330,0.8670,0.4527,84.33,0.6478,78.60
2,58,0.1330,0.8670,0.4433,84.85,0.6428,78.83
2,59,0.1330,0.8670,0.4430,84.81,0.6018,79.96
2,60,0.1330,0.8670,0.4515,84.67,0.6362,79.11
2,61,0.1330,0.8670,0.4445,84.85,0.6956,77.73
2,62,0.1330,0.8670,0.4491,84.61,0.7367,76.32
2,63,0.1330,0.8670,0.4460,84.68,0.6697,77.64
2,64,0.1330,0.8670,0.4397,84.92,0.5969,79.86
2,65,0.1330,0.8670,0.4430,84.80,0.6671,78.59
2,66,0.1330,0.8670,0.4393,84.87,0.7257,76.75
2,67,0.1330,0.8670,0.4455,84.66,0.6515,78.38
2,68,0.1330,0.8670,0.4445,84.68,0.5979,80.74
2,69,0.1330,0.8670,0.4366,84.92,0.6110,80.49
2,70,0.1330,0.8670,0.4342,85.05,0.5534,81.41
2,71,0.1330,0.8670,0.4399,85.08,0.6597,78.92
2,72,0.1330,0.8670,0.4314,85.29,0.7609,75.80
2,73,0.1330,0.8670,0.4366,84.99,0.8487,74.86
2,74,0.1330,0.8670,0.4405,85.03,1.0177,70.86
2,75,0.1330,0.8670,0.4327,85.22,0.6080,79.50
2,76,0.1330,0.8670,0.4363,85.16,0.5583,81.80
2,77,0.1330,0.8670,0.4277,85.14,1.0457,68.01
2,78,0.1330,0.8670,0.4416,84.75,0.8455,72.60
2,79,0.1330,0.8670,0.4372,84.90,0.6619,78.91
2,80,0.1330,0.8670,0.4322,85.13,0.5613,81.68
2,81,0.1330,0.8670,0.2857,90.36,0.3116,89.76
2,82,0.1330,0.8670,0.2410,91.88,0.3011,90.14
2,83,0.1330,0.8670,0.2245,92.49,0.2958,90.41
2,84,0.1330,0.8670,0.2094,92.89,0.3002,90.08
2,85,0.1330,0.8670,0.2005,93.22,0.2933,90.39
2,86,0.1330,0.8670,0.1909,93.56,0.3017,90.22
2,87,0.1330,0.8670,0.1844,93.64,0.2867,90.39
2,88,0.1330,0.8670,0.1795,93.87,0.2897,90.49
2,89,0.1330,0.8670,0.1768,93.91,0.2904,90.24
2,90,0.1330,0.8670,0.1690,94.13,0.2893,90.34
2,91,0.1330,0.8670,0.1636,94.39,0.3184,89.76
2,92,0.1330,0.8670,0.1620,94.40,0.2929,90.55
2,93,0.1330,0.8670,0.1573,94.60,0.2881,90.58
2,94,0.1330,0.8670,0.1545,94.74,0.3005,90.48
2,95,0.1330,0.8670,0.1526,94.81,0.3039,90.31
2,96,0.1330,0.8670,0.1508,94.93,0.3143,89.86
2,97,0.1330,0.8670,0.1490,94.90,0.3211,89.69
2,98,0.1330,0.8670,0.1457,95.04,0.3067,90.29
2,99,0.1330,0.8670,0.1417,95.10,0.3107,90.14
2,100,0.1330,0.8670,0.1441,95.01,0.3150,90.11
2,101,0.1330,0.8670,0.1380,95.17,0.3036,90.31
2,102,0.1330,0.8670,0.1382,95.31,0.3339,89.48
2,103,0.1330,0.8670,0.1391,95.27,0.3445,89.34
2,104,0.1330,0.8670,0.1401,95.21,0.3310,89.52
2,105,0.1330,0.8670,0.1393,95.23,0.3286,89.84
2,106,0.1330,0.8670,0.1404,95.15,0.3503,89.31
2,107,0.1330,0.8670,0.1412,95.12,0.3222,89.84
2,108,0.1330,0.8670,0.1380,95.24,0.3406,89.95
2,109,0.1330,0.8670,0.1366,95.30,0.3349,89.53
2,110,0.1330,0.8670,0.1343,95.39,0.3386,89.77
2,111,0.1330,0.8670,0.1392,95.12,0.3431,89.56
2,112,0.1330,0.8670,0.1319,95.45,0.3669,88.82
2,113,0.1330,0.8670,0.1375,95.21,0.3546,89.60
2,114,0.1330,0.8670,0.1392,95.10,0.3252,90.08
