phase,epoch,train_loss,train_acc,test_loss,test_acc
one-shot,173,0.3894,88.88,1.2944,67.13
one-shot,174,0.3858,89.21,1.2846,67.39
one-shot,175,0.3910,88.97,1.2913,67.20
one-shot,176,0.3861,89.14,1.2897,67.05
one-shot,177,0.3855,89.15,1.2958,67.16
one-shot,178,0.3865,89.21,1.3024,67.27
one-shot,179,0.3865,88.87,1.2970,67.04
one-shot,180,0.3842,89.11,1.2962,66.97
one-shot,181,0.3870,88.94,1.2944,67.09
one-shot,182,0.3854,89.16,1.3061,67.01
one-shot,183,0.3878,89.05,1.2940,67.16
one-shot,184,0.3920,88.80,1.3014,67.15
one-shot,185,0.3890,88.96,1.2972,66.95
one-shot,186,0.3869,89.15,1.2927,67.49
one-shot,187,0.3837,89.00,1.2989,67.24
one-shot,188,0.3831,89.23,1.2953,67.15
one-shot,189,0.3848,89.20,1.2941,67.22
one-shot,190,0.3796,89.46,1.2940,67.19
one-shot,191,0.3830,89.25,1.2974,67.03
one-shot,192,0.3829,89.25,1.3105,67.30
one-shot,193,0.3849,89.16,1.2923,67.16
one-shot,194,0.3854,89.26,1.3015,66.94
one-shot,195,0.3820,89.10,1.2996,67.18
one-shot,196,0.3829,89.36,1.2882,67.10
one-shot,197,0.3845,88.96,1.2915,67.12
one-shot,198,0.3839,89.16,1.2923,67.08
one-shot,199,0.3831,89.33,1.2860,67.22
one-shot,200,0.3844,89.30,1.2912,67.04
iter-1,1,0.5204,84.81,1.2400,67.23
iter-1,2,0.5161,85.04,1.2307,67.40
iter-1,3,0.5170,84.88,1.2339,67.15
iter-1,4,0.5105,85.16,1.2335,67.88
iter-1,5,0.5080,85.17,1.2348,67.52
iter-1,6,0.5042,85.44,1.2335,67.19
iter-1,7,0.5010,85.37,1.2298,67.56
iter-1,8,0.4991,85.50,1.2459,67.30
iter-1,9,0.5010,85.43,1.2392,67.37
iter-1,10,0.4983,85.48,1.2372,67.47
iter-2,1,0.5104,85.16,1.2463,67.33
iter-2,2,0.5075,85.26,1.2385,67.24
iter-2,3,0.5007,85.50,1.2269,67.20
iter-2,4,0.5000,85.49,1.2367,67.26
iter-2,5,0.5048,85.16,1.2379,67.20
iter-2,6,0.4984,85.56,1.2398,67.44
iter-2,7,0.5010,85.31,1.2367,67.36
iter-2,8,0.5010,85.40,1.2471,67.16
iter-2,9,0.4971,85.45,1.2291,67.27
iter-2,10,0.4950,85.72,1.2473,67.09
