epoch,train_loss,train_acc,test_loss,test_acc
69,2.1196,42.50,2.6644,34.28
70,2.1103,42.72,3.0327,31.94
71,2.1141,42.46,2.2774,39.56
72,2.1106,42.28,2.2874,39.49
73,2.1070,42.48,2.4625,37.05
74,2.1023,42.51,3.0297,31.51
75,2.0975,42.58,2.5747,36.27
76,2.1085,42.72,2.4086,37.29
77,2.0994,42.68,2.5171,35.52
78,2.0982,42.80,2.3082,39.52
79,2.0899,43.06,2.4481,37.57
80,2.0937,43.04,2.3215,39.05
81,1.8943,47.82,1.9560,46.81
82,1.8431,49.26,1.9568,46.52
83,1.8327,49.44,1.9363,47.11
84,1.8227,49.62,1.9249,47.32
85,1.8108,49.81,1.9261,47.14
86,1.8072,49.90,1.9297,47.27
87,1.8042,49.76,1.9486,46.65
88,1.7988,50.08,1.9233,47.32
89,1.7936,50.13,1.9059,47.24
90,1.7869,49.96,1.9216,47.30
91,1.7880,50.21,1.9245,47.51
92,1.7793,50.42,1.9328,47.31
93,1.7842,50.45,1.9259,47.19
94,1.7836,50.28,1.9351,47.04
95,1.7755,50.16,1.9229,47.58
96,1.7770,50.71,1.9192,47.45
97,1.7691,50.48,1.9286,47.24
98,1.7692,50.78,1.9146,47.65
99,1.7758,50.67,1.9450,47.38
100,1.7705,50.67,1.9111,47.42
101,1.7685,50.69,1.9178,47.28
102,1.7597,50.85,1.9499,46.84
103,1.7638,50.81,1.9433,47.67
104,1.7611,50.93,1.9028,47.99
105,1.7615,50.60,1.9143,48.17
106,1.7604,51.06,1.9246,47.96
107,1.7612,50.90,1.9308,47.43
108,1.7535,51.15,1.9236,47.70
109,1.7553,50.96,1.9222,47.46
110,1.7565,51.22,1.9296,48.03
111,1.7548,51.16,1.9148,48.02
112,1.7515,51.07,1.9397,47.75
113,1.7525,51.11,1.9484,47.59
114,1.7514,51.05,1.9199,47.94
115,1.7531,51.17,1.9139,47.56
116,1.7507,51.01,1.9479,47.59
117,1.7474,50.85,1.9156,47.58
118,1.7462,51.20,1.9297,47.65
119,1.7440,51.41,1.9142,48.18
120,1.7465,51.15,1.9309,47.59
121,1.7101,51.79,1.8774,48.72
122,1.6970,52.66,1.8833,48.69
123,1.6997,52.60,1.8825,48.77
124,1.6993,52.58,1.8771,48.68
125,1.6957,52.60,1.8830,48.87
126,1.6956,52.28,1.8668,48.90
127,1.6948,52.58,1.8747,48.69
128,1.6983,52.57,1.8759,48.65
129,1.6946,52.63,1.8730,48.67
130,1.7018,52.52,1.8743,48.95
131,1.6978,52.33,1.8739,48.82
132,1.6878,52.59,1.8638,48.99
133,1.6944,52.62,1.8730,48.80
134,1.6909,52.67,1.8706,48.85
135,1.6932,52.53,1.8722,48.86
136,1.6894,52.78,1.8736,48.82
137,1.6897,52.70,1.8667,48.98
138,1.6895,52.53,1.8705,48.72
139,1.6901,52.69,1.8647,48.94
140,1.6896,52.64,1.8647,48.92
141,1.6907,52.74,1.8725,49.02
142,1.6935,52.70,1.8708,48.85
143,1.6920,52.56,1.8758,48.94
144,1.6917,52.66,1.8739,48.75
145,1.6908,52.78,1.8723,48.96
146,1.6853,52.85,1.8666,49.01
147,1.6904,52.61,1.8761,48.69
148,1.6839,52.84,1.8656,49.09
149,1.6916,52.59,1.8708,48.70
150,1.6850,52.82,1.8643,48.84
151,1.6864,52.71,1.8660,48.83
152,1.6902,52.52,1.8674,48.88
153,1.6892,52.70,1.8716,48.69
154,1.6846,52.97,1.8788,48.60
155,1.6862,52.78,1.8695,48.91
156,1.6886,52.67,1.8717,48.83
157,1.6847,52.82,1.8741,48.81
158,1.6883,52.62,1.8684,48.89
159,1.6816,52.80,1.8696,48.85
160,1.6831,52.84,1.8721,48.82
