phase,epoch,train_loss,train_acc,test_loss,test_acc
initial_training,64,0.1414,95.01,0.3904,88.31
initial_training,65,0.1355,95.29,0.4403,87.00
initial_training,66,0.1401,95.10,0.4206,87.46
initial_training,67,0.1317,95.47,0.4241,87.90
initial_training,68,0.1306,95.45,0.4176,88.08
initial_training,69,0.1319,95.40,0.4100,88.31
initial_training,70,0.1254,95.69,0.3832,89.19
initial_training,71,0.1269,95.54,0.3806,88.98
initial_training,72,0.1206,95.89,0.4165,87.70
initial_training,73,0.1189,95.89,0.3909,88.43
initial_training,74,0.1173,95.93,0.4034,88.60
initial_training,75,0.1134,96.08,0.4156,88.33
initial_training,76,0.1090,96.21,0.4112,88.30
initial_training,77,0.1105,96.23,0.3701,89.54
initial_training,78,0.1043,96.47,0.4132,88.45
initial_training,79,0.1026,96.53,0.4107,88.61
initial_training,80,0.1014,96.47,0.3897,89.33
initial_training,81,0.0972,96.72,0.3663,89.25
initial_training,82,0.0947,96.80,0.3924,89.10
initial_training,83,0.0930,96.79,0.3827,89.14
initial_training,84,0.0892,96.96,0.3858,88.99
initial_training,85,0.0887,97.05,0.3850,89.21
initial_training,86,0.0880,96.99,0.4081,88.84
initial_training,87,0.0830,97.28,0.3895,88.87
initial_training,88,0.0792,97.30,0.3739,89.28
initial_training,89,0.0779,97.44,0.3760,89.84
initial_training,90,0.0744,97.52,0.3804,89.63
initial_training,91,0.0729,97.45,0.3977,89.34
initial_training,92,0.0729,97.62,0.3858,89.74
initial_training,93,0.0697,97.66,0.3716,90.02
initial_training,94,0.0669,97.82,0.4019,89.08
initial_training,95,0.0652,97.84,0.3744,89.49
initial_training,96,0.0580,98.14,0.3706,90.29
initial_training,97,0.0546,98.28,0.3940,89.42
initial_training,98,0.0586,98.16,0.3795,90.06
initial_training,99,0.0536,98.31,0.3615,90.22
initial_training,100,0.0504,98.36,0.3993,89.40
initial_training,101,0.0511,98.35,0.3600,90.43
initial_training,102,0.0463,98.62,0.3671,90.50
initial_training,103,0.0458,98.58,0.3693,90.30
initial_training,104,0.0460,98.56,0.3730,90.64
initial_training,105,0.0426,98.69,0.3740,90.39
initial_training,106,0.0415,98.74,0.3558,90.67
initial_training,107,0.0377,98.90,0.3584,90.21
initial_training,108,0.0358,98.97,0.3612,90.76
initial_training,109,0.0336,99.03,0.3720,90.18
initial_training,110,0.0293,99.23,0.3659,90.62
initial_training,111,0.0306,99.13,0.3599,90.82
initial_training,112,0.0299,99.12,0.3760,90.63
initial_training,113,0.0303,99.14,0.3697,90.87
initial_training,114,0.0277,99.22,0.3653,90.72
initial_training,115,0.0239,99.39,0.3742,90.74
initial_training,116,0.0254,99.31,0.3727,91.01
initial_training,117,0.0237,99.37,0.3698,90.71
initial_training,118,0.0222,99.45,0.3666,90.76
initial_training,119,0.0219,99.44,0.3548,90.92
initial_training,120,0.0206,99.49,0.3576,91.09
initial_training,121,0.0193,99.55,0.3521,91.34
initial_training,122,0.0199,99.48,0.3579,91.03
initial_training,123,0.0194,99.48,0.3548,91.34
initial_training,124,0.0163,99.61,0.3459,91.32
initial_training,125,0.0165,99.64,0.3581,90.97
initial_training,126,0.0158,99.63,0.3466,91.34
initial_training,127,0.0155,99.62,0.3552,91.24
initial_training,128,0.0155,99.65,0.3502,91.50
initial_training,129,0.0152,99.68,0.3543,91.23
initial_training,130,0.0140,99.70,0.3480,91.30
initial_training,131,0.0143,99.70,0.3479,91.41
initial_training,132,0.0124,99.78,0.3480,91.12
initial_training,133,0.0126,99.75,0.3444,91.56
initial_training,134,0.0123,99.76,0.3509,91.35
initial_training,135,0.0129,99.74,0.3525,91.38
initial_training,136,0.0111,99.81,0.3469,91.45
initial_training,137,0.0110,99.80,0.3472,91.36
initial_training,138,0.0118,99.74,0.3465,91.48
initial_training,139,0.0113,99.79,0.3465,91.55
initial_training,140,0.0099,99.86,0.3506,91.45
initial_training,141,0.0099,99.84,0.3488,91.30
initial_training,142,0.0105,99.82,0.3495,91.31
initial_training,143,0.0104,99.82,0.3467,91.40
initial_training,144,0.0101,99.84,0.3501,91.32
initial_training,145,0.0097,99.85,0.3473,91.56
initial_training,146,0.0101,99.84,0.3486,91.35
initial_training,147,0.0100,99.82,0.3500,91.23
initial_training,148,0.0099,99.84,0.3432,91.48
initial_training,149,0.0096,99.83,0.3448,91.47
initial_training,150,0.0095,99.88,0.3479,91.52
initial_training,151,0.0094,99.88,0.3461,91.36
initial_training,152,0.0093,99.85,0.3451,91.54
initial_training,153,0.0092,99.86,0.3476,91.49
initial_training,154,0.0093,99.85,0.3465,91.54
initial_training,155,0.0091,99.87,0.3474,91.40
initial_training,156,0.0094,99.86,0.3513,91.40
initial_training,157,0.0092,99.87,0.3476,91.53
initial_training,158,0.0089,99.88,0.3518,91.34
initial_training,159,0.0091,99.87,0.3443,91.55
initial_training,160,0.0087,99.87,0.3530,91.58
one-shot,1,0.0115,99.79,0.3558,91.30
one-shot,2,0.0121,99.76,0.3516,91.38
one-shot,3,0.0128,99.72,0.3471,91.29
one-shot,4,0.0119,99.78,0.3469,91.24
one-shot,5,0.0121,99.77,0.3524,91.34
one-shot,6,0.0123,99.74,0.3607,91.37
one-shot,7,0.0112,99.81,0.3502,91.46
one-shot,8,0.0124,99.74,0.3646,91.41
one-shot,9,0.0115,99.79,0.3518,91.32
one-shot,10,0.0112,99.78,0.3539,91.26
one-shot,11,0.0120,99.76,0.3561,91.15
one-shot,12,0.0112,99.80,0.3594,91.15
one-shot,13,0.0118,99.75,0.3555,91.25
one-shot,14,0.0113,99.78,0.3733,91.05
one-shot,15,0.0121,99.79,0.3629,91.26
one-shot,16,0.0111,99.79,0.3597,91.17
one-shot,17,0.0107,99.83,0.3489,91.25
one-shot,18,0.0107,99.81,0.3504,91.40
one-shot,19,0.0105,99.83,0.3542,91.40
one-shot,20,0.0105,99.82,0.3480,91.54
one-shot,21,0.0110,99.79,0.3650,91.25
one-shot,22,0.0109,99.81,0.3633,91.17
one-shot,23,0.0114,99.78,0.3604,91.40
one-shot,24,0.0117,99.77,0.3620,91.28
one-shot,25,0.0119,99.76,0.3709,91.08
one-shot,26,0.0112,99.79,0.3567,91.09
one-shot,27,0.0114,99.76,0.3557,91.32
one-shot,28,0.0118,99.74,0.3556,91.31
one-shot,29,0.0111,99.82,0.3634,91.18
one-shot,30,0.0111,99.81,0.3628,90.92
one-shot,31,0.0096,99.86,0.3656,91.13
one-shot,32,0.0106,99.78,0.3577,91.23
one-shot,33,0.0112,99.78,0.3556,91.14
one-shot,34,0.0102,99.81,0.3550,91.26
one-shot,35,0.0106,99.80,0.3521,91.34
one-shot,36,0.0104,99.82,0.3637,91.15
one-shot,37,0.0103,99.83,0.3599,91.18
one-shot,38,0.0097,99.86,0.3594,91.33
one-shot,39,0.0099,99.84,0.3588,91.25
one-shot,40,0.0097,99.84,0.3614,91.21
one-shot,41,0.0098,99.82,0.3617,91.21
one-shot,42,0.0104,99.82,0.3608,91.30
one-shot,43,0.0095,99.85,0.3607,91.26
one-shot,44,0.0102,99.81,0.3622,91.32
one-shot,45,0.0102,99.83,0.3616,91.27
one-shot,46,0.0095,99.83,0.3570,91.29
one-shot,47,0.0098,99.84,0.3553,91.32
one-shot,48,0.0094,99.84,0.3548,91.39
one-shot,49,0.0102,99.81,0.3579,91.38
one-shot,50,0.0100,99.84,0.3547,91.56
one-shot,51,0.0099,99.83,0.3642,91.37
one-shot,52,0.0095,99.83,0.3592,91.32
one-shot,53,0.0092,99.86,0.3699,91.17
one-shot,54,0.0095,99.84,0.3603,91.24
one-shot,55,0.0105,99.82,0.3617,91.32
one-shot,56,0.0099,99.82,0.3592,91.34
one-shot,57,0.0093,99.86,0.3607,91.50
one-shot,58,0.0095,99.82,0.3661,91.30
one-shot,59,0.0090,99.86,0.3548,91.44
one-shot,60,0.0094,99.84,0.3630,91.45
one-shot,61,0.0090,99.86,0.3565,91.37
one-shot,62,0.0090,99.86,0.3584,91.27
one-shot,63,0.0092,99.83,0.3627,91.39
one-shot,64,0.0088,99.87,0.3490,91.61
one-shot,65,0.0088,99.85,0.3481,91.57
one-shot,66,0.0092,99.86,0.3443,91.58
one-shot,67,0.0084,99.88,0.3479,91.60
one-shot,68,0.0088,99.87,0.3543,91.53
one-shot,69,0.0089,99.85,0.3542,91.49
one-shot,70,0.0078,99.89,0.3523,91.52
one-shot,71,0.0086,99.88,0.3575,91.50
one-shot,72,0.0075,99.92,0.3533,91.61
one-shot,73,0.0084,99.86,0.3597,91.19
one-shot,74,0.0091,99.83,0.3515,91.51
one-shot,75,0.0081,99.90,0.3565,91.41
one-shot,76,0.0088,99.86,0.3582,91.40
one-shot,77,0.0084,99.87,0.3489,91.61
one-shot,78,0.0086,99.86,0.3506,91.40
one-shot,79,0.0083,99.88,0.3578,91.41
one-shot,80,0.0080,99.89,0.3549,91.40
one-shot,81,0.0076,99.92,0.3562,91.40
one-shot,82,0.0084,99.85,0.3550,91.32
one-shot,83,0.0079,99.89,0.3562,91.03
one-shot,84,0.0077,99.90,0.3514,91.41
one-shot,85,0.0088,99.83,0.3492,91.44
one-shot,86,0.0080,99.87,0.3542,91.36
one-shot,87,0.0082,99.88,0.3568,91.41
one-shot,88,0.0073,99.91,0.3505,91.48
one-shot,89,0.0082,99.86,0.3507,91.34
one-shot,90,0.0081,99.88,0.3517,91.44
one-shot,91,0.0081,99.88,0.3536,91.28
one-shot,92,0.0083,99.87,0.3549,91.47
one-shot,93,0.0072,99.91,0.3551,91.46
one-shot,94,0.0079,99.88,0.3613,91.57
one-shot,95,0.0075,99.89,0.3632,91.27
one-shot,96,0.0078,99.86,0.3609,91.42
one-shot,97,0.0077,99.88,0.3551,91.49
one-shot,98,0.0078,99.88,0.3543,91.52
one-shot,99,0.0080,99.87,0.3507,91.44
one-shot,100,0.0074,99.91,0.3569,91.37
one-shot,101,0.0071,99.92,0.3583,91.27
one-shot,102,0.0072,99.90,0.3595,91.51
one-shot,103,0.0079,99.87,0.3575,91.45
one-shot,104,0.0077,99.90,0.3541,91.55
one-shot,105,0.0076,99.90,0.3588,91.69
one-shot,106,0.0075,99.91,0.3583,91.45
one-shot,107,0.0077,99.88,0.3587,91.48
one-shot,108,0.0071,99.90,0.3574,91.48
one-shot,109,0.0071,99.91,0.3542,91.64
one-shot,110,0.0069,99.92,0.3576,91.46
one-shot,111,0.0071,99.92,0.3570,91.44
one-shot,112,0.0072,99.92,0.3590,91.34
one-shot,113,0.0077,99.88,0.3623,91.50
one-shot,114,0.0072,99.91,0.3521,91.50
one-shot,115,0.0069,99.91,0.3543,91.43
one-shot,116,0.0073,99.90,0.3548,91.58
one-shot,117,0.0070,99.90,0.3587,91.44
one-shot,118,0.0074,99.89,0.3570,91.58
one-shot,119,0.0074,99.88,0.3540,91.44
one-shot,120,0.0073,99.88,0.3586,91.48
one-shot,121,0.0069,99.92,0.3568,91.52
one-shot,122,0.0063,99.94,0.3550,91.44
one-shot,123,0.0067,99.89,0.3530,91.56
one-shot,124,0.0068,99.92,0.3598,91.50
one-shot,125,0.0070,99.89,0.3554,91.37
one-shot,126,0.0068,99.91,0.3561,91.53
one-shot,127,0.0065,99.92,0.3502,91.54
one-shot,128,0.0070,99.93,0.3555,91.48
one-shot,129,0.0062,99.93,0.3617,91.48
one-shot,130,0.0065,99.92,0.3522,91.58
one-shot,131,0.0067,99.91,0.3541,91.62
one-shot,132,0.0064,99.93,0.3520,91.69
one-shot,133,0.0062,99.92,0.3513,91.58
one-shot,134,0.0065,99.90,0.3505,91.69
one-shot,135,0.0062,99.93,0.3499,91.53
one-shot,136,0.0065,99.91,0.3515,91.56
one-shot,137,0.0067,99.93,0.3545,91.48
one-shot,138,0.0064,99.91,0.3525,91.55
one-shot,139,0.0067,99.92,0.3522,91.51
one-shot,140,0.0062,99.92,0.3493,91.47
one-shot,141,0.0065,99.92,0.3484,91.59
one-shot,142,0.0062,99.94,0.3511,91.59
one-shot,143,0.0063,99.92,0.3534,91.55
one-shot,144,0.0061,99.93,0.3531,91.56
one-shot,145,0.0061,99.92,0.3530,91.60
one-shot,146,0.0065,99.92,0.3514,91.63
one-shot,147,0.0060,99.94,0.3531,91.54
one-shot,148,0.0060,99.93,0.3541,91.60
one-shot,149,0.0060,99.93,0.3507,91.52
one-shot,150,0.0065,99.91,0.3509,91.70
one-shot,151,0.0062,99.92,0.3529,91.53
one-shot,152,0.0058,99.95,0.3523,91.75
one-shot,153,0.0062,99.93,0.3527,91.63
one-shot,154,0.0060,99.94,0.3501,91.56
one-shot,155,0.0061,99.93,0.3538,91.54
one-shot,156,0.0062,99.93,0.3509,91.57
one-shot,157,0.0058,99.93,0.3500,91.52
one-shot,158,0.0060,99.94,0.3570,91.63
one-shot,159,0.0059,99.93,0.3564,91.47
one-shot,160,0.0057,99.94,0.3499,91.51
one-shot,161,0.0063,99.93,0.3511,91.50
one-shot,162,0.0061,99.94,0.3524,91.44
one-shot,163,0.0060,99.94,0.3544,91.62
one-shot,164,0.0060,99.94,0.3526,91.77
one-shot,165,0.0060,99.94,0.3517,91.44
one-shot,166,0.0061,99.93,0.3534,91.56
one-shot,167,0.0063,99.91,0.3475,91.59
one-shot,168,0.0059,99.93,0.3503,91.74
one-shot,169,0.0054,99.96,0.3508,91.52
one-shot,170,0.0057,99.94,0.3538,91.75
one-shot,171,0.0058,99.95,0.3524,91.54
one-shot,172,0.0057,99.95,0.3520,91.61
one-shot,173,0.0060,99.92,0.3521,91.67
one-shot,174,0.0057,99.94,0.3498,91.64
one-shot,175,0.0065,99.92,0.3525,91.69
one-shot,176,0.0059,99.93,0.3520,91.64
one-shot,177,0.0061,99.94,0.3532,91.72
one-shot,178,0.0059,99.92,0.3519,91.66
one-shot,179,0.0065,99.90,0.3545,91.52
one-shot,180,0.0055,99.96,0.3507,91.67
one-shot,181,0.0057,99.94,0.3531,91.54
one-shot,182,0.0058,99.95,0.3528,91.65
one-shot,183,0.0058,99.93,0.3497,91.53
one-shot,184,0.0056,99.96,0.3546,91.62
one-shot,185,0.0059,99.93,0.3543,91.51
one-shot,186,0.0055,99.97,0.3507,91.62
one-shot,187,0.0061,99.94,0.3535,91.62
one-shot,188,0.0063,99.91,0.3551,91.61
one-shot,189,0.0061,99.92,0.3550,91.59
one-shot,190,0.0053,99.96,0.3513,91.68
one-shot,191,0.0060,99.93,0.3533,91.66
one-shot,192,0.0059,99.94,0.3510,91.72
one-shot,193,0.0055,99.95,0.3501,91.68
one-shot,194,0.0063,99.94,0.3537,91.63
one-shot,195,0.0060,99.94,0.3493,91.68
one-shot,196,0.0056,99.94,0.3541,91.54
one-shot,197,0.0057,99.94,0.3527,91.56
one-shot,198,0.0059,99.94,0.3506,91.55
one-shot,199,0.0059,99.93,0.3541,91.70
one-shot,200,0.0060,99.94,0.3519,91.66
iter-1,1,0.0084,99.88,0.3679,91.30
iter-1,2,0.0102,99.80,0.3727,91.36
iter-1,3,0.0097,99.82,0.3716,91.39
iter-1,4,0.0090,99.86,0.3627,91.45
iter-1,5,0.0088,99.85,0.3698,91.47
iter-1,6,0.0106,99.80,0.3729,91.37
iter-1,7,0.0102,99.79,0.3814,91.26
iter-1,8,0.0104,99.82,0.3733,91.35
iter-1,9,0.0101,99.82,0.3638,91.55
iter-1,10,0.0107,99.80,0.3799,91.19
iter-2,1,0.0116,99.78,0.3680,91.33
iter-2,2,0.0109,99.79,0.3763,91.26
iter-2,3,0.0113,99.76,0.3690,91.30
iter-2,4,0.0107,99.78,0.3636,91.35
iter-2,5,0.0105,99.80,0.3749,91.12
iter-2,6,0.0105,99.78,0.3694,91.30
iter-2,7,0.0106,99.80,0.3773,91.12
iter-2,8,0.0107,99.82,0.3708,91.19
iter-2,9,0.0095,99.84,0.3723,91.25
iter-2,10,0.0107,99.81,0.3680,91.04
