epoch,train_loss,train_acc,test_loss,test_acc
109,0.3176,88.99,0.4396,85.32
110,0.3180,88.85,0.4428,85.26
111,0.3152,88.99,0.4323,85.65
112,0.3166,89.02,0.4392,85.42
113,0.3143,89.06,0.4333,85.83
114,0.3184,88.72,0.4392,85.49
115,0.3145,89.04,0.4500,85.31
116,0.3137,89.02,0.4422,85.53
117,0.3117,89.16,0.4383,85.47
118,0.3111,89.09,0.4472,85.27
119,0.3118,89.07,0.4454,85.22
120,0.3115,89.08,0.4483,85.17
121,0.2974,89.56,0.4239,85.98
122,0.2924,89.77,0.4256,85.82
123,0.2903,89.94,0.4220,85.99
124,0.2894,89.95,0.4255,85.95
125,0.2913,89.86,0.4220,86.00
126,0.2921,89.84,0.4232,86.01
127,0.2905,89.80,0.4236,85.95
128,0.2892,89.91,0.4229,86.02
129,0.2886,89.84,0.4255,86.11
130,0.2891,89.83,0.4241,85.93
131,0.2879,90.08,0.4243,85.96
132,0.2854,90.10,0.4204,86.06
133,0.2887,90.00,0.4253,85.97
134,0.2833,90.16,0.4213,86.12
135,0.2877,89.84,0.4223,86.15
136,0.2851,90.08,0.4258,86.03
137,0.2849,90.09,0.4229,85.97
138,0.2845,90.07,0.4248,85.89
139,0.2858,89.94,0.4216,86.10
140,0.2817,90.23,0.4214,86.04
141,0.2867,90.06,0.4255,85.89
142,0.2837,90.11,0.4256,85.88
143,0.2861,90.09,0.4256,85.95
144,0.2822,90.14,0.4267,85.87
145,0.2846,90.19,0.4245,86.07
146,0.2831,90.05,0.4269,85.94
147,0.2869,89.99,0.4284,85.94
148,0.2886,89.91,0.4228,86.18
149,0.2825,90.06,0.4255,86.03
150,0.2840,90.04,0.4245,86.09
151,0.2825,90.07,0.4270,85.90
152,0.2850,90.04,0.4252,85.96
153,0.2837,90.04,0.4248,86.03
154,0.2836,90.17,0.4262,85.94
155,0.2818,90.28,0.4228,86.15
156,0.2836,90.11,0.4241,86.02
157,0.2821,90.22,0.4219,86.08
158,0.2849,89.99,0.4232,86.09
159,0.2864,89.97,0.4248,85.93
160,0.2810,90.21,0.4251,86.07
