iteration,epoch,sparsity,remaining_weights,train_loss,train_acc,test_loss,test_acc
0,93,0.0000,1.0000,0.1215,95.80,0.2671,91.39
0,94,0.0000,1.0000,0.1199,95.83,0.2740,91.46
0,95,0.0000,1.0000,0.1137,96.11,0.2624,91.80
0,96,0.0000,1.0000,0.1138,96.20,0.2765,91.44
0,97,0.0000,1.0000,0.1100,96.18,0.3119,90.66
0,98,0.0000,1.0000,0.1124,96.14,0.2742,91.85
0,99,0.0000,1.0000,0.1082,96.29,0.2912,91.16
0,100,0.0000,1.0000,0.1096,96.27,0.2705,91.84
0,101,0.0000,1.0000,0.1041,96.50,0.3064,90.87
0,102,0.0000,1.0000,0.1078,96.34,0.3046,90.73
0,103,0.0000,1.0000,0.1086,96.28,0.2950,91.05
0,104,0.0000,1.0000,0.1055,96.36,0.3019,90.61
0,105,0.0000,1.0000,0.1031,96.52,0.3368,90.25
0,106,0.0000,1.0000,0.1050,96.29,0.3199,90.67
0,107,0.0000,1.0000,0.1051,96.40,0.3090,90.39
0,108,0.0000,1.0000,0.1025,96.39,0.3175,90.22
0,109,0.0000,1.0000,0.1026,96.47,0.3262,90.49
0,110,0.0000,1.0000,0.1047,96.42,0.3081,90.87
0,111,0.0000,1.0000,0.1049,96.39,0.3163,90.58
0,112,0.0000,1.0000,0.1022,96.41,0.3403,89.76
0,113,0.0000,1.0000,0.1082,96.21,0.3332,89.73
0,114,0.0000,1.0000,0.1108,96.22,0.2996,91.09
0,115,0.0000,1.0000,0.1023,96.48,0.2994,90.84
0,116,0.0000,1.0000,0.1005,96.54,0.3174,90.34
0,117,0.0000,1.0000,0.1036,96.42,0.3482,90.00
0,118,0.0000,1.0000,0.1053,96.46,0.3129,90.60
0,119,0.0000,1.0000,0.1047,96.38,0.3914,88.48
0,120,0.0000,1.0000,0.1062,96.34,0.3296,90.45
0,121,0.0000,1.0000,0.0669,97.88,0.2510,92.65
0,122,0.0000,1.0000,0.0490,98.63,0.2500,92.56
0,123,0.0000,1.0000,0.0430,98.88,0.2471,92.77
0,124,0.0000,1.0000,0.0379,99.06,0.2506,92.78
0,125,0.0000,1.0000,0.0356,99.15,0.2513,92.87
0,126,0.0000,1.0000,0.0340,99.14,0.2515,93.05
0,127,0.0000,1.0000,0.0325,99.24,0.2514,92.89
0,128,0.0000,1.0000,0.0294,99.34,0.2559,92.90
0,129,0.0000,1.0000,0.0276,99.38,0.2568,92.82
0,130,0.0000,1.0000,0.0271,99.41,0.2570,92.85
0,131,0.0000,1.0000,0.0267,99.40,0.2558,92.92
0,132,0.0000,1.0000,0.0264,99.46,0.2606,92.79
0,133,0.0000,1.0000,0.0256,99.46,0.2576,92.88
0,134,0.0000,1.0000,0.0243,99.49,0.2596,92.83
0,135,0.0000,1.0000,0.0256,99.42,0.2587,92.85
0,136,0.0000,1.0000,0.0237,99.50,0.2626,92.85
0,137,0.0000,1.0000,0.0225,99.56,0.2612,92.78
0,138,0.0000,1.0000,0.0224,99.55,0.2612,92.83
0,139,0.0000,1.0000,0.0221,99.55,0.2578,92.84
0,140,0.0000,1.0000,0.0203,99.63,0.2650,92.84
0,141,0.0000,1.0000,0.0205,99.61,0.2619,92.86
0,142,0.0000,1.0000,0.0212,99.60,0.2600,92.96
0,143,0.0000,1.0000,0.0203,99.59,0.2611,92.79
0,144,0.0000,1.0000,0.0195,99.62,0.2616,92.88
0,145,0.0000,1.0000,0.0186,99.65,0.2637,92.74
0,146,0.0000,1.0000,0.0192,99.64,0.2646,92.83
0,147,0.0000,1.0000,0.0186,99.63,0.2636,92.85
0,148,0.0000,1.0000,0.0192,99.63,0.2661,92.90
0,149,0.0000,1.0000,0.0177,99.73,0.2664,92.78
0,150,0.0000,1.0000,0.0182,99.65,0.2675,92.66
0,151,0.0000,1.0000,0.0181,99.65,0.2680,92.68
0,152,0.0000,1.0000,0.0170,99.71,0.2636,93.05
0,153,0.0000,1.0000,0.0169,99.70,0.2647,92.92
0,154,0.0000,1.0000,0.0159,99.71,0.2646,92.92
0,155,0.0000,1.0000,0.0157,99.74,0.2677,92.97
0,156,0.0000,1.0000,0.0159,99.73,0.2685,93.05
0,157,0.0000,1.0000,0.0156,99.74,0.2686,92.92
0,158,0.0000,1.0000,0.0147,99.77,0.2689,92.94
0,159,0.0000,1.0000,0.0163,99.71,0.2684,92.71
0,160,0.0000,1.0000,0.0151,99.76,0.2700,92.93
1,1,0.1746,0.8254,2.1535,21.48,1.8488,30.50
1,2,0.1746,0.8254,1.6544,38.15,1.5527,43.14
1,3,0.1746,0.8254,1.4056,48.74,1.4046,51.07
1,4,0.1746,0.8254,1.2041,56.85,1.1934,57.40
1,5,0.1746,0.8254,1.0479,62.59,1.1679,60.58
1,6,0.1746,0.8254,0.9361,66.76,1.1413,61.04
1,7,0.1746,0.8254,0.8614,69.74,0.8966,68.83
1,8,0.1746,0.8254,0.7847,72.42,1.0133,64.99
1,9,0.1746,0.8254,0.7420,74.02,0.8905,71.50
1,10,0.1746,0.8254,0.6851,76.26,0.8489,71.80
1,11,0.1746,0.8254,0.6538,77.40,0.8196,72.04
1,12,0.1746,0.8254,0.6344,78.10,0.7047,76.09
1,13,0.1746,0.8254,0.6142,78.75,1.0860,66.97
1,14,0.1746,0.8254,0.5971,79.32,0.6568,77.30
1,15,0.1746,0.8254,0.5839,79.66,0.8963,71.72
1,16,0.1746,0.8254,0.5739,80.27,0.8486,71.14
1,17,0.1746,0.8254,0.5686,80.53,0.8386,73.02
1,18,0.1746,0.8254,0.5581,80.79,0.8904,72.06
1,19,0.1746,0.8254,0.5458,81.14,0.8116,73.19
1,20,0.1746,0.8254,0.5375,81.32,0.9133,71.24
1,21,0.1746,0.8254,0.5346,81.40,0.8038,74.22
1,22,0.1746,0.8254,0.5262,81.92,0.8047,74.21
1,23,0.1746,0.8254,0.5245,81.98,0.6390,78.65
1,24,0.1746,0.8254,0.5142,82.24,0.6873,76.83
1,25,0.1746,0.8254,0.5185,82.09,0.7620,74.79
1,26,0.1746,0.8254,0.5193,82.22,0.6253,78.84
1,27,0.1746,0.8254,0.5127,82.48,0.7651,75.44
1,28,0.1746,0.8254,0.5033,82.60,0.6665,78.09
1,29,0.1746,0.8254,0.5048,82.67,0.6989,75.95
1,30,0.1746,0.8254,0.4981,82.81,0.5917,79.28
1,31,0.1746,0.8254,0.4980,82.85,0.8876,73.75
1,32,0.1746,0.8254,0.4905,83.12,0.6113,79.11
1,33,0.1746,0.8254,0.4984,82.79,0.6770,76.99
1,34,0.1746,0.8254,0.4869,83.31,0.7684,74.83
1,35,0.1746,0.8254,0.4850,83.27,0.6042,79.90
1,36,0.1746,0.8254,0.4800,83.47,0.6820,77.92
1,37,0.1746,0.8254,0.4790,83.44,0.8771,73.13
1,38,0.1746,0.8254,0.4774,83.68,0.6181,79.22
1,39,0.1746,0.8254,0.4761,83.48,0.8405,73.36
1,40,0.1746,0.8254,0.4742,83.86,0.7838,74.62
1,41,0.1746,0.8254,0.4701,83.87,0.6433,79.66
1,42,0.1746,0.8254,0.4707,83.82,0.7317,76.80
1,43,0.1746,0.8254,0.4743,83.58,0.6410,78.36
1,44,0.1746,0.8254,0.4663,84.06,0.7182,76.23
1,45,0.1746,0.8254,0.4649,83.84,0.7142,76.33
1,46,0.1746,0.8254,0.4607,84.00,0.5629,80.63
1,47,0.1746,0.8254,0.4727,83.68,0.8675,74.35
1,48,0.1746,0.8254,0.4591,84.06,0.9851,71.95
1,49,0.1746,0.8254,0.4657,84.02,0.7835,74.55
1,50,0.1746,0.8254,0.4633,84.08,0.6068,80.37
1,51,0.1746,0.8254,0.4588,84.04,0.6347,80.11
1,52,0.1746,0.8254,0.4628,84.01,0.6445,78.28
1,53,0.1746,0.8254,0.4554,84.18,0.5425,81.31
1,54,0.1746,0.8254,0.4590,84.36,0.7224,76.67
1,55,0.1746,0.8254,0.4546,84.50,0.7551,75.73
1,56,0.1746,0.8254,0.4486,84.60,0.7998,75.42
1,57,0.1746,0.8254,0.4589,84.12,0.6755,77.71
1,58,0.1746,0.8254,0.4481,84.52,0.8010,74.18
1,59,0.1746,0.8254,0.4505,84.41,0.6835,77.56
1,60,0.1746,0.8254,0.4472,84.56,0.5440,81.59
1,61,0.1746,0.8254,0.4457,84.52,0.6393,78.76
1,62,0.1746,0.8254,0.4446,84.68,0.6702,77.50
1,63,0.1746,0.8254,0.4457,84.74,0.6366,78.11
1,64,0.1746,0.8254,0.4473,84.59,0.5559,80.89
1,65,0.1746,0.8254,0.4535,84.38,0.6187,79.09
1,66,0.1746,0.8254,0.4443,84.89,0.7629,75.48
1,67,0.1746,0.8254,0.4417,84.78,0.6501,78.77
1,68,0.1746,0.8254,0.4447,84.46,0.7397,76.39
1,69,0.1746,0.8254,0.4437,84.69,0.7169,75.73
1,70,0.1746,0.8254,0.4414,84.85,0.6309,79.39
1,71,0.1746,0.8254,0.4480,84.59,1.0677,65.44
1,72,0.1746,0.8254,0.4411,84.82,0.7104,76.22
1,73,0.1746,0.8254,0.4404,84.87,0.6167,79.46
1,74,0.1746,0.8254,0.4508,84.42,0.5736,81.41
1,75,0.1746,0.8254,0.4411,84.88,0.6564,77.20
1,76,0.1746,0.8254,0.4421,84.67,0.7528,75.60
1,77,0.1746,0.8254,0.4437,84.73,0.8175,74.36
1,78,0.1746,0.8254,0.4398,84.95,0.6999,77.31
1,79,0.1746,0.8254,0.4378,84.79,0.7521,76.36
1,80,0.1746,0.8254,0.4331,85.19,0.6777,78.74
1,81,0.1746,0.8254,0.2856,90.23,0.2986,89.65
1,82,0.1746,0.8254,0.2346,92.18,0.2835,90.38
1,83,0.1746,0.8254,0.2154,92.66,0.2732,90.65
1,84,0.1746,0.8254,0.2037,93.14,0.2669,90.82
1,85,0.1746,0.8254,0.1921,93.44,0.2755,90.45
1,86,0.1746,0.8254,0.1823,93.77,0.2756,90.67
1,87,0.1746,0.8254,0.1737,94.11,0.2651,90.90
1,88,0.1746,0.8254,0.1674,94.36,0.2723,90.81
1,89,0.1746,0.8254,0.1627,94.30,0.2719,91.11
1,90,0.1746,0.8254,0.1566,94.76,0.2719,90.94
1,91,0.1746,0.8254,0.1526,94.70,0.2826,90.80
1,92,0.1746,0.8254,0.1450,95.16,0.2830,90.59
1,93,0.1746,0.8254,0.1414,95.20,0.2832,90.63
1,94,0.1746,0.8254,0.1382,95.34,0.2921,90.80
1,95,0.1746,0.8254,0.1376,95.27,0.2814,90.86
1,96,0.1746,0.8254,0.1364,95.33,0.3232,89.88
1,97,0.1746,0.8254,0.1293,95.68,0.3088,90.53
1,98,0.1746,0.8254,0.1313,95.52,0.2984,90.55
1,99,0.1746,0.8254,0.1294,95.59,0.2912,90.84
1,100,0.1746,0.8254,0.1254,95.75,0.2849,90.90
1,101,0.1746,0.8254,0.1253,95.68,0.3069,90.32
1,102,0.1746,0.8254,0.1247,95.75,0.2988,90.61
1,103,0.1746,0.8254,0.1253,95.76,0.2910,90.49
1,104,0.1746,0.8254,0.1224,95.71,0.3008,90.78
1,105,0.1746,0.8254,0.1237,95.87,0.3100,90.34
1,106,0.1746,0.8254,0.1198,95.96,0.3280,90.12
1,107,0.1746,0.8254,0.1262,95.64,0.3033,90.67
1,108,0.1746,0.8254,0.1241,95.85,0.3038,90.58
1,109,0.1746,0.8254,0.1201,96.00,0.3207,90.31
1,110,0.1746,0.8254,0.1219,95.81,0.3386,89.76
1,111,0.1746,0.8254,0.1168,96.08,0.3289,89.74
1,112,0.1746,0.8254,0.1151,96.21,0.3179,90.23
1,113,0.1746,0.8254,0.1226,95.70,0.3306,90.04
1,114,0.1746,0.8254,0.1238,95.73,0.3396,89.63
1,115,0.1746,0.8254,0.1168,95.98,0.3151,90.24
1,116,0.1746,0.8254,0.1182,96.01,0.3138,90.49
1,117,0.1746,0.8254,0.1177,95.95,0.3306,89.99
1,118,0.1746,0.8254,0.1216,95.76,0.3380,89.66
1,119,0.1746,0.8254,0.1220,95.77,0.3345,89.38
1,120,0.1746,0.8254,0.1257,95.68,0.3359,89.73
1,121,0.1746,0.8254,0.0786,97.53,0.2618,91.77
1,122,0.1746,0.8254,0.0601,98.33,0.2580,91.95
1,123,0.1746,0.8254,0.0553,98.47,0.2577,92.08
1,124,0.1746,0.8254,0.0530,98.52,0.2615,92.08
1,125,0.1746,0.8254,0.0496,98.65,0.2615,92.02
1,126,0.1746,0.8254,0.0471,98.73,0.2631,92.00
1,127,0.1746,0.8254,0.0456,98.82,0.2659,91.90
1,128,0.1746,0.8254,0.0439,98.89,0.2652,92.11
1,129,0.1746,0.8254,0.0408,98.96,0.2687,91.97
1,130,0.1746,0.8254,0.0403,98.98,0.2713,92.08
1,131,0.1746,0.8254,0.0391,99.02,0.2674,92.10
1,132,0.1746,0.8254,0.0379,99.06,0.2683,92.04
1,133,0.1746,0.8254,0.0369,99.14,0.2670,92.11
1,134,0.1746,0.8254,0.0359,99.18,0.2782,91.75
1,135,0.1746,0.8254,0.0355,99.16,0.2704,92.21
1,136,0.1746,0.8254,0.0352,99.18,0.2747,91.99
1,137,0.1746,0.8254,0.0337,99.24,0.2756,91.96
1,138,0.1746,0.8254,0.0339,99.24,0.2739,92.09
1,139,0.1746,0.8254,0.0332,99.28,0.2728,92.13
1,140,0.1746,0.8254,0.0321,99.29,0.2702,92.02
1,141,0.1746,0.8254,0.0320,99.28,0.2757,91.96
1,142,0.1746,0.8254,0.0300,99.36,0.2754,92.19
1,143,0.1746,0.8254,0.0299,99.33,0.2824,92.19
1,144,0.1746,0.8254,0.0304,99.29,0.2793,92.19
1,145,0.1746,0.8254,0.0279,99.40,0.2773,92.11
1,146,0.1746,0.8254,0.0288,99.38,0.2779,92.34
1,147,0.1746,0.8254,0.0281,99.38,0.2763,92.10
1,148,0.1746,0.8254,0.0279,99.42,0.2819,92.04
1,149,0.1746,0.8254,0.0265,99.48,0.2815,92.10
1,150,0.1746,0.8254,0.0277,99.36,0.2805,92.19
1,151,0.1746,0.8254,0.0272,99.42,0.2782,92.23
1,152,0.1746,0.8254,0.0269,99.45,0.2814,92.29
1,153,0.1746,0.8254,0.0264,99.42,0.2845,92.10
1,154,0.1746,0.8254,0.0252,99.48,0.2837,92.22
1,155,0.1746,0.8254,0.0259,99.48,0.2794,92.31
1,156,0.1746,0.8254,0.0253,99.50,0.2812,92.43
1,157,0.1746,0.8254,0.0248,99.51,0.2808,92.18
1,158,0.1746,0.8254,0.0240,99.54,0.2821,92.22
1,159,0.1746,0.8254,0.0227,99.56,0.2816,92.18
1,160,0.1746,0.8254,0.0235,99.56,0.2813,92.06
2,1,0.3187,0.6813,2.1200,21.73,1.8393,29.06
2,2,0.3187,0.6813,1.7378,34.15,1.7544,35.65
2,3,0.3187,0.6813,1.5097,44.48,1.4907,46.30
2,4,0.3187,0.6813,1.2938,53.51,1.3807,51.72
2,5,0.3187,0.6813,1.1013,60.52,1.0405,63.93
2,6,0.3187,0.6813,0.9550,66.14,1.4558,54.90
2,7,0.3187,0.6813,0.8683,69.36,0.9562,68.20
2,8,0.3187,0.6813,0.7893,72.39,1.4550,55.53
2,9,0.3187,0.6813,0.7387,74.14,1.1378,63.68
2,10,0.3187,0.6813,0.6879,76.31,0.9443,69.02
2,11,0.3187,0.6813,0.6506,77.64,0.8594,69.81
2,12,0.3187,0.6813,0.6258,78.40,0.8110,72.96
2,13,0.3187,0.6813,0.6107,78.82,0.6995,76.49
2,14,0.3187,0.6813,0.6009,79.47,0.8186,73.48
2,15,0.3187,0.6813,0.5776,79.87,0.9288,71.23
2,16,0.3187,0.6813,0.5682,80.38,0.8209,73.60
2,17,0.3187,0.6813,0.5608,80.73,0.8444,71.46
2,18,0.3187,0.6813,0.5494,80.99,0.6652,78.03
2,19,0.3187,0.6813,0.5417,81.20,0.6453,77.70
2,20,0.3187,0.6813,0.5334,81.69,0.9123,70.01
2,21,0.3187,0.6813,0.5255,81.94,0.9891,67.23
2,22,0.3187,0.6813,0.5263,81.92,0.6941,77.85
2,23,0.3187,0.6813,0.5235,81.90,0.9782,70.24
2,24,0.3187,0.6813,0.5178,82.22,0.7107,76.37
2,25,0.3187,0.6813,0.5079,82.75,0.6635,78.53
2,26,0.3187,0.6813,0.5084,82.42,1.0063,70.83
2,27,0.3187,0.6813,0.5071,82.72,0.8448,71.94
2,28,0.3187,0.6813,0.4964,82.86,0.7824,75.04
2,29,0.3187,0.6813,0.4916,83.11,0.7783,75.14
2,30,0.3187,0.6813,0.4944,82.96,0.9168,71.00
2,31,0.3187,0.6813,0.4884,82.96,0.6674,77.56
2,32,0.3187,0.6813,0.4768,83.49,0.6290,79.04
2,33,0.3187,0.6813,0.4873,83.30,0.7956,73.75
2,34,0.3187,0.6813,0.4852,83.34,0.6109,80.04
2,35,0.3187,0.6813,0.4835,83.38,0.7843,74.39
2,36,0.3187,0.6813,0.4764,83.62,0.5954,79.83
2,37,0.3187,0.6813,0.4753,83.65,0.7051,76.20
2,38,0.3187,0.6813,0.4785,83.52,0.7777,74.30
2,39,0.3187,0.6813,0.4765,83.56,0.6009,80.02
2,40,0.3187,0.6813,0.4713,84.01,0.7113,77.18
2,41,0.3187,0.6813,0.4712,83.80,0.5349,81.87
2,42,0.3187,0.6813,0.4667,84.02,0.9327,70.22
2,43,0.3187,0.6813,0.4679,83.90,0.6256,79.08
2,44,0.3187,0.6813,0.4610,84.14,0.8338,73.67
2,45,0.3187,0.6813,0.4680,83.85,0.6723,77.67
2,46,0.3187,0.6813,0.4637,84.00,0.6821,76.94
2,47,0.3187,0.6813,0.4643,83.98,0.6743,77.45
2,48,0.3187,0.6813,0.4606,84.10,0.8032,73.60
2,49,0.3187,0.6813,0.4658,84.00,0.5332,81.54
2,50,0.3187,0.6813,0.4595,84.04,0.7087,77.13
2,51,0.3187,0.6813,0.4541,84.34,0.6100,79.31
2,52,0.3187,0.6813,0.4597,84.10,0.6482,79.05
2,53,0.3187,0.6813,0.4544,84.34,0.7267,77.78
2,54,0.3187,0.6813,0.4505,84.38,0.6563,78.62
2,55,0.3187,0.6813,0.4536,84.35,0.7439,76.09
2,56,0.3187,0.6813,0.4558,84.24,0.7424,76.84
2,57,0.3187,0.6813,0.4535,84.37,0.5908,79.73
2,58,0.3187,0.6813,0.4466,84.71,0.7043,76.48
2,59,0.3187,0.6813,0.4590,84.19,0.5832,80.34
2,60,0.3187,0.6813,0.4461,84.46,0.7921,74.51
2,61,0.3187,0.6813,0.4491,84.60,0.9953,69.35
2,62,0.3187,0.6813,0.4542,84.45,0.5831,80.30
2,63,0.3187,0.6813,0.4413,84.76,0.6851,77.50
2,64,0.3187,0.6813,0.4506,84.52,0.6620,77.79
2,65,0.3187,0.6813,0.4469,84.62,0.7750,76.02
2,66,0.3187,0.6813,0.4416,84.82,0.7838,75.20
2,67,0.3187,0.6813,0.4500,84.65,0.6482,78.83
2,68,0.3187,0.6813,0.4439,84.79,0.5537,81.15
2,69,0.3187,0.6813,0.4461,84.59,0.8057,74.25
2,70,0.3187,0.6813,0.4431,84.78,0.5600,80.94
2,71,0.3187,0.6813,0.4391,85.00,0.5594,81.11
2,72,0.3187,0.6813,0.4390,84.95,0.9647,71.28
2,73,0.3187,0.6813,0.4434,84.77,0.7668,75.69
2,74,0.3187,0.6813,0.4390,84.88,0.8090,74.44
2,75,0.3187,0.6813,0.4376,84.73,0.6463,79.59
2,76,0.3187,0.6813,0.4396,84.86,0.8322,74.75
2,77,0.3187,0.6813,0.4380,85.00,0.6521,77.45
2,78,0.3187,0.6813,0.4428,84.75,1.0006,70.57
2,79,0.3187,0.6813,0.4409,84.73,0.6881,77.89
2,80,0.3187,0.6813,0.4378,84.85,0.6715,78.84
2,81,0.3187,0.6813,0.2897,90.10,0.3092,89.43
2,82,0.3187,0.6813,0.2355,92.08,0.2852,90.29
2,83,0.3187,0.6813,0.2180,92.62,0.2769,90.58
2,84,0.3187,0.6813,0.2008,93.26,0.2747,90.51
2,85,0.3187,0.6813,0.1927,93.38,0.2667,90.87
2,86,0.3187,0.6813,0.1852,93.63,0.2699,91.03
2,87,0.3187,0.6813,0.1743,94.04,0.2660,91.15
2,88,0.3187,0.6813,0.1674,94.25,0.2768,90.98
2,89,0.3187,0.6813,0.1647,94.39,0.2753,90.85
2,90,0.3187,0.6813,0.1593,94.55,0.2721,90.86
2,91,0.3187,0.6813,0.1548,94.74,0.2709,90.66
2,92,0.3187,0.6813,0.1465,94.99,0.2750,90.69
2,93,0.3187,0.6813,0.1445,95.07,0.2842,90.56
2,94,0.3187,0.6813,0.1383,95.36,0.2782,90.74
2,95,0.3187,0.6813,0.1408,95.23,0.2797,90.67
2,96,0.3187,0.6813,0.1371,95.33,0.2864,90.56
2,97,0.3187,0.6813,0.1361,95.42,0.2958,90.66
2,98,0.3187,0.6813,0.1352,95.52,0.2894,90.83
2,99,0.3187,0.6813,0.1313,95.51,0.2821,91.08
2,100,0.3187,0.6813,0.1349,95.37,0.3406,89.61
2,101,0.3187,0.6813,0.1347,95.37,0.2857,90.91
2,102,0.3187,0.6813,0.1274,95.73,0.2972,90.48
2,103,0.3187,0.6813,0.1285,95.70,0.3219,89.93
2,104,0.3187,0.6813,0.1234,95.89,0.2926,90.45
2,105,0.3187,0.6813,0.1259,95.70,0.3368,89.19
2,106,0.3187,0.6813,0.1302,95.53,0.3155,90.21
2,107,0.3187,0.6813,0.1232,95.82,0.2993,90.55
2,108,0.3187,0.6813,0.1199,95.95,0.3321,90.12
2,109,0.3187,0.6813,0.1241,95.65,0.3145,90.15
2,110,0.3187,0.6813,0.1241,95.78,0.3153,90.37
2,111,0.3187,0.6813,0.1244,95.71,0.3035,90.40
2,112,0.3187,0.6813,0.1267,95.53,0.3098,90.08
2,113,0.3187,0.6813,0.1239,95.81,0.3144,90.29
2,114,0.3187,0.6813,0.1234,95.70,0.3245,90.04
2,115,0.3187,0.6813,0.1294,95.51,0.3935,88.45
