phase,epoch,train_loss,train_acc,test_loss,test_acc
one-shot,52,0.0514,98.52,0.3128,91.12
one-shot,53,0.0502,98.60,0.3092,91.24
one-shot,54,0.0541,98.50,0.3110,91.08
one-shot,55,0.0494,98.64,0.3112,91.14
one-shot,56,0.0508,98.59,0.3065,91.13
one-shot,57,0.0509,98.57,0.3111,91.13
one-shot,58,0.0507,98.58,0.3103,91.11
one-shot,59,0.0505,98.54,0.3055,91.22
one-shot,60,0.0482,98.68,0.3089,91.14
one-shot,61,0.0507,98.54,0.3129,91.04
one-shot,62,0.0480,98.68,0.3072,91.26
one-shot,63,0.0496,98.59,0.3141,91.31
one-shot,64,0.0490,98.65,0.3097,91.31
one-shot,65,0.0495,98.55,0.3151,91.25
one-shot,66,0.0481,98.64,0.3155,91.25
one-shot,67,0.0473,98.71,0.3106,91.28
one-shot,68,0.0486,98.60,0.3114,91.26
one-shot,69,0.0479,98.68,0.3124,91.22
one-shot,70,0.0473,98.68,0.3078,91.49
one-shot,71,0.0480,98.68,0.3154,91.19
one-shot,72,0.0468,98.68,0.3111,91.21
one-shot,73,0.0459,98.78,0.3097,91.28
one-shot,74,0.0474,98.70,0.3165,91.34
one-shot,75,0.0453,98.73,0.3103,91.34
one-shot,76,0.0448,98.74,0.3140,91.19
one-shot,77,0.0465,98.70,0.3137,91.29
one-shot,78,0.0455,98.77,0.3147,91.35
one-shot,79,0.0440,98.76,0.3180,91.11
one-shot,80,0.0465,98.79,0.3139,91.23
one-shot,81,0.0451,98.79,0.3117,91.18
one-shot,82,0.0433,98.79,0.3090,91.38
one-shot,83,0.0460,98.73,0.3108,91.37
one-shot,84,0.0448,98.72,0.3094,91.35
one-shot,85,0.0443,98.81,0.3115,91.34
one-shot,86,0.0460,98.73,0.3111,91.33
one-shot,87,0.0435,98.79,0.3162,91.20
one-shot,88,0.0421,98.91,0.3140,91.31
one-shot,89,0.0432,98.87,0.3102,91.34
one-shot,90,0.0429,98.82,0.3140,91.24
one-shot,91,0.0436,98.79,0.3138,91.35
one-shot,92,0.0437,98.84,0.3104,91.31
one-shot,93,0.0421,98.88,0.3120,91.40
one-shot,94,0.0422,98.91,0.3156,91.27
one-shot,95,0.0433,98.82,0.3149,91.22
one-shot,96,0.0418,98.84,0.3097,91.39
one-shot,97,0.0431,98.79,0.3185,91.22
one-shot,98,0.0430,98.84,0.3160,91.32
one-shot,99,0.0409,98.88,0.3200,91.09
one-shot,100,0.0417,98.89,0.3202,91.12
one-shot,101,0.0415,98.92,0.3133,91.50
one-shot,102,0.0438,98.78,0.3144,91.31
one-shot,103,0.0411,98.88,0.3150,91.39
one-shot,104,0.0407,98.92,0.3133,91.38
one-shot,105,0.0409,98.90,0.3135,91.39
one-shot,106,0.0401,98.95,0.3107,91.39
one-shot,107,0.0409,98.91,0.3173,91.19
one-shot,108,0.0393,98.99,0.3147,91.29
one-shot,109,0.0421,98.83,0.3170,91.31
one-shot,110,0.0417,98.92,0.3181,91.25
one-shot,111,0.0416,98.92,0.3187,91.40
one-shot,112,0.0399,98.97,0.3143,91.26
one-shot,113,0.0390,98.96,0.3132,91.56
one-shot,114,0.0392,99.01,0.3158,91.32
one-shot,115,0.0399,98.98,0.3230,91.23
one-shot,116,0.0396,98.94,0.3189,91.37
one-shot,117,0.0407,98.90,0.3195,91.19
one-shot,118,0.0403,98.92,0.3144,91.33
one-shot,119,0.0414,98.90,0.3200,91.28
one-shot,120,0.0380,99.01,0.3149,91.31
one-shot,121,0.0400,98.92,0.3169,91.29
one-shot,122,0.0410,98.92,0.3188,91.46
one-shot,123,0.0394,98.99,0.3171,91.28
one-shot,124,0.0387,98.95,0.3209,91.36
one-shot,125,0.0396,98.94,0.3178,91.36
one-shot,126,0.0395,99.00,0.3188,91.48
one-shot,127,0.0391,98.98,0.3132,91.34
one-shot,128,0.0391,98.98,0.3145,91.31
one-shot,129,0.0388,98.98,0.3134,91.51
one-shot,130,0.0389,98.98,0.3161,91.47
one-shot,131,0.0388,99.00,0.3162,91.43
one-shot,132,0.0377,99.04,0.3156,91.43
one-shot,133,0.0388,99.01,0.3159,91.38
one-shot,134,0.0387,99.04,0.3180,91.50
one-shot,135,0.0390,99.01,0.3198,91.43
one-shot,136,0.0376,99.03,0.3184,91.37
one-shot,137,0.0391,98.92,0.3196,91.26
one-shot,138,0.0368,99.11,0.3170,91.43
one-shot,139,0.0371,99.03,0.3163,91.37
one-shot,140,0.0379,99.02,0.3142,91.46
one-shot,141,0.0372,99.08,0.3189,91.35
one-shot,142,0.0388,99.00,0.3217,91.15
one-shot,143,0.0368,99.10,0.3176,91.31
one-shot,144,0.0393,98.91,0.3215,91.21
one-shot,145,0.0371,99.07,0.3130,91.50
one-shot,146,0.0356,99.10,0.3156,91.48
one-shot,147,0.0382,99.00,0.3150,91.60
one-shot,148,0.0373,99.01,0.3173,91.53
one-shot,149,0.0362,99.10,0.3157,91.64
one-shot,150,0.0386,98.99,0.3185,91.36
one-shot,151,0.0382,98.97,0.3168,91.55
one-shot,152,0.0385,98.98,0.3149,91.42
one-shot,153,0.0370,99.06,0.3190,91.49
one-shot,154,0.0374,99.00,0.3177,91.46
one-shot,155,0.0362,99.09,0.3193,91.38
one-shot,156,0.0371,99.09,0.3183,91.48
one-shot,157,0.0366,99.08,0.3203,91.41
one-shot,158,0.0365,99.08,0.3163,91.46
one-shot,159,0.0362,99.08,0.3197,91.37
one-shot,160,0.0373,99.02,0.3190,91.52
one-shot,161,0.0368,99.03,0.3151,91.48
one-shot,162,0.0375,99.07,0.3180,91.56
one-shot,163,0.0361,99.05,0.3204,91.34
one-shot,164,0.0378,99.03,0.3205,91.45
one-shot,165,0.0374,99.05,0.3181,91.47
one-shot,166,0.0373,98.98,0.3175,91.42
one-shot,167,0.0359,99.10,0.3194,91.36
one-shot,168,0.0366,99.05,0.3187,91.48
one-shot,169,0.0366,99.11,0.3162,91.53
one-shot,170,0.0370,99.05,0.3207,91.31
one-shot,171,0.0356,99.13,0.3168,91.59
one-shot,172,0.0354,99.12,0.3186,91.43
one-shot,173,0.0362,99.13,0.3162,91.45
one-shot,174,0.0364,99.06,0.3184,91.44
one-shot,175,0.0375,99.03,0.3219,91.46
one-shot,176,0.0365,99.02,0.3184,91.26
one-shot,177,0.0361,99.10,0.3146,91.48
one-shot,178,0.0358,99.14,0.3134,91.62
one-shot,179,0.0365,99.11,0.3171,91.51
one-shot,180,0.0358,99.12,0.3157,91.41
one-shot,181,0.0362,99.09,0.3179,91.33
one-shot,182,0.0349,99.11,0.3172,91.34
one-shot,183,0.0357,99.10,0.3195,91.40
one-shot,184,0.0371,99.04,0.3176,91.51
one-shot,185,0.0357,99.13,0.3155,91.54
one-shot,186,0.0361,99.09,0.3168,91.47
one-shot,187,0.0352,99.16,0.3189,91.44
one-shot,188,0.0356,99.14,0.3161,91.61
one-shot,189,0.0358,99.08,0.3166,91.38
one-shot,190,0.0352,99.14,0.3157,91.49
one-shot,191,0.0369,99.06,0.3177,91.51
one-shot,192,0.0357,99.10,0.3141,91.46
one-shot,193,0.0345,99.19,0.3144,91.37
one-shot,194,0.0360,99.08,0.3171,91.36
one-shot,195,0.0345,99.18,0.3171,91.43
one-shot,196,0.0358,99.08,0.3175,91.39
one-shot,197,0.0368,99.05,0.3176,91.42
one-shot,198,0.0359,99.13,0.3171,91.45
one-shot,199,0.0341,99.15,0.3152,91.48
one-shot,200,0.0361,99.15,0.3146,91.32
iter-1,1,0.0470,98.62,0.3210,91.18
iter-1,2,0.0460,98.63,0.3280,91.29
iter-1,3,0.0437,98.76,0.3226,91.46
iter-1,4,0.0437,98.75,0.3247,91.31
iter-1,5,0.0455,98.67,0.3230,91.38
iter-1,6,0.0430,98.78,0.3240,91.09
iter-1,7,0.0427,98.83,0.3204,91.29
iter-1,8,0.0439,98.76,0.3270,91.42
iter-1,9,0.0434,98.78,0.3243,91.47
iter-1,10,0.0407,98.88,0.3255,91.13
iter-2,1,0.0580,98.22,0.3378,90.76
iter-2,2,0.0524,98.41,0.3376,91.05
iter-2,3,0.0528,98.42,0.3265,91.44
iter-2,4,0.0519,98.42,0.3320,90.93
iter-2,5,0.0492,98.58,0.3354,91.09
iter-2,6,0.0502,98.54,0.3391,90.99
iter-2,7,0.0477,98.62,0.3322,91.19
iter-2,8,0.0474,98.62,0.3413,90.93
iter-2,9,0.0486,98.55,0.3284,91.12
iter-2,10,0.0479,98.59,0.3371,91.02
iter-3,1,0.0742,97.60,0.3370,90.39
iter-3,2,0.0669,97.86,0.3449,90.63
iter-3,3,0.0641,97.97,0.3314,90.88
iter-3,4,0.0619,98.07,0.3325,90.92
iter-3,5,0.0596,98.22,0.3324,90.86
iter-3,6,0.0572,98.31,0.3361,90.88
iter-3,7,0.0558,98.30,0.3381,90.66
iter-3,8,0.0557,98.38,0.3383,90.70
iter-3,9,0.0566,98.22,0.3328,90.80
iter-3,10,0.0542,98.40,0.3379,90.81
iter-4,1,0.0893,96.97,0.3494,90.47
iter-4,2,0.0759,97.57,0.3391,90.29
iter-4,3,0.0725,97.72,0.3378,90.56
iter-4,4,0.0726,97.73,0.3483,90.32
iter-4,5,0.0679,97.82,0.3411,90.75
iter-4,6,0.0671,97.91,0.3304,90.79
iter-4,7,0.0650,97.91,0.3372,90.53
iter-4,8,0.0646,97.99,0.3302,90.66
iter-4,9,0.0633,98.06,0.3414,90.61
iter-4,10,0.0621,98.09,0.3317,90.60
iter-5,1,0.1024,96.58,0.3364,90.26
iter-5,2,0.0869,97.08,0.3280,90.42
iter-5,3,0.0838,97.26,0.3391,90.55
iter-5,4,0.0803,97.40,0.3269,90.41
iter-5,5,0.0775,97.53,0.3300,90.64
iter-5,6,0.0756,97.57,0.3355,90.41
iter-5,7,0.0738,97.65,0.3302,90.53
iter-5,8,0.0740,97.62,0.3296,90.54
iter-5,9,0.0724,97.76,0.3295,90.60
iter-5,10,0.0701,97.86,0.3325,90.61
iter-6,1,0.1121,96.21,0.3364,89.93
iter-6,2,0.0979,96.76,0.3352,89.94
iter-6,3,0.0931,97.01,0.3300,90.34
iter-6,4,0.0912,97.03,0.3318,90.30
iter-6,5,0.0872,97.19,0.3333,90.46
iter-6,6,0.0854,97.25,0.3341,90.45
iter-6,7,0.0823,97.38,0.3291,90.71
iter-6,8,0.0842,97.26,0.3254,90.59
iter-6,9,0.0811,97.46,0.3409,90.23
iter-6,10,0.0815,97.41,0.3277,90.56
iter-7,1,0.1250,95.82,0.3421,89.94
iter-7,2,0.1090,96.35,0.3332,90.16
iter-7,3,0.1020,96.68,0.3279,90.43
iter-7,4,0.0985,96.85,0.3340,90.03
iter-7,5,0.0982,96.77,0.3235,90.53
iter-7,6,0.0927,96.92,0.3247,90.59
iter-7,7,0.0921,96.97,0.3247,90.42
iter-7,8,0.0912,97.06,0.3233,90.48
iter-7,9,0.0894,97.00,0.3249,90.56
iter-7,10,0.0926,96.97,0.3324,90.24
iter-8,1,0.1360,95.32,0.3504,89.71
iter-8,2,0.1167,96.04,0.3397,90.16
iter-8,3,0.1131,96.21,0.3282,90.41
iter-8,4,0.1106,96.26,0.3265,90.25
iter-8,5,0.1060,96.44,0.3283,90.36
iter-8,6,0.1019,96.64,0.3265,90.19
iter-8,7,0.1033,96.56,0.3334,90.21
iter-8,8,0.0986,96.74,0.3349,90.24
iter-8,9,0.1023,96.58,0.3352,90.15
iter-8,10,0.1007,96.74,0.3226,90.34
iter-9,1,0.1592,94.43,0.3527,89.27
iter-9,2,0.1357,95.41,0.3444,89.39
iter-9,3,0.1324,95.46,0.3372,89.93
iter-9,4,0.1270,95.70,0.3437,89.64
iter-9,5,0.1229,95.91,0.3449,89.79
iter-9,6,0.1193,96.02,0.3455,89.61
iter-9,7,0.1212,95.98,0.3360,89.95
iter-9,8,0.1149,96.26,0.3500,89.75
iter-9,9,0.1154,96.14,0.3327,90.04
iter-9,10,0.1125,96.29,0.3345,89.96
iter-10,1,0.1613,94.54,0.3333,89.56
iter-10,2,0.1428,95.13,0.3344,89.75
iter-10,3,0.1369,95.40,0.3307,89.83
iter-10,4,0.1340,95.43,0.3308,90.05
iter-10,5,0.1345,95.49,0.3379,89.97
iter-10,6,0.1261,95.76,0.3346,89.91
iter-10,7,0.1269,95.72,0.3320,89.80
iter-10,8,0.1265,95.76,0.3365,89.80
iter-10,9,0.1260,95.73,0.3299,89.87
iter-10,10,0.1213,95.95,0.3320,89.99
iter-11,1,0.1851,93.69,0.3315,89.53
iter-11,2,0.1634,94.38,0.3297,89.48
iter-11,3,0.1580,94.59,0.3312,89.66
iter-11,4,0.1526,94.73,0.3256,89.93
iter-11,5,0.1518,94.82,0.3248,89.52
iter-11,6,0.1442,95.05,0.3234,89.95
iter-11,7,0.1435,95.19,0.3283,89.61
iter-11,8,0.1406,95.27,0.3217,89.65
iter-11,9,0.1425,95.11,0.3263,89.66
iter-11,10,0.1406,95.28,0.3348,89.76
iter-12,1,0.1990,93.16,0.3490,89.00
iter-12,2,0.1760,94.08,0.3442,89.58
iter-12,3,0.1697,94.13,0.3357,89.50
iter-12,4,0.1661,94.30,0.3310,89.57
iter-12,5,0.1600,94.54,0.3363,89.61
iter-12,6,0.1585,94.50,0.3395,89.51
iter-12,7,0.1592,94.60,0.3377,89.68
iter-12,8,0.1563,94.55,0.3340,89.45
iter-12,9,0.1548,94.74,0.3288,89.59
iter-12,10,0.1508,94.83,0.3279,89.54
iter-13,1,0.1771,93.82,0.3431,89.33
iter-13,2,0.1639,94.45,0.3282,89.54
iter-13,3,0.1613,94.49,0.3333,89.34
iter-13,4,0.1604,94.52,0.3305,89.59
iter-13,5,0.1582,94.58,0.3335,89.69
iter-13,6,0.1567,94.78,0.3340,89.47
iter-13,7,0.1579,94.60,0.3352,89.52
iter-13,8,0.1582,94.68,0.3350,89.61
iter-13,9,0.1540,94.66,0.3355,89.68
iter-13,10,0.1548,94.80,0.3368,89.34
