epoch,train_loss,train_acc,test_loss,test_acc
61,0.2787,90.22,0.5750,83.05
62,0.2804,90.07,0.4656,84.69
63,0.2736,90.26,0.6130,81.60
64,0.2659,90.72,0.5289,83.58
65,0.2706,90.61,0.5033,84.43
66,0.2669,90.49,0.6306,81.28
67,0.2662,90.68,0.4521,85.95
68,0.2642,90.61,0.6217,81.68
69,0.2684,90.71,0.4002,86.91
70,0.2630,90.74,0.4523,85.41
71,0.2535,91.10,0.6116,82.25
72,0.2600,90.90,0.4696,85.55
73,0.2597,90.89,0.5453,83.54
74,0.2581,90.90,0.6152,82.05
75,0.2534,91.07,0.4692,85.28
76,0.2496,91.26,0.4607,85.51
77,0.2532,91.21,0.4246,86.29
78,0.2479,91.32,0.4763,85.44
79,0.2495,91.33,0.4489,86.14
80,0.2466,91.32,0.4441,86.00
81,0.1519,94.81,0.2982,90.27
82,0.1231,95.80,0.2977,90.49
83,0.1077,96.42,0.2993,90.57
84,0.0997,96.65,0.3038,90.79
85,0.0960,96.70,0.3059,90.64
86,0.0919,96.84,0.3062,90.91
87,0.0837,97.20,0.3125,91.03
88,0.0825,97.20,0.3142,90.93
89,0.0780,97.36,0.3171,90.91
90,0.0764,97.32,0.3202,90.95
91,0.0730,97.52,0.3220,90.91
92,0.0675,97.71,0.3343,90.79
93,0.0677,97.65,0.3307,90.92
94,0.0667,97.71,0.3385,90.75
95,0.0634,97.86,0.3464,90.82
96,0.0622,97.84,0.3431,90.88
97,0.0576,98.15,0.3515,90.43
98,0.0563,98.13,0.3522,90.54
99,0.0573,98.04,0.3508,90.84
100,0.0528,98.18,0.3604,90.78
101,0.0520,98.22,0.3584,90.88
102,0.0491,98.43,0.3656,90.64
103,0.0486,98.32,0.3802,90.82
104,0.0488,98.32,0.3738,90.91
105,0.0492,98.42,0.3756,91.09
106,0.0444,98.56,0.3769,90.79
107,0.0455,98.51,0.3749,90.55
108,0.0415,98.62,0.3933,90.53
109,0.0439,98.54,0.3810,90.78
110,0.0421,98.58,0.4017,90.50
111,0.0411,98.61,0.3809,90.89
112,0.0390,98.70,0.3876,91.00
113,0.0384,98.70,0.3876,90.57
114,0.0397,98.66,0.3938,90.84
115,0.0384,98.72,0.3947,90.39
116,0.0394,98.70,0.3932,90.77
117,0.0363,98.81,0.3969,90.66
118,0.0353,98.87,0.4117,90.52
119,0.0382,98.76,0.4068,90.87
120,0.0375,98.72,0.4122,90.45
121,0.0297,99.08,0.3987,90.73
122,0.0273,99.16,0.3946,91.05
123,0.0267,99.22,0.3927,90.92
124,0.0241,99.30,0.3893,91.19
125,0.0247,99.20,0.3922,91.10
126,0.0242,99.30,0.3906,91.10
127,0.0241,99.32,0.3931,91.16
128,0.0235,99.26,0.3927,91.22
129,0.0232,99.34,0.3904,91.15
130,0.0235,99.32,0.3935,91.20
131,0.0232,99.29,0.3943,91.20
132,0.0234,99.30,0.3973,91.13
133,0.0220,99.33,0.3976,90.97
134,0.0220,99.34,0.3965,91.16
135,0.0230,99.34,0.3986,90.97
136,0.0223,99.35,0.4012,91.05
137,0.0221,99.39,0.3988,91.05
138,0.0208,99.40,0.3978,91.09
139,0.0214,99.36,0.3987,91.10
140,0.0212,99.38,0.4031,91.10
141,0.0208,99.39,0.3985,91.13
142,0.0208,99.44,0.4018,91.12
143,0.0199,99.47,0.4000,91.26
144,0.0207,99.40,0.4018,91.04
145,0.0207,99.43,0.4008,91.25
146,0.0198,99.44,0.4014,91.14
147,0.0210,99.36,0.4043,91.25
148,0.0199,99.45,0.4041,91.09
149,0.0200,99.42,0.4013,91.16
150,0.0203,99.41,0.4017,91.31
151,0.0186,99.51,0.4024,91.23
152,0.0197,99.42,0.4026,91.15
153,0.0192,99.45,0.4018,91.16
154,0.0194,99.42,0.4033,91.10
155,0.0189,99.45,0.4019,91.14
156,0.0194,99.44,0.4045,91.13
157,0.0180,99.51,0.4042,91.17
158,0.0188,99.51,0.4045,91.13
159,0.0189,99.49,0.4042,91.11
160,0.0188,99.45,0.4031,91.13
