epoch,train_loss,train_acc,test_loss,test_acc
51,0.5487,80.90,0.6223,79.23
52,0.5406,81.11,0.7557,75.33
53,0.5465,81.06,0.9625,69.81
54,0.5504,80.93,0.7095,76.78
55,0.5443,80.98,0.8206,75.20
56,0.5425,81.13,0.6146,79.40
57,0.5474,81.03,0.7878,74.81
58,0.5371,81.39,0.6544,78.47
59,0.5429,81.08,0.7510,75.06
60,0.5372,81.49,0.8083,74.58
61,0.5355,81.49,0.7928,75.11
62,0.5379,81.55,0.7626,75.25
63,0.5381,81.30,0.6884,77.14
64,0.5332,81.54,0.8021,75.96
65,0.5316,81.54,0.6107,79.89
66,0.5267,81.66,0.8320,74.69
67,0.5292,81.65,0.8401,73.25
68,0.5273,81.70,0.7346,75.49
69,0.5328,81.36,0.7145,77.07
70,0.5243,81.86,0.9159,71.45
71,0.5291,81.55,0.6037,79.60
72,0.5225,81.78,0.6643,77.86
73,0.5291,81.52,0.7126,76.03
74,0.5247,81.68,0.6107,79.50
75,0.5182,81.95,0.6360,79.15
76,0.5245,81.68,0.7746,74.59
77,0.5199,81.83,0.7030,77.54
78,0.5189,81.79,0.7397,75.78
79,0.5195,82.03,0.6829,77.44
80,0.5176,81.90,0.6634,78.16
81,0.4340,85.02,0.4893,83.66
82,0.4064,85.95,0.4764,84.06
83,0.3998,86.15,0.4801,84.09
84,0.3953,86.30,0.4722,84.37
85,0.3884,86.50,0.4682,84.40
86,0.3847,86.77,0.4726,84.34
87,0.3841,86.62,0.4678,84.59
88,0.3760,86.88,0.4612,84.81
89,0.3757,86.96,0.4678,84.61
90,0.3730,87.14,0.4708,84.39
91,0.3750,86.86,0.4685,84.16
92,0.3725,87.08,0.4743,84.38
93,0.3698,87.22,0.4595,84.81
94,0.3659,87.40,0.4737,84.32
95,0.3703,87.00,0.4582,84.67
96,0.3685,87.24,0.4691,84.41
97,0.3659,87.23,0.4687,84.46
98,0.3618,87.45,0.4605,84.57
99,0.3636,87.30,0.4624,84.84
100,0.3645,87.40,0.4682,84.53
101,0.3627,87.39,0.4761,84.53
102,0.3583,87.61,0.4734,84.29
103,0.3583,87.39,0.4743,84.47
104,0.3584,87.48,0.4583,84.71
105,0.3567,87.56,0.4605,84.96
106,0.3559,87.61,0.4648,84.74
107,0.3564,87.59,0.4611,84.85
108,0.3549,87.68,0.4734,84.68
109,0.3546,87.61,0.4743,84.23
110,0.3563,87.52,0.4548,85.07
111,0.3507,87.89,0.4718,84.34
112,0.3550,87.68,0.4722,84.40
113,0.3560,87.62,0.4676,84.69
114,0.3539,87.77,0.4677,84.48
115,0.3551,87.65,0.4795,84.27
116,0.3517,87.75,0.4676,84.78
117,0.3512,87.74,0.4886,83.78
118,0.3494,87.76,0.4633,84.86
119,0.3517,87.86,0.4858,83.96
120,0.3492,87.91,0.4649,84.93
121,0.3350,88.24,0.4465,85.26
122,0.3294,88.54,0.4491,85.29
123,0.3276,88.67,0.4489,85.49
124,0.3297,88.53,0.4488,85.24
125,0.3291,88.52,0.4489,85.29
126,0.3262,88.83,0.4470,85.37
127,0.3239,88.79,0.4495,85.30
128,0.3261,88.54,0.4476,85.33
129,0.3290,88.63,0.4503,85.22
130,0.3260,88.68,0.4501,85.33
131,0.3236,88.68,0.4497,85.41
132,0.3261,88.78,0.4485,85.39
133,0.3235,88.70,0.4498,85.38
134,0.3237,88.67,0.4482,85.31
135,0.3263,88.76,0.4488,85.27
136,0.3237,88.58,0.4484,85.47
137,0.3221,88.86,0.4470,85.30
138,0.3268,88.63,0.4504,85.34
139,0.3254,88.61,0.4478,85.38
140,0.3265,88.68,0.4495,85.35
141,0.3231,88.62,0.4501,85.34
142,0.3213,88.93,0.4484,85.34
143,0.3213,88.92,0.4497,85.40
144,0.3209,88.93,0.4495,85.51
145,0.3225,88.73,0.4523,85.34
146,0.3235,88.71,0.4506,85.32
147,0.3210,88.77,0.4489,85.23
148,0.3201,88.94,0.4503,85.24
149,0.3212,88.69,0.4508,85.32
150,0.3219,88.80,0.4508,85.27
151,0.3218,88.88,0.4494,85.32
152,0.3224,88.76,0.4493,85.40
153,0.3235,88.73,0.4481,85.38
154,0.3222,88.73,0.4519,85.19
155,0.3226,88.81,0.4527,85.43
156,0.3212,88.78,0.4503,85.35
157,0.3185,88.94,0.4504,85.33
158,0.3194,88.96,0.4467,85.37
159,0.3224,88.60,0.4509,85.27
160,0.3189,88.99,0.4518,85.31
