epoch,train_loss,train_acc,test_loss,test_acc
1,4.1373,6.30,3.9547,8.73
2,3.6025,13.73,3.5434,16.01
3,3.2630,19.77,3.0807,23.70
4,2.9527,25.67,2.8917,27.16
5,2.6871,30.59,2.7136,30.61
6,2.4710,35.07,2.9088,30.16
7,2.2999,38.63,2.3515,38.68
8,2.1689,41.59,2.3467,38.73
9,2.0615,43.98,2.3210,40.08
10,1.9653,46.27,2.1778,43.25
11,1.8908,48.02,1.9938,47.39
12,1.8355,49.61,1.9866,46.39
13,1.7665,51.10,1.9673,48.39
14,1.7280,52.11,2.1095,45.18
15,1.6820,52.97,1.9404,48.96
16,1.6496,53.72,1.9925,47.86
17,1.6155,54.75,1.9412,49.47
18,1.5820,55.28,1.9959,48.93
19,1.5532,56.29,1.8156,51.60
20,1.5305,56.87,1.8748,50.69
21,1.5055,57.47,1.8356,52.39
22,1.4924,57.55,1.9108,50.64
23,1.4663,58.50,1.9744,50.17
24,1.4574,58.50,1.9048,50.46
25,1.4305,59.38,1.8527,50.86
26,1.4169,59.68,1.8707,51.60
27,1.3964,60.02,1.7967,52.74
28,1.3808,60.77,1.9505,49.33
29,1.3743,60.61,1.8777,51.86
30,1.3682,60.76,1.7755,53.43
31,1.3514,61.43,1.8375,52.12
32,1.3410,61.27,1.8403,52.86
33,1.3330,61.68,2.0362,50.73
34,1.3196,61.87,1.8461,52.30
35,1.3023,62.63,1.8819,52.32
36,1.2992,62.56,1.8403,52.44
37,1.2916,63.00,1.8155,53.62
38,1.2819,63.10,1.8211,53.24
39,1.2807,63.02,2.0412,50.28
40,1.2638,63.58,1.8077,53.63
41,1.2613,63.20,1.7281,54.16
42,1.2627,63.50,1.7846,54.54
43,1.2502,63.69,1.7197,54.93
44,1.2405,64.21,1.8092,53.61
45,1.2396,64.23,1.7513,54.20
46,1.2304,64.37,1.6922,55.90
47,1.2303,64.13,1.7373,54.65
48,1.2255,64.31,1.7248,54.70
49,1.2084,64.94,1.7122,55.43
50,1.2072,64.66,1.6867,55.59
51,1.2047,65.09,1.7429,53.72
52,1.1941,65.02,1.7335,55.58
53,1.1913,65.35,1.7274,54.08
54,1.1863,65.44,1.7357,55.55
55,1.1860,65.34,1.7251,55.38
56,1.1872,65.30,1.7193,55.32
57,1.1777,65.62,1.7050,55.36
58,1.1750,65.61,1.8936,52.73
59,1.1643,66.02,1.6948,56.07
60,1.1671,65.88,1.7188,55.75
61,1.1659,65.83,1.8390,53.72
62,1.1558,66.20,1.8823,52.45
63,1.1558,66.20,1.8147,52.73
64,1.1438,66.69,1.7939,54.60
65,1.1422,66.39,1.8042,53.56
66,1.1447,66.76,1.7369,55.62
67,1.1350,66.57,1.8352,53.89
68,1.1378,66.70,1.8805,53.56
69,1.1367,66.58,1.7934,54.75
70,1.1372,66.65,1.7222,56.07
71,1.1297,66.66,1.6107,57.74
72,1.1323,66.61,1.6923,56.26
73,1.1274,66.70,1.6898,57.03
74,1.1226,66.99,1.8130,54.79
75,1.1214,66.98,1.9278,52.97
76,1.1146,67.05,1.6005,57.58
77,1.1173,67.43,1.7676,54.24
78,1.1204,67.03,1.6608,56.82
79,1.1078,67.36,1.7824,55.39
80,1.1097,67.22,1.7903,54.71
81,0.8610,74.58,1.3060,64.33
82,0.7895,76.61,1.3040,64.81
83,0.7523,77.73,1.3025,64.85
84,0.7376,78.16,1.3232,64.77
85,0.7241,78.37,1.3168,64.73
86,0.7133,78.89,1.3288,64.55
87,0.7013,78.87,1.3290,64.72
88,0.6904,79.54,1.3356,64.84
89,0.6899,79.27,1.3428,64.99
90,0.6786,79.81,1.3491,64.80
91,0.6702,79.84,1.3513,64.76
92,0.6673,79.98,1.3693,64.49
93,0.6625,80.03,1.3650,64.85
94,0.6604,80.24,1.3771,64.67
95,0.6538,80.35,1.3754,64.52
96,0.6473,80.41,1.3750,64.72
97,0.6444,80.17,1.3862,64.74
98,0.6372,80.73,1.4015,64.61
99,0.6333,80.77,1.3906,64.42
100,0.6314,80.73,1.4039,64.41
101,0.6288,80.93,1.3953,64.58
102,0.6247,81.01,1.3982,64.67
103,0.6226,81.02,1.4077,64.60
104,0.6193,81.22,1.4244,64.05
105,0.6122,81.40,1.4247,64.43
106,0.6036,81.76,1.4292,64.35
107,0.6082,81.32,1.4521,63.64
108,0.6017,81.56,1.4227,64.14
109,0.6032,81.70,1.4606,63.86
110,0.6000,81.58,1.4535,63.59
111,0.6007,81.53,1.4690,63.70
112,0.5975,81.62,1.4507,63.81
113,0.5872,82.01,1.4551,63.95
114,0.5901,81.81,1.4930,63.25
115,0.5828,82.14,1.4727,63.73
116,0.5865,81.95,1.4846,63.73
117,0.5854,81.84,1.4885,63.71
118,0.5802,82.02,1.4918,64.13
119,0.5819,81.96,1.4773,63.80
120,0.5757,82.18,1.4739,63.71
121,0.5334,83.62,1.4442,64.42
122,0.5246,84.11,1.4539,64.20
123,0.5244,83.99,1.4470,64.28
124,0.5216,84.18,1.4529,64.17
125,0.5139,84.44,1.4529,64.21
126,0.5130,84.44,1.4492,64.44
127,0.5150,84.34,1.4499,64.48
128,0.5148,84.38,1.4608,64.27
129,0.5104,84.37,1.4520,64.46
130,0.5129,84.52,1.4558,64.45
131,0.5130,84.31,1.4536,64.53
132,0.5079,84.53,1.4619,64.29
133,0.5072,84.41,1.4632,64.21
134,0.5098,84.43,1.4607,64.51
135,0.5073,84.48,1.4578,64.49
136,0.5061,84.57,1.4677,64.55
137,0.5060,84.72,1.4671,64.40
138,0.5075,84.50,1.4542,64.34
139,0.5046,84.62,1.4706,64.28
140,0.5028,84.49,1.4637,64.53
141,0.5006,84.67,1.4668,64.43
142,0.5014,84.63,1.4726,64.18
143,0.5011,84.65,1.4810,64.37
144,0.4996,84.80,1.4719,64.58
145,0.4977,85.09,1.4820,64.42
146,0.4971,84.87,1.4742,64.48
147,0.5000,84.86,1.4708,64.59
