epoch,train_loss,train_acc,test_loss,test_acc
53,1.1784,65.66,1.9309,51.16
54,1.1712,65.62,1.9146,53.27
55,1.1758,65.50,1.8214,54.48
56,1.1707,65.62,1.6955,55.80
57,1.1616,65.83,1.6470,56.11
58,1.1576,65.99,1.7774,54.63
59,1.1548,66.37,1.7250,56.27
60,1.1586,65.87,2.0512,51.17
61,1.1523,66.10,1.6779,56.06
62,1.1385,66.56,1.6401,56.43
63,1.1444,66.52,1.8377,54.02
64,1.1390,66.49,1.7664,54.97
65,1.1404,66.28,1.6556,55.65
66,1.1311,66.72,1.9167,53.51
67,1.1231,66.95,1.7511,54.00
68,1.1327,66.65,1.8128,52.87
69,1.1234,66.80,1.6825,56.21
70,1.1234,66.95,1.6946,56.46
71,1.1283,66.90,1.8180,53.22
72,1.1217,66.80,1.9866,52.52
73,1.1171,67.13,1.7862,55.42
74,1.1116,67.33,1.7634,55.61
75,1.1038,67.40,1.7743,55.19
76,1.1048,67.31,1.7531,55.12
77,1.1012,67.33,1.7664,54.97
78,1.1031,67.40,1.6103,56.60
79,1.0966,67.71,1.7203,55.64
80,1.0948,67.53,1.8303,54.73
81,0.8508,74.92,1.2815,64.72
82,0.7747,77.15,1.2792,64.66
83,0.7475,77.90,1.2722,65.15
84,0.7331,78.20,1.2729,64.89
85,0.7221,78.46,1.2860,65.20
86,0.7057,78.84,1.2879,65.20
87,0.7015,78.97,1.3139,64.99
88,0.6892,79.32,1.3049,65.13
89,0.6765,79.56,1.2929,65.37
90,0.6708,79.82,1.3088,65.69
91,0.6664,80.01,1.3119,65.36
92,0.6643,79.88,1.3186,65.39
93,0.6585,80.35,1.3260,65.30
94,0.6521,80.26,1.3275,65.28
95,0.6498,80.21,1.3497,64.82
96,0.6450,80.48,1.3462,65.00
97,0.6437,80.47,1.3505,65.28
98,0.6332,80.82,1.3446,65.26
99,0.6319,80.80,1.3649,64.61
100,0.6312,80.84,1.3699,64.86
101,0.6253,80.87,1.3571,64.84
102,0.6196,80.89,1.3655,64.95
103,0.6157,81.28,1.3684,65.20
104,0.6119,81.27,1.3782,65.01
105,0.6083,81.51,1.3686,65.11
106,0.6082,81.46,1.3683,64.88
107,0.6019,81.49,1.3983,64.76
108,0.5982,81.68,1.3818,64.66
109,0.6018,81.49,1.3814,65.22
110,0.5941,81.67,1.4029,64.95
111,0.5926,81.71,1.3987,64.66
112,0.5857,82.10,1.4052,64.74
113,0.5907,81.92,1.4194,64.71
114,0.5873,81.88,1.4158,64.87
115,0.5829,81.92,1.4228,64.35
116,0.5853,81.95,1.4255,64.42
117,0.5821,82.10,1.4308,64.34
118,0.5792,82.08,1.4161,64.83
119,0.5754,82.40,1.4329,64.37
120,0.5697,82.35,1.4179,64.35
121,0.5337,83.67,1.3918,65.13
122,0.5172,84.18,1.3923,65.13
123,0.5166,84.38,1.3953,65.28
124,0.5221,83.98,1.3882,65.18
125,0.5155,84.14,1.3950,65.13
126,0.5137,84.34,1.3851,65.32
127,0.5141,84.31,1.3876,65.40
128,0.5090,84.59,1.3971,65.22
129,0.5086,84.45,1.3988,65.16
130,0.5117,84.59,1.3915,65.43
131,0.5041,84.65,1.3901,65.69
132,0.5088,84.37,1.3834,65.53
133,0.5080,84.80,1.3936,65.52
134,0.5060,84.45,1.3911,65.47
135,0.5044,84.70,1.3972,65.31
136,0.5067,84.54,1.3934,65.28
137,0.5035,84.57,1.3924,65.56
138,0.5017,84.76,1.3958,65.59
139,0.5041,84.66,1.3925,65.55
140,0.5063,84.40,1.3907,65.59
141,0.4992,84.81,1.3988,65.27
142,0.5029,84.55,1.3970,65.48
143,0.5021,84.72,1.3946,65.65
144,0.4986,84.77,1.4012,65.43
145,0.5014,84.69,1.3959,65.54
146,0.4965,84.59,1.3959,65.51
147,0.5011,84.77,1.4010,65.42
148,0.4989,84.67,1.3975,65.77
149,0.4944,84.85,1.4033,65.58
150,0.5001,84.71,1.3890,65.43
151,0.4912,85.06,1.4027,65.49
152,0.4941,84.96,1.4055,65.36
153,0.4972,84.95,1.4083,65.50
154,0.4934,85.10,1.4094,65.33
155,0.4980,84.69,1.4088,65.35
156,0.4936,84.93,1.4024,65.42
157,0.4903,84.98,1.4093,65.38
158,0.4930,85.04,1.3980,65.22
159,0.4889,84.87,1.4020,65.42
160,0.4931,84.92,1.4082,65.49
