phase,epoch,train_loss,train_acc,test_loss,test_acc
one-shot,91,0.4635,86.46,1.2689,66.92
one-shot,92,0.4583,86.58,1.2660,66.97
one-shot,93,0.4591,86.45,1.2700,66.89
one-shot,94,0.4598,86.67,1.2648,67.01
one-shot,95,0.4583,86.80,1.2663,66.82
one-shot,96,0.4592,86.59,1.2769,66.91
one-shot,97,0.4562,86.68,1.2751,66.91
one-shot,98,0.4554,86.60,1.2764,66.91
one-shot,99,0.4570,86.75,1.2690,67.56
one-shot,100,0.4539,86.89,1.2690,66.94
one-shot,101,0.4534,86.73,1.2705,66.85
one-shot,102,0.4506,86.88,1.2714,66.95
one-shot,103,0.4538,86.74,1.2717,67.02
one-shot,104,0.4476,87.05,1.2731,67.05
one-shot,105,0.4494,86.91,1.2810,66.86
one-shot,106,0.4551,86.66,1.2730,66.93
one-shot,107,0.4489,86.91,1.2763,67.28
one-shot,108,0.4471,86.95,1.2802,66.99
one-shot,109,0.4489,87.20,1.2800,66.78
one-shot,110,0.4549,86.67,1.2825,66.94
one-shot,111,0.4503,86.82,1.2800,67.04
one-shot,112,0.4500,86.86,1.2665,67.16
one-shot,113,0.4477,86.98,1.2728,67.05
one-shot,114,0.4476,86.99,1.2749,66.99
one-shot,115,0.4468,87.04,1.2705,67.31
one-shot,116,0.4473,87.07,1.2764,67.11
one-shot,117,0.4477,86.94,1.2855,66.90
one-shot,118,0.4459,87.07,1.2741,67.06
one-shot,119,0.4463,86.99,1.2795,66.79
one-shot,120,0.4434,87.34,1.2686,67.04
one-shot,121,0.4429,87.26,1.2770,66.88
one-shot,122,0.4433,87.05,1.2711,67.12
one-shot,123,0.4432,87.08,1.2734,66.95
one-shot,124,0.4423,87.05,1.2837,66.92
one-shot,125,0.4377,87.34,1.2827,67.04
one-shot,126,0.4383,87.24,1.2723,66.82
one-shot,127,0.4416,87.25,1.2703,66.95
one-shot,128,0.4362,87.30,1.2744,66.88
one-shot,129,0.4381,87.21,1.2770,67.11
one-shot,130,0.4368,87.28,1.2830,67.21
one-shot,131,0.4373,87.24,1.2820,67.06
one-shot,132,0.4444,87.00,1.2861,66.74
one-shot,133,0.4401,87.18,1.2808,67.11
one-shot,134,0.4369,87.26,1.2801,66.86
one-shot,135,0.4358,87.28,1.2780,67.06
one-shot,136,0.4335,87.49,1.2808,66.82
one-shot,137,0.4350,87.51,1.2747,67.05
one-shot,138,0.4368,87.24,1.2724,66.75
one-shot,139,0.4348,87.52,1.2831,66.64
one-shot,140,0.4358,87.41,1.2783,66.86
one-shot,141,0.4316,87.57,1.2731,66.99
one-shot,142,0.4351,87.47,1.2837,66.99
one-shot,143,0.4301,87.55,1.2822,66.92
one-shot,144,0.4320,87.58,1.2873,66.81
one-shot,145,0.4333,87.41,1.2855,66.93
one-shot,146,0.4308,87.43,1.2835,66.92
one-shot,147,0.4358,87.45,1.2756,67.10
one-shot,148,0.4287,87.60,1.2856,66.74
one-shot,149,0.4316,87.39,1.2858,66.91
one-shot,150,0.4301,87.46,1.2786,67.07
one-shot,151,0.4300,87.49,1.2927,66.85
one-shot,152,0.4334,87.26,1.2807,66.93
one-shot,153,0.4298,87.75,1.2804,66.91
one-shot,154,0.4316,87.62,1.2825,66.94
one-shot,155,0.4308,87.61,1.2854,66.89
one-shot,156,0.4268,87.75,1.2852,66.76
one-shot,157,0.4275,87.73,1.2809,66.97
one-shot,158,0.4310,87.69,1.2807,67.05
one-shot,159,0.4261,87.75,1.2819,66.94
one-shot,160,0.4315,87.58,1.2798,67.16
one-shot,161,0.4231,88.05,1.2869,67.14
one-shot,162,0.4276,87.81,1.2869,66.99
one-shot,163,0.4282,87.72,1.2829,67.06
one-shot,164,0.4301,87.57,1.2788,66.85
one-shot,165,0.4262,87.77,1.2953,67.00
one-shot,166,0.4270,87.66,1.2857,67.07
one-shot,167,0.4275,87.72,1.2760,67.01
one-shot,168,0.4222,87.96,1.2829,67.15
one-shot,169,0.4267,87.76,1.2820,67.05
one-shot,170,0.4248,87.83,1.2792,67.09
one-shot,171,0.4225,87.96,1.2772,67.07
one-shot,172,0.4258,87.82,1.2757,66.89
one-shot,173,0.4282,87.73,1.2851,66.89
one-shot,174,0.4225,88.04,1.2834,67.12
one-shot,175,0.4246,87.87,1.2813,67.04
one-shot,176,0.4258,87.75,1.2749,67.00
one-shot,177,0.4251,87.75,1.2866,67.18
one-shot,178,0.4245,87.75,1.2764,67.07
one-shot,179,0.4286,87.56,1.2860,66.97
one-shot,180,0.4255,87.68,1.2812,67.36
one-shot,181,0.4249,87.82,1.2745,67.13
one-shot,182,0.4248,87.71,1.2817,66.85
one-shot,183,0.4230,87.82,1.2903,67.10
one-shot,184,0.4247,87.65,1.2862,66.73
one-shot,185,0.4169,88.13,1.2929,66.91
one-shot,186,0.4243,87.89,1.2844,67.03
one-shot,187,0.4231,87.86,1.2806,67.16
one-shot,188,0.4227,87.89,1.2838,67.11
one-shot,189,0.4241,87.84,1.2806,67.00
one-shot,190,0.4232,87.93,1.2834,67.01
one-shot,191,0.4278,87.66,1.2864,67.09
one-shot,192,0.4238,87.76,1.2903,67.03
one-shot,193,0.4232,87.88,1.2794,67.00
one-shot,194,0.4215,87.89,1.2766,67.00
one-shot,195,0.4191,87.90,1.2780,67.18
one-shot,196,0.4252,87.76,1.2789,67.24
one-shot,197,0.4281,87.44,1.2881,67.12
one-shot,198,0.4227,87.90,1.2869,66.97
one-shot,199,0.4241,87.91,1.2850,67.03
one-shot,200,0.4235,87.61,1.2744,67.32
iter-1,1,0.4860,85.71,1.3003,66.43
iter-1,2,0.4791,85.92,1.2903,66.43
iter-1,3,0.4791,85.78,1.2960,66.17
iter-1,4,0.4752,85.99,1.3024,66.10
iter-1,5,0.4756,85.90,1.2918,66.51
iter-1,6,0.4712,85.99,1.2878,66.57
iter-1,7,0.4695,86.19,1.3083,66.35
iter-1,8,0.4730,85.98,1.2972,66.25
iter-1,9,0.4677,86.04,1.2868,66.55
iter-1,10,0.4707,86.24,1.2985,66.37
iter-2,1,0.5260,84.32,1.3252,65.61
iter-2,2,0.5050,85.06,1.2879,66.24
iter-2,3,0.4935,85.31,1.2971,66.24
iter-2,4,0.4947,85.35,1.2966,66.81
iter-2,5,0.4928,85.46,1.2866,66.26
iter-2,6,0.4912,85.41,1.2929,65.97
iter-2,7,0.4914,85.67,1.3050,66.24
iter-2,8,0.4819,85.77,1.2959,66.28
iter-2,9,0.4805,85.83,1.2893,66.09
iter-2,10,0.4837,85.78,1.2932,66.31
iter-3,1,0.5699,82.71,1.3022,66.14
iter-3,2,0.5367,83.90,1.2920,65.60
iter-3,3,0.5250,84.18,1.3140,65.52
iter-3,4,0.5232,84.30,1.2989,65.83
iter-3,5,0.5185,84.72,1.2995,66.05
iter-3,6,0.5122,84.68,1.2924,65.93
iter-3,7,0.5103,84.67,1.2941,66.05
iter-3,8,0.5043,84.93,1.2966,66.09
iter-3,9,0.5012,85.10,1.2861,66.15
iter-3,10,0.5019,85.13,1.3005,66.04
iter-4,1,0.5413,83.69,1.3007,65.68
iter-4,2,0.5306,84.08,1.3003,66.07
iter-4,3,0.5176,84.66,1.3038,65.81
iter-4,4,0.5151,84.54,1.2998,65.80
iter-4,5,0.5119,84.71,1.2951,65.66
iter-4,6,0.5079,84.92,1.2873,66.02
iter-4,7,0.5086,84.92,1.2973,65.87
iter-4,8,0.5063,84.92,1.3010,65.89
iter-4,9,0.4987,85.08,1.2830,66.58
iter-4,10,0.5010,85.20,1.2856,66.17
