phase,epoch,train_loss,train_acc,test_loss,test_acc
dense_training,83,0.9893,71.37,1.2205,65.29
dense_training,84,0.9662,71.69,1.2127,65.35
dense_training,85,0.9409,72.58,1.2138,65.66
dense_training,86,0.9281,72.94,1.2272,65.09
dense_training,87,0.9045,73.49,1.2181,65.75
dense_training,88,0.8919,74.02,1.1934,66.24
dense_training,89,0.8773,74.07,1.2156,65.65
dense_training,90,0.8762,74.20,1.2098,66.33
dense_training,91,0.8607,74.55,1.2227,65.57
dense_training,92,0.8547,74.67,1.2254,65.22
dense_training,93,0.8504,74.76,1.2246,65.46
dense_training,94,0.8351,75.34,1.2339,65.54
dense_training,95,0.8329,75.42,1.2093,65.67
dense_training,96,0.8363,75.20,1.2374,65.58
dense_training,97,0.8240,75.55,1.2467,65.43
dense_training,98,0.8148,75.90,1.2095,65.86
dense_training,99,0.8200,75.84,1.3205,63.83
dense_training,100,0.8135,75.87,1.3182,63.48
dense_training,101,0.8097,76.02,1.2819,64.85
dense_training,102,0.8064,76.11,1.2839,64.45
dense_training,103,0.8084,75.91,1.2919,64.35
dense_training,104,0.8032,76.17,1.2511,65.56
dense_training,105,0.8039,75.83,1.2833,64.20
dense_training,106,0.7944,76.31,1.2622,65.09
dense_training,107,0.7984,76.01,1.3493,63.15
dense_training,108,0.7943,76.26,1.2959,64.33
dense_training,109,0.7994,76.14,1.2989,64.89
dense_training,110,0.7938,76.24,1.2912,64.64
dense_training,111,0.7971,76.12,1.3022,64.63
dense_training,112,0.7973,76.25,1.3049,63.95
dense_training,113,0.7936,76.26,1.3192,63.59
dense_training,114,0.7920,76.25,1.3238,63.63
dense_training,115,0.7906,76.30,1.3015,64.51
dense_training,116,0.7884,76.45,1.3259,64.40
dense_training,117,0.7843,76.49,1.3320,63.64
dense_training,118,0.7875,76.31,1.3442,63.20
dense_training,119,0.7911,76.36,1.4039,62.74
dense_training,120,0.7837,76.35,1.3694,63.07
dense_training,121,0.6552,80.78,1.1650,67.42
dense_training,122,0.6137,82.18,1.1606,67.84
dense_training,123,0.5957,82.74,1.1642,67.45
dense_training,124,0.5873,83.09,1.1586,67.88
dense_training,125,0.5838,83.09,1.1586,67.60
dense_training,126,0.5731,83.53,1.1558,67.74
dense_training,127,0.5737,83.34,1.1548,67.69
dense_training,128,0.5606,83.81,1.1581,67.62
dense_training,129,0.5593,83.94,1.1608,67.53
dense_training,130,0.5560,83.95,1.1554,67.99
dense_training,131,0.5556,83.99,1.1620,67.58
dense_training,132,0.5458,84.34,1.1676,67.56
dense_training,133,0.5454,84.24,1.1694,67.61
dense_training,134,0.5443,84.35,1.1708,67.84
dense_training,135,0.5432,84.49,1.1706,67.81
dense_training,136,0.5380,84.59,1.1676,67.73
dense_training,137,0.5312,84.82,1.1747,67.70
dense_training,138,0.5337,84.73,1.1691,67.54
dense_training,139,0.5335,84.83,1.1770,67.73
dense_training,140,0.5299,84.70,1.1768,67.83
dense_training,141,0.5278,84.93,1.1766,67.56
dense_training,142,0.5264,84.88,1.1807,67.59
dense_training,143,0.5229,84.80,1.1794,67.52
dense_training,144,0.5204,85.00,1.1839,67.57
dense_training,145,0.5216,84.90,1.1833,67.60
dense_training,146,0.5137,85.18,1.1856,67.64
dense_training,147,0.5161,85.29,1.1930,67.41
dense_training,148,0.5093,85.51,1.1951,67.55
dense_training,149,0.5132,85.20,1.1964,67.54
dense_training,150,0.5102,85.45,1.1987,67.91
dense_training,151,0.5062,85.60,1.1967,67.50
dense_training,152,0.5033,85.53,1.1960,67.83
dense_training,153,0.4999,85.60,1.2040,67.44
dense_training,154,0.5012,85.56,1.1985,67.68
dense_training,155,0.5024,85.44,1.2011,67.45
dense_training,156,0.5000,85.62,1.1993,67.60
dense_training,157,0.4944,85.90,1.2052,67.67
dense_training,158,0.4946,85.77,1.2101,67.36
dense_training,159,0.4940,85.70,1.2020,67.55
dense_training,160,0.4968,85.55,1.2084,67.46
