phase,epoch,train_loss,train_acc,test_loss,test_acc
finetune,84,2.1806,43.23,2.2600,41.24
finetune,85,2.1734,43.52,2.2684,41.15
finetune,86,2.1726,43.20,2.2619,41.36
finetune,87,2.1737,43.62,2.2803,40.94
finetune,88,2.1612,43.75,2.2679,41.02
finetune,89,2.1633,43.61,2.2538,41.27
finetune,90,2.1596,43.66,2.2724,41.14
finetune,91,2.1652,43.40,2.2599,41.35
finetune,92,2.1592,43.71,2.2924,40.19
finetune,93,2.1568,43.61,2.2897,40.74
finetune,94,2.1590,43.76,2.2613,41.30
finetune,95,2.1591,43.83,2.2715,41.36
finetune,96,2.1569,43.91,2.2910,40.85
finetune,97,2.1486,43.89,2.2552,41.61
finetune,98,2.1520,43.92,2.2575,41.25
finetune,99,2.1537,43.71,2.2730,41.71
finetune,100,2.1529,43.66,2.2547,41.54
finetune,101,2.1484,43.80,2.2748,41.30
finetune,102,2.1528,43.83,2.2519,41.53
finetune,103,2.1461,43.90,2.3018,40.62
finetune,104,2.1439,44.15,2.2653,41.44
finetune,105,2.1439,43.98,2.2471,41.30
finetune,106,2.1467,44.00,2.2462,41.32
finetune,107,2.1393,43.90,2.2508,41.70
finetune,108,2.1443,43.86,2.2646,41.13
finetune,109,2.1456,43.93,2.2689,41.17
finetune,110,2.1410,44.35,2.2499,41.37
finetune,111,2.1429,44.01,2.2585,40.92
finetune,112,2.1430,43.76,2.2494,41.77
finetune,113,2.1378,44.08,2.2982,40.48
finetune,114,2.1396,44.12,2.2375,42.19
finetune,115,2.1409,43.91,2.2850,40.29
finetune,116,2.1408,43.92,2.2498,41.94
finetune,117,2.1450,43.95,2.2828,40.60
finetune,118,2.1390,44.24,2.2346,41.90
finetune,119,2.1356,44.11,2.2830,41.29
finetune,120,2.1367,44.40,2.2566,41.86
finetune,121,2.1186,44.60,2.2245,42.01
finetune,122,2.1155,44.56,2.2212,42.02
finetune,123,2.1130,44.44,2.2207,42.01
finetune,124,2.1123,44.53,2.2193,42.07
finetune,125,2.1115,44.80,2.2250,42.24
finetune,126,2.1121,44.82,2.2248,41.90
finetune,127,2.1116,44.76,2.2172,42.23
finetune,128,2.1100,44.86,2.2169,42.21
finetune,129,2.1143,44.71,2.2211,41.94
finetune,130,2.1095,44.71,2.2208,42.11
finetune,131,2.1085,44.73,2.2235,42.27
finetune,132,2.1129,44.62,2.2175,41.98
finetune,133,2.1186,44.51,2.2210,41.96
finetune,134,2.1156,44.55,2.2123,42.20
finetune,135,2.1123,44.74,2.2130,42.21
finetune,136,2.1105,44.79,2.2190,42.17
finetune,137,2.1154,44.40,2.2193,42.04
finetune,138,2.1116,44.86,2.2186,42.29
finetune,139,2.1082,44.85,2.2236,42.18
finetune,140,2.1107,44.82,2.2215,42.11
finetune,141,2.1145,44.67,2.2221,42.07
finetune,142,2.1126,44.70,2.2203,42.16
finetune,143,2.1080,44.88,2.2170,42.29
finetune,144,2.1079,45.16,2.2165,42.15
finetune,145,2.1151,44.71,2.2177,42.36
finetune,146,2.1070,44.86,2.2183,42.21
finetune,147,2.1121,44.57,2.2176,42.21
finetune,148,2.1096,44.72,2.2209,42.13
finetune,149,2.1126,44.60,2.2221,42.22
finetune,150,2.1086,44.87,2.2167,42.20
finetune,151,2.1075,44.82,2.2206,42.01
finetune,152,2.1076,44.83,2.2188,41.99
finetune,153,2.1106,44.71,2.2173,42.27
finetune,154,2.1109,44.67,2.2187,42.22
finetune,155,2.1113,44.72,2.2217,42.14
finetune,156,2.1036,44.95,2.2188,42.25
finetune,157,2.1072,44.85,2.2185,42.24
finetune,158,2.1078,44.80,2.2172,42.28
finetune,159,2.1087,44.60,2.2172,42.21
finetune,160,2.1083,44.79,2.2192,42.30
