phase,epoch,train_loss,train_acc,test_loss,test_acc
one-shot,1,0.9167,72.87,1.3254,63.93
one-shot,2,0.8008,76.28,1.2819,64.83
one-shot,3,0.7675,77.38,1.2653,65.27
one-shot,4,0.7413,77.90,1.2589,65.56
one-shot,5,0.7279,78.40,1.2523,65.75
one-shot,6,0.7139,79.08,1.2504,65.77
one-shot,7,0.7097,79.12,1.2478,65.73
one-shot,8,0.6939,79.56,1.2391,66.10
one-shot,9,0.6915,79.41,1.2443,66.16
one-shot,10,0.6841,79.72,1.2337,66.40
one-shot,11,0.6782,79.80,1.2375,66.06
one-shot,12,0.6715,80.26,1.2361,65.83
one-shot,13,0.6715,80.02,1.2326,66.17
one-shot,14,0.6610,80.66,1.2279,66.43
one-shot,15,0.6561,80.57,1.2350,66.29
one-shot,16,0.6536,80.55,1.2452,66.07
one-shot,17,0.6552,80.55,1.2315,66.35
one-shot,18,0.6483,80.67,1.2261,66.18
one-shot,19,0.6526,80.72,1.2277,66.58
one-shot,20,0.6495,80.77,1.2325,66.48
one-shot,21,0.6428,80.87,1.2270,66.74
one-shot,22,0.6355,81.09,1.2321,66.30
one-shot,23,0.6387,81.17,1.2321,66.32
one-shot,24,0.6307,81.22,1.2420,66.00
one-shot,25,0.6329,81.07,1.2285,66.50
one-shot,26,0.6298,81.52,1.2278,66.43
one-shot,27,0.6331,81.37,1.2324,66.21
one-shot,28,0.6252,81.56,1.2215,66.87
one-shot,29,0.6233,81.42,1.2354,66.44
one-shot,30,0.6219,81.62,1.2201,66.90
one-shot,31,0.6197,81.69,1.2307,66.59
one-shot,32,0.6207,81.67,1.2322,66.69
one-shot,33,0.6152,81.87,1.2317,66.38
one-shot,34,0.6141,81.74,1.2410,66.49
one-shot,35,0.6137,81.78,1.2352,66.42
one-shot,36,0.6115,82.01,1.2374,66.85
one-shot,37,0.6114,81.88,1.2275,66.63
one-shot,38,0.6119,81.84,1.2357,66.37
one-shot,39,0.6050,82.06,1.2235,66.85
one-shot,40,0.6093,81.98,1.2396,66.79
one-shot,41,0.6101,81.98,1.2347,66.30
one-shot,42,0.6028,82.21,1.2367,66.51
one-shot,43,0.6048,82.01,1.2370,66.65
one-shot,44,0.6013,82.34,1.2486,66.25
one-shot,45,0.6032,82.05,1.2265,66.63
one-shot,46,0.6004,82.07,1.2273,66.62
one-shot,47,0.5983,82.34,1.2370,66.64
one-shot,48,0.5993,82.14,1.2395,66.81
one-shot,49,0.5967,82.25,1.2299,66.84
one-shot,50,0.5953,82.42,1.2415,66.68
one-shot,51,0.5947,82.43,1.2364,66.84
one-shot,52,0.5910,82.32,1.2343,66.65
one-shot,53,0.5944,82.37,1.2387,66.45
one-shot,54,0.5937,82.47,1.2393,66.59
one-shot,55,0.5866,82.73,1.2429,66.90
one-shot,56,0.5907,82.60,1.2372,66.77
one-shot,57,0.5889,82.59,1.2333,66.62
one-shot,58,0.5868,82.72,1.2425,66.72
one-shot,59,0.5910,82.31,1.2443,66.59
one-shot,60,0.5895,82.36,1.2316,66.72
one-shot,61,0.5877,82.73,1.2373,66.62
one-shot,62,0.5822,82.78,1.2362,66.77
one-shot,63,0.5832,82.77,1.2366,66.77
one-shot,64,0.5823,82.84,1.2464,66.70
one-shot,65,0.5824,82.75,1.2406,66.67
one-shot,66,0.5782,82.87,1.2422,66.60
one-shot,67,0.5832,82.83,1.2446,66.64
one-shot,68,0.5766,82.88,1.2466,66.58
one-shot,69,0.5808,82.61,1.2452,66.69
one-shot,70,0.5774,82.67,1.2443,66.94
one-shot,71,0.5756,82.94,1.2418,66.43
one-shot,72,0.5768,82.80,1.2469,66.35
one-shot,73,0.5762,82.99,1.2420,66.68
one-shot,74,0.5778,82.94,1.2487,66.67
one-shot,75,0.5752,82.87,1.2403,66.55
one-shot,76,0.5765,82.88,1.2405,66.93
one-shot,77,0.5743,83.01,1.2386,66.93
one-shot,78,0.5702,83.09,1.2427,66.77
one-shot,79,0.5716,83.16,1.2517,66.79
one-shot,80,0.5729,82.96,1.2435,66.72
one-shot,81,0.5712,82.82,1.2512,66.70
one-shot,82,0.5728,83.22,1.2393,66.67
one-shot,83,0.5651,83.30,1.2474,66.68
one-shot,84,0.5671,83.12,1.2425,66.58
one-shot,85,0.5644,83.18,1.2485,66.70
one-shot,86,0.5725,83.05,1.2474,66.91
one-shot,87,0.5699,83.05,1.2514,66.73
one-shot,88,0.5664,83.31,1.2476,66.64
one-shot,89,0.5653,83.20,1.2498,66.77
one-shot,90,0.5604,83.43,1.2464,66.49
one-shot,91,0.5629,83.36,1.2446,66.67
one-shot,92,0.5634,83.38,1.2499,66.91
one-shot,93,0.5636,83.53,1.2375,66.88
one-shot,94,0.5661,83.35,1.2507,66.62
one-shot,95,0.5612,83.20,1.2501,66.61
one-shot,96,0.5625,83.32,1.2515,66.79
one-shot,97,0.5612,83.31,1.2494,66.40
one-shot,98,0.5600,83.41,1.2540,66.48
one-shot,99,0.5555,83.57,1.2567,66.59
one-shot,100,0.5561,83.65,1.2419,66.83
one-shot,101,0.5585,83.57,1.2503,66.62
one-shot,102,0.5586,83.40,1.2538,66.34
one-shot,103,0.5556,83.65,1.2480,66.69
one-shot,104,0.5558,83.61,1.2463,66.65
one-shot,105,0.5534,83.51,1.2579,66.57
one-shot,106,0.5541,83.62,1.2540,66.76
one-shot,107,0.5523,83.58,1.2503,66.50
one-shot,108,0.5552,83.54,1.2444,66.64
one-shot,109,0.5521,83.72,1.2494,66.71
one-shot,110,0.5514,83.66,1.2505,66.74
one-shot,111,0.5554,83.46,1.2525,66.60
one-shot,112,0.5491,83.67,1.2568,66.34
one-shot,113,0.5505,83.60,1.2460,66.84
one-shot,114,0.5488,83.72,1.2528,66.48
one-shot,115,0.5503,83.68,1.2524,66.50
one-shot,116,0.5510,83.66,1.2486,66.82
one-shot,117,0.5477,83.98,1.2609,66.35
one-shot,118,0.5465,83.94,1.2487,66.82
one-shot,119,0.5453,83.94,1.2567,66.27
one-shot,120,0.5480,83.86,1.2555,66.67
one-shot,121,0.5442,83.89,1.2463,66.92
one-shot,122,0.5468,83.97,1.2518,66.70
one-shot,123,0.5471,83.88,1.2609,66.40
one-shot,124,0.5468,83.72,1.2520,66.56
one-shot,125,0.5482,83.82,1.2605,66.68
one-shot,126,0.5407,84.05,1.2509,66.74
one-shot,127,0.5468,83.83,1.2542,66.70
one-shot,128,0.5465,83.89,1.2489,66.64
one-shot,129,0.5449,84.03,1.2525,66.61
one-shot,130,0.5447,83.99,1.2501,66.77
one-shot,131,0.5405,84.10,1.2469,66.94
one-shot,132,0.5428,84.07,1.2519,66.72
one-shot,133,0.5388,84.18,1.2560,66.65
one-shot,134,0.5405,83.93,1.2545,66.70
one-shot,135,0.5412,83.97,1.2494,66.98
one-shot,136,0.5440,83.99,1.2519,66.69
one-shot,137,0.5394,84.18,1.2546,66.73
one-shot,138,0.5428,83.88,1.2508,66.72
one-shot,139,0.5440,83.93,1.2438,66.96
one-shot,140,0.5380,84.11,1.2561,66.70
one-shot,141,0.5344,84.34,1.2469,66.81
one-shot,142,0.5378,84.16,1.2583,66.98
one-shot,143,0.5365,84.25,1.2556,66.60
one-shot,144,0.5402,84.14,1.2537,66.70
one-shot,145,0.5354,84.28,1.2558,66.89
one-shot,146,0.5358,84.09,1.2548,66.63
one-shot,147,0.5353,84.22,1.2592,66.59
one-shot,148,0.5338,84.36,1.2559,66.66
one-shot,149,0.5392,84.18,1.2472,66.90
one-shot,150,0.5321,84.29,1.2567,66.60
one-shot,151,0.5351,84.15,1.2519,66.66
one-shot,152,0.5331,84.41,1.2507,66.63
one-shot,153,0.5379,84.01,1.2601,66.69
one-shot,154,0.5351,84.40,1.2599,66.59
one-shot,155,0.5350,84.08,1.2538,66.85
one-shot,156,0.5338,84.27,1.2520,67.01
one-shot,157,0.5358,84.18,1.2476,66.84
one-shot,158,0.5349,84.27,1.2527,67.04
one-shot,159,0.5339,84.03,1.2501,66.83
one-shot,160,0.5352,84.10,1.2528,66.74
one-shot,161,0.5302,84.26,1.2542,66.77
one-shot,162,0.5307,84.33,1.2457,67.25
one-shot,163,0.5323,84.25,1.2513,66.73
one-shot,164,0.5347,84.36,1.2595,66.75
one-shot,165,0.5370,83.95,1.2416,67.02
one-shot,166,0.5364,83.95,1.2525,66.63
one-shot,167,0.5321,84.32,1.2532,66.71
one-shot,168,0.5309,84.46,1.2525,66.59
one-shot,169,0.5342,84.31,1.2541,66.79
one-shot,170,0.5313,84.35,1.2561,66.69
one-shot,171,0.5261,84.62,1.2587,66.61
one-shot,172,0.5279,84.47,1.2467,66.73
one-shot,173,0.5338,84.17,1.2546,66.69
one-shot,174,0.5309,84.44,1.2477,67.00
one-shot,175,0.5323,84.26,1.2511,67.05
one-shot,176,0.5283,84.38,1.2514,66.82
one-shot,177,0.5355,84.20,1.2594,66.63
one-shot,178,0.5290,84.53,1.2650,66.75
one-shot,179,0.5335,84.18,1.2530,66.71
one-shot,180,0.5273,84.53,1.2546,66.56
one-shot,181,0.5296,84.46,1.2526,66.85
one-shot,182,0.5293,84.44,1.2613,66.61
one-shot,183,0.5318,84.38,1.2526,67.05
one-shot,184,0.5305,84.34,1.2515,66.75
one-shot,185,0.5344,84.35,1.2594,66.51
one-shot,186,0.5311,84.37,1.2514,67.04
one-shot,187,0.5319,84.38,1.2542,66.77
one-shot,188,0.5283,84.51,1.2572,66.95
one-shot,189,0.5286,84.59,1.2573,66.63
one-shot,190,0.5291,84.48,1.2522,66.46
one-shot,191,0.5341,84.23,1.2510,66.75
one-shot,192,0.5279,84.44,1.2697,66.55
one-shot,193,0.5279,84.49,1.2517,66.88
one-shot,194,0.5356,84.01,1.2584,66.70
one-shot,195,0.5293,84.46,1.2599,66.72
one-shot,196,0.5291,84.37,1.2438,66.94
one-shot,197,0.5340,84.27,1.2536,66.69
one-shot,198,0.5285,84.40,1.2526,66.70
one-shot,199,0.5285,84.33,1.2458,66.82
one-shot,200,0.5305,84.32,1.2479,66.94
iter-1,1,0.5794,82.66,1.2976,66.36
iter-1,2,0.5771,82.70,1.2736,66.49
iter-1,3,0.5708,82.76,1.2871,66.30
iter-1,4,0.5765,82.74,1.2826,66.28
iter-1,5,0.5709,82.94,1.2740,66.35
iter-1,6,0.5653,82.92,1.2621,66.33
iter-1,7,0.5639,83.02,1.2748,66.12
iter-1,8,0.5640,83.18,1.2796,66.25
iter-1,9,0.5659,83.33,1.2802,66.43
iter-1,10,0.5603,83.24,1.2987,66.19
iter-2,1,0.6538,80.30,1.2974,65.46
iter-2,2,0.6256,80.94,1.2878,65.88
iter-2,3,0.6137,81.51,1.2889,65.77
iter-2,4,0.6052,81.68,1.2822,66.00
iter-2,5,0.6026,81.90,1.2889,65.85
iter-2,6,0.5948,82.34,1.2891,65.87
iter-2,7,0.5976,82.08,1.2851,65.68
iter-2,8,0.5984,81.96,1.2904,66.20
iter-2,9,0.5926,82.25,1.2691,66.27
iter-2,10,0.5893,82.41,1.2834,66.16
iter-3,1,0.6997,78.63,1.3067,65.53
iter-3,2,0.6559,80.15,1.2860,65.99
iter-3,3,0.6453,80.61,1.2872,66.01
iter-3,4,0.6369,80.78,1.2761,66.04
iter-3,5,0.6324,81.00,1.2833,65.77
iter-3,6,0.6265,81.22,1.2668,65.96
iter-3,7,0.6273,81.13,1.2772,65.89
iter-3,8,0.6245,81.06,1.2764,66.14
iter-3,9,0.6208,81.34,1.2728,66.23
iter-3,10,0.6211,81.37,1.2690,66.11
iter-4,1,0.7517,77.10,1.3097,65.38
iter-4,2,0.6931,79.11,1.2845,65.98
iter-4,3,0.6839,79.26,1.2786,66.18
iter-4,4,0.6705,79.65,1.2689,66.15
iter-4,5,0.6651,80.08,1.2721,65.80
iter-4,6,0.6623,80.30,1.2847,65.82
iter-4,7,0.6534,80.31,1.2831,65.78
iter-4,8,0.6541,80.34,1.2823,66.00
iter-4,9,0.6510,80.36,1.2693,66.35
iter-4,10,0.6518,80.41,1.2872,65.91
iter-5,1,0.8007,75.98,1.3068,64.67
iter-5,2,0.7409,77.67,1.2950,64.95
iter-5,3,0.7202,78.30,1.2819,65.25
iter-5,4,0.7100,78.50,1.2940,65.34
iter-5,5,0.7047,78.99,1.2827,65.64
iter-5,6,0.7001,78.90,1.2781,65.77
iter-5,7,0.6960,79.04,1.2757,65.99
iter-5,8,0.6913,79.26,1.2695,65.92
iter-5,9,0.6814,79.48,1.2813,65.36
iter-5,10,0.6858,79.40,1.2583,65.94
iter-6,1,0.8491,74.31,1.3157,64.47
iter-6,2,0.7884,75.99,1.2923,64.83
iter-6,3,0.7686,76.92,1.3153,64.58
iter-6,4,0.7552,77.18,1.2933,64.82
iter-6,5,0.7505,77.40,1.2940,65.17
iter-6,6,0.7466,77.59,1.2702,65.45
iter-6,7,0.7382,77.63,1.2736,65.31
iter-6,8,0.7343,77.91,1.2693,65.47
iter-6,9,0.7314,78.06,1.2776,65.63
iter-6,10,0.7233,78.34,1.2852,65.39
iter-7,1,0.8921,73.23,1.3290,63.46
