phase,epoch,train_loss,train_acc,test_loss,test_acc
one-shot,45,0.2897,87.54,1.2318,67.17
one-shot,46,0.2897,87.77,1.2338,67.36
one-shot,47,0.2878,87.60,1.2535,66.85
one-shot,48,0.2870,87.68,1.2350,67.05
one-shot,49,0.2877,87.60,1.2412,67.24
one-shot,50,0.2905,87.48,1.2342,66.92
one-shot,51,0.2884,87.67,1.2341,67.49
one-shot,52,0.2892,87.61,1.2406,66.99
one-shot,53,0.2855,87.50,1.2364,67.02
one-shot,54,0.2880,87.75,1.2283,67.33
one-shot,55,0.2894,87.44,1.2301,67.45
one-shot,56,0.2902,87.53,1.2351,67.35
one-shot,57,0.2861,87.68,1.2376,67.01
one-shot,58,0.2870,87.80,1.2254,67.37
one-shot,59,0.2872,87.72,1.2465,67.10
one-shot,60,0.2862,87.77,1.2450,66.73
one-shot,61,0.2873,87.85,1.2339,66.98
one-shot,62,0.2860,87.73,1.2386,66.99
one-shot,63,0.2857,87.70,1.2467,67.14
one-shot,64,0.2882,87.56,1.2427,67.07
one-shot,65,0.2837,87.79,1.2284,67.48
one-shot,66,0.2852,87.74,1.2392,67.11
one-shot,67,0.2845,87.89,1.2538,67.22
one-shot,68,0.2832,87.91,1.2316,67.13
one-shot,69,0.2837,87.74,1.2310,67.38
one-shot,70,0.2849,87.83,1.2381,67.23
one-shot,71,0.2849,87.62,1.2412,67.43
one-shot,72,0.2870,87.73,1.2197,67.84
one-shot,73,0.2859,87.80,1.2404,67.28
one-shot,74,0.2839,87.76,1.2398,67.00
one-shot,75,0.2859,87.62,1.2314,67.46
one-shot,76,0.2845,87.94,1.2292,67.54
one-shot,77,0.2840,87.95,1.2351,67.30
one-shot,78,0.2856,87.86,1.2336,67.26
one-shot,79,0.2845,87.73,1.2414,67.15
one-shot,80,0.2849,87.90,1.2367,67.19
one-shot,81,0.2863,87.82,1.2283,67.39
one-shot,82,0.2822,87.78,1.2294,67.52
one-shot,83,0.2862,87.67,1.2277,67.41
one-shot,84,0.2852,87.73,1.2565,67.10
one-shot,85,0.2853,87.91,1.2354,67.55
one-shot,86,0.2839,87.79,1.2351,67.36
one-shot,87,0.2842,87.94,1.2233,67.66
one-shot,88,0.2839,87.87,1.2355,67.41
one-shot,89,0.2807,87.98,1.2401,67.25
one-shot,90,0.2810,87.84,1.2353,67.28
one-shot,91,0.2816,88.05,1.2366,66.99
one-shot,92,0.2816,87.87,1.2348,67.51
one-shot,93,0.2830,87.78,1.2368,67.22
one-shot,94,0.2816,88.00,1.2404,67.22
one-shot,95,0.2789,88.14,1.2397,67.13
one-shot,96,0.2836,87.93,1.2303,67.49
one-shot,97,0.2812,87.73,1.2381,67.18
one-shot,98,0.2791,87.95,1.2314,67.27
one-shot,99,0.2822,87.99,1.2343,67.44
one-shot,100,0.2790,88.06,1.2333,66.96
one-shot,101,0.2786,88.12,1.2264,67.48
one-shot,102,0.2786,88.06,1.2297,67.48
one-shot,103,0.2807,87.97,1.2352,67.23
one-shot,104,0.2785,88.16,1.2283,67.53
one-shot,105,0.2805,88.01,1.2290,67.43
one-shot,106,0.2803,87.96,1.2334,67.47
one-shot,107,0.2778,88.16,1.2288,67.31
one-shot,108,0.2801,88.01,1.2321,67.50
one-shot,109,0.2798,88.06,1.2240,67.40
one-shot,110,0.2790,88.05,1.2381,67.38
one-shot,111,0.2777,88.10,1.2312,67.33
one-shot,112,0.2783,87.93,1.2252,67.71
one-shot,113,0.2781,88.29,1.2271,67.58
one-shot,114,0.2752,88.30,1.2263,67.36
one-shot,115,0.2793,87.97,1.2314,67.58
one-shot,116,0.2776,88.19,1.2306,67.40
one-shot,117,0.2743,88.08,1.2356,67.34
one-shot,118,0.2772,88.09,1.2267,67.58
one-shot,119,0.2752,88.27,1.2242,67.31
one-shot,120,0.2768,88.06,1.2310,67.49
one-shot,121,0.2768,88.14,1.2356,67.37
one-shot,122,0.2772,88.04,1.2251,67.57
one-shot,123,0.2735,88.16,1.2311,67.28
one-shot,124,0.2756,88.09,1.2279,67.58
one-shot,125,0.2756,88.21,1.2348,67.36
one-shot,126,0.2741,88.19,1.2298,67.72
one-shot,127,0.2749,88.25,1.2241,67.39
one-shot,128,0.2742,88.04,1.2296,67.54
one-shot,129,0.2744,88.15,1.2238,67.40
one-shot,130,0.2739,88.21,1.2212,67.72
one-shot,131,0.2735,88.30,1.2278,67.57
one-shot,132,0.2744,88.16,1.2297,67.48
one-shot,133,0.2734,88.22,1.2252,67.62
one-shot,134,0.2727,88.31,1.2227,67.58
one-shot,135,0.2729,88.28,1.2317,67.48
one-shot,136,0.2740,88.20,1.2229,67.77
one-shot,137,0.2704,88.27,1.2288,67.48
one-shot,138,0.2711,88.16,1.2276,67.64
one-shot,139,0.2715,88.26,1.2234,67.48
one-shot,140,0.2699,88.42,1.2251,67.33
one-shot,141,0.2717,88.36,1.2271,67.53
one-shot,142,0.2707,88.25,1.2235,67.74
one-shot,143,0.2698,88.52,1.2270,67.64
one-shot,144,0.2679,88.33,1.2216,67.53
one-shot,145,0.2673,88.40,1.2238,67.57
one-shot,146,0.2705,88.43,1.2215,67.58
one-shot,147,0.2709,88.32,1.2231,67.66
one-shot,148,0.2694,88.45,1.2279,67.52
one-shot,149,0.2675,88.49,1.2228,67.65
one-shot,150,0.2679,88.36,1.2212,67.85
one-shot,151,0.2681,88.56,1.2229,67.55
one-shot,152,0.2671,88.51,1.2250,67.53
one-shot,153,0.2667,88.51,1.2249,67.55
one-shot,154,0.2667,88.49,1.2283,67.72
one-shot,155,0.2680,88.46,1.2243,67.57
one-shot,156,0.2672,88.34,1.2229,67.58
one-shot,157,0.2672,88.48,1.2259,67.52
one-shot,158,0.2680,88.36,1.2249,67.58
one-shot,159,0.2654,88.53,1.2246,67.45
one-shot,160,0.2679,88.40,1.2258,67.46
one-shot,161,0.2656,88.54,1.2248,67.53
one-shot,162,0.2670,88.55,1.2247,67.60
one-shot,163,0.2656,88.49,1.2260,67.58
one-shot,164,0.2659,88.44,1.2258,67.39
one-shot,165,0.2640,88.69,1.2230,67.47
one-shot,166,0.2641,88.53,1.2229,67.38
one-shot,167,0.2650,88.37,1.2230,67.30
one-shot,168,0.2642,88.49,1.2225,67.62
one-shot,169,0.2654,88.54,1.2252,67.42
one-shot,170,0.2636,88.49,1.2244,67.54
one-shot,171,0.2644,88.49,1.2226,67.61
one-shot,172,0.2654,88.65,1.2248,67.46
one-shot,173,0.2631,88.75,1.2236,67.58
one-shot,174,0.2653,88.64,1.2239,67.51
one-shot,175,0.2645,88.51,1.2230,67.49
one-shot,176,0.2672,88.41,1.2223,67.57
one-shot,177,0.2643,88.43,1.2253,67.58
one-shot,178,0.2639,88.48,1.2246,67.53
one-shot,179,0.2635,88.62,1.2240,67.39
one-shot,180,0.2627,88.55,1.2227,67.54
one-shot,181,0.2640,88.66,1.2220,67.59
one-shot,182,0.2608,88.76,1.2251,67.49
one-shot,183,0.2632,88.65,1.2230,67.62
one-shot,184,0.2635,88.39,1.2251,67.56
one-shot,185,0.2631,88.51,1.2222,67.53
one-shot,186,0.2603,88.80,1.2236,67.65
one-shot,187,0.2626,88.70,1.2239,67.56
one-shot,188,0.2639,88.69,1.2240,67.57
one-shot,189,0.2625,88.80,1.2247,67.60
one-shot,190,0.2632,88.58,1.2214,67.53
one-shot,191,0.2624,88.68,1.2240,67.53
one-shot,192,0.2631,88.57,1.2245,67.62
one-shot,193,0.2612,88.76,1.2249,67.54
one-shot,194,0.2636,88.54,1.2238,67.50
one-shot,195,0.2623,88.59,1.2246,67.64
one-shot,196,0.2609,88.59,1.2224,67.58
one-shot,197,0.2624,88.52,1.2216,67.61
one-shot,198,0.2627,88.68,1.2253,67.50
one-shot,199,0.2632,88.59,1.2250,67.54
one-shot,200,0.2624,88.63,1.2235,67.61
iter-1,1,0.5066,85.22,1.2432,66.74
iter-1,2,0.4850,86.10,1.2600,66.70
iter-1,3,0.4931,85.69,1.2775,66.27
iter-1,4,0.5109,85.04,1.3110,65.25
iter-1,5,0.5233,84.38,1.3560,64.88
iter-1,6,0.5265,84.24,1.3646,64.56
iter-1,7,0.5262,84.50,1.3123,65.27
iter-1,8,0.5273,84.19,1.3564,64.47
iter-1,9,0.5272,84.14,1.3953,64.30
iter-2,1,0.6050,81.99,1.3957,63.82
iter-2,2,0.5764,82.63,1.3446,64.06
iter-2,3,0.5708,82.82,1.3934,64.08
iter-2,4,0.5646,83.10,1.3462,64.13
iter-2,5,0.5599,83.13,1.4413,62.71
iter-2,6,0.5497,83.43,1.3243,64.84
iter-2,7,0.5501,83.63,1.3550,64.83
iter-2,8,0.5490,83.62,1.3481,64.36
iter-2,9,0.5433,83.64,1.3858,64.13
iter-2,10,0.5388,83.90,1.3717,64.00
