phase,epoch,train_loss,train_acc,test_loss,test_acc
search,1,1.6824,36.27,1.7878,42.48
search,2,1.2114,55.58,1.3516,54.30
search,3,0.9724,65.17,1.0033,65.83
search,4,0.8283,70.34,0.8955,68.77
search,5,0.7277,74.49,0.7497,73.68
search,6,0.6518,77.43,0.7996,74.25
search,7,0.6019,79.14,0.8566,71.36
search,8,0.5611,80.52,0.6058,79.00
search,9,0.5289,81.73,0.6144,79.00
search,10,0.5029,82.76,0.6219,79.42
finetune,1,0.6282,78.34,0.8186,73.54
finetune,2,0.5393,81.35,0.7150,76.69
finetune,3,0.5051,82.73,0.5596,81.42
finetune,4,0.4827,83.18,0.7685,76.10
finetune,5,0.4641,83.84,0.6307,79.29
finetune,6,0.4507,84.27,0.6445,79.47
finetune,7,0.4270,85.24,0.5887,81.13
finetune,8,0.4115,85.74,0.6156,80.74
finetune,9,0.4068,86.01,0.6078,80.21
finetune,10,0.3948,86.40,0.5400,82.59
finetune,11,0.3841,86.70,0.6238,80.29
finetune,12,0.3747,87.00,0.5056,83.69
finetune,13,0.3671,87.34,0.5761,81.79
finetune,14,0.3537,87.67,0.5427,82.71
finetune,15,0.3468,87.94,0.5878,81.70
finetune,16,0.3396,88.07,0.4780,84.55
finetune,17,0.3372,88.28,0.5280,83.34
finetune,18,0.3309,88.37,0.5275,83.31
finetune,19,0.3265,88.65,0.5031,84.17
finetune,20,0.3226,88.82,0.7036,79.76
finetune,21,0.3197,88.73,0.5382,82.65
finetune,22,0.3099,89.29,0.4821,84.91
finetune,23,0.3102,89.07,0.5798,81.96
finetune,24,0.3049,89.37,0.5038,84.87
finetune,25,0.2991,89.42,0.5369,83.29
finetune,26,0.2959,89.74,0.5614,83.14
finetune,27,0.2926,89.88,0.5327,83.79
finetune,28,0.2862,89.86,0.5095,84.51
finetune,29,0.2830,90.12,0.4601,85.64
finetune,30,0.2800,90.22,0.4570,85.55
finetune,31,0.2795,90.16,0.4737,85.42
finetune,32,0.2780,90.26,0.5352,83.61
finetune,33,0.2744,90.45,0.5680,82.51
finetune,34,0.2681,90.70,0.4545,86.10
finetune,35,0.2674,90.56,0.4685,84.93
finetune,36,0.2603,90.83,0.5335,83.43
finetune,37,0.2657,90.69,0.4731,85.93
finetune,38,0.2621,90.80,0.4527,85.85
finetune,39,0.2498,91.24,0.7278,79.21
finetune,40,0.2517,91.26,0.5136,84.95
finetune,41,0.2525,91.09,0.5484,83.96
finetune,42,0.2523,91.18,0.5033,84.68
finetune,43,0.2518,91.15,0.4609,86.24
finetune,44,0.2526,91.10,0.5478,83.59
finetune,45,0.2436,91.43,0.6278,81.16
finetune,46,0.2404,91.49,0.5211,84.37
finetune,47,0.2425,91.47,0.4872,85.00
finetune,48,0.2379,91.48,0.4829,85.44
finetune,49,0.2393,91.62,0.6159,83.23
finetune,50,0.2366,91.62,0.4669,85.61
finetune,51,0.2281,91.87,0.6777,81.90
finetune,52,0.2333,91.62,0.5267,84.87
finetune,53,0.2279,91.82,0.5111,85.28
finetune,54,0.2297,91.86,0.4641,86.04
finetune,55,0.2268,91.95,0.5440,84.02
finetune,56,0.2213,92.27,0.5401,83.96
finetune,57,0.2188,92.13,0.5239,84.95
finetune,58,0.2251,92.04,0.4928,85.23
finetune,59,0.2213,92.23,0.4377,86.97
finetune,60,0.2165,92.33,0.4574,86.06
finetune,61,0.2220,92.14,0.5950,82.95
finetune,62,0.2180,92.31,0.6407,83.13
finetune,63,0.2166,92.30,0.4941,85.48
finetune,64,0.2155,92.37,0.4652,86.07
finetune,65,0.2168,92.40,0.4795,84.74
finetune,66,0.2088,92.69,0.5716,84.10
finetune,67,0.2148,92.46,0.4726,86.00
finetune,68,0.2095,92.45,0.5429,84.12
finetune,69,0.2092,92.63,0.4731,86.05
finetune,70,0.2099,92.62,0.4437,86.23
finetune,71,0.2084,92.65,0.5264,84.56
finetune,72,0.2087,92.52,0.4813,85.72
finetune,73,0.2075,92.60,0.5389,84.71
finetune,74,0.2056,92.73,0.4850,86.18
finetune,75,0.2038,92.76,0.5108,84.82
finetune,76,0.2001,92.89,0.5184,85.39
finetune,77,0.2054,92.57,0.4876,85.70
finetune,78,0.2022,92.77,0.6908,82.57
finetune,79,0.2014,92.85,0.5059,84.98
finetune,80,0.1992,92.92,0.4474,86.39
finetune,81,0.1350,95.37,0.3549,89.39
finetune,82,0.1131,96.20,0.3539,89.35
finetune,83,0.1037,96.50,0.3566,89.54
finetune,84,0.0989,96.68,0.3626,89.43
finetune,85,0.0941,96.82,0.3602,89.73
finetune,86,0.0932,96.85,0.3684,89.53
finetune,87,0.0885,97.06,0.3633,89.53
finetune,88,0.0829,97.32,0.3681,89.83
finetune,89,0.0807,97.33,0.3705,89.67
finetune,90,0.0813,97.34,0.3745,89.33
finetune,91,0.0780,97.44,0.3753,89.39
finetune,92,0.0784,97.42,0.3744,89.56
finetune,93,0.0756,97.52,0.3769,89.59
finetune,94,0.0743,97.51,0.3786,89.87
finetune,95,0.0720,97.58,0.3845,89.77
finetune,96,0.0710,97.60,0.3850,89.71
finetune,97,0.0686,97.78,0.3889,89.45
finetune,98,0.0692,97.67,0.3961,89.38
finetune,99,0.0663,97.81,0.3927,89.62
finetune,100,0.0677,97.69,0.3977,89.52
finetune,101,0.0665,97.75,0.4013,89.46
finetune,102,0.0657,97.86,0.3987,89.51
finetune,103,0.0656,97.76,0.3972,89.75
finetune,104,0.0621,97.97,0.3998,89.73
finetune,105,0.0619,97.94,0.4073,89.73
finetune,106,0.0624,97.90,0.4096,89.59
finetune,107,0.0609,97.98,0.4208,89.39
finetune,108,0.0591,98.01,0.4171,89.44
finetune,109,0.0587,98.04,0.4176,89.60
finetune,110,0.0565,98.15,0.4200,89.60
finetune,111,0.0574,98.05,0.4189,89.59
finetune,112,0.0564,98.11,0.4223,89.52
finetune,113,0.0569,98.07,0.4213,89.57
finetune,114,0.0555,98.13,0.4259,89.66
finetune,115,0.0552,98.21,0.4242,89.66
finetune,116,0.0551,98.17,0.4246,89.47
finetune,117,0.0530,98.26,0.4312,89.54
finetune,118,0.0529,98.29,0.4350,89.61
finetune,119,0.0508,98.35,0.4320,89.34
finetune,120,0.0519,98.21,0.4406,89.55
finetune,121,0.0477,98.44,0.4340,89.53
finetune,122,0.0453,98.59,0.4328,89.80
finetune,123,0.0460,98.61,0.4316,89.64
finetune,124,0.0459,98.47,0.4292,89.78
finetune,125,0.0439,98.65,0.4309,89.71
finetune,126,0.0433,98.63,0.4338,89.75
finetune,127,0.0434,98.62,0.4340,89.75
finetune,128,0.0430,98.69,0.4331,89.75
finetune,129,0.0436,98.60,0.4340,89.66
finetune,130,0.0430,98.62,0.4338,89.72
finetune,131,0.0427,98.69,0.4324,89.80
finetune,132,0.0438,98.65,0.4340,89.79
finetune,133,0.0425,98.69,0.4341,89.70
finetune,134,0.0434,98.69,0.4363,89.65
finetune,135,0.0433,98.64,0.4353,89.83
finetune,136,0.0405,98.76,0.4361,89.74
finetune,137,0.0419,98.76,0.4336,89.72
finetune,138,0.0413,98.69,0.4354,89.63
finetune,139,0.0426,98.65,0.4320,89.58
finetune,140,0.0421,98.64,0.4321,89.79
finetune,141,0.0434,98.64,0.4345,89.67
finetune,142,0.0431,98.66,0.4360,89.70
finetune,143,0.0423,98.61,0.4370,89.70
finetune,144,0.0402,98.78,0.4388,89.68
finetune,145,0.0426,98.67,0.4369,89.62
finetune,146,0.0407,98.77,0.4373,89.73
finetune,147,0.0401,98.78,0.4387,89.79
finetune,148,0.0400,98.77,0.4365,89.85
finetune,149,0.0393,98.80,0.4368,89.68
finetune,150,0.0408,98.71,0.4367,89.81
finetune,151,0.0409,98.74,0.4370,89.74
finetune,152,0.0396,98.73,0.4381,89.68
finetune,153,0.0395,98.78,0.4403,89.79
finetune,154,0.0411,98.63,0.4414,89.69
