epoch,train_loss,train_acc,test_loss,test_acc
116,0.1154,95.96,0.3958,88.62
117,0.1151,95.87,0.3921,88.84
118,0.1157,95.97,0.4131,88.65
119,0.1139,96.18,0.4066,88.73
120,0.1123,95.94,0.4027,88.88
121,0.1035,96.41,0.3908,89.12
122,0.0979,96.62,0.3925,89.23
123,0.0994,96.47,0.3919,89.18
124,0.0985,96.67,0.3933,89.16
125,0.0959,96.75,0.3897,89.24
126,0.0970,96.75,0.3878,89.28
127,0.0969,96.66,0.3932,89.19
128,0.0930,96.84,0.3903,89.32
129,0.0940,96.77,0.3905,89.32
130,0.0930,96.77,0.3887,89.26
131,0.0910,96.93,0.3930,89.38
132,0.0951,96.72,0.3916,89.25
133,0.0930,96.82,0.3949,89.23
134,0.0922,96.84,0.3912,89.28
135,0.0911,96.86,0.3959,89.34
136,0.0889,96.91,0.3915,89.42
137,0.0878,97.02,0.3944,89.35
138,0.0904,96.92,0.3942,89.39
139,0.0908,96.88,0.3934,89.35
140,0.0905,96.95,0.3933,89.45
141,0.0913,96.86,0.3957,89.47
142,0.0889,96.87,0.3938,89.32
143,0.0875,96.99,0.3962,89.42
144,0.0871,97.00,0.3968,89.29
145,0.0901,96.97,0.3944,89.29
146,0.0910,96.85,0.3979,89.30
147,0.0906,96.81,0.3956,89.31
148,0.0890,96.98,0.3970,89.32
149,0.0897,96.92,0.3912,89.38
150,0.0852,97.15,0.3964,89.27
151,0.0896,97.04,0.3969,89.28
152,0.0877,96.98,0.3990,89.19
153,0.0856,97.08,0.4002,89.14
154,0.0876,96.95,0.4027,89.23
155,0.0875,97.03,0.3992,89.12
156,0.0895,96.92,0.4000,89.23
157,0.0856,97.06,0.4020,89.22
158,0.0852,97.13,0.4011,89.04
159,0.0854,97.09,0.4007,89.37
160,0.0843,97.13,0.4017,89.06
