epoch,train_loss,train_acc,test_loss,test_acc
1,2.5243,23.04,3.1093,31.70
2,1.7551,34.54,1.8255,38.07
3,1.5123,44.40,1.5065,47.99
4,1.3468,51.25,1.3675,53.96
5,1.2105,56.33,1.3543,56.73
6,1.0919,61.31,1.0714,63.17
7,0.9891,65.03,1.1109,61.93
8,0.9136,67.65,0.9945,64.84
9,0.8434,70.29,0.9038,68.90
10,0.7736,72.65,0.9551,68.39
11,0.7377,74.12,0.8367,72.07
12,0.6932,75.80,0.8069,73.02
13,0.6640,76.76,0.7759,74.68
14,0.6349,77.76,0.8511,71.36
15,0.6105,78.95,0.7305,75.22
16,0.5877,79.63,0.6820,76.45
17,0.5656,80.38,0.7154,75.86
18,0.5477,80.89,0.6225,78.89
19,0.5329,81.58,0.6842,76.30
20,0.5197,82.00,0.6493,79.20
21,0.5060,82.48,0.6267,78.91
22,0.4987,82.80,0.6065,79.41
23,0.4888,82.99,0.6721,77.79
24,0.4734,83.53,0.7596,75.51
25,0.4654,83.76,0.5825,80.27
26,0.4557,84.21,0.6351,79.07
27,0.4500,84.29,0.6792,78.38
28,0.4425,84.57,0.5683,80.11
29,0.4385,84.70,0.6674,78.67
30,0.4295,85.08,0.5186,82.19
31,0.4253,85.16,0.5640,81.37
32,0.4162,85.70,0.6319,79.19
33,0.4129,85.75,0.5130,82.46
34,0.4068,85.92,0.6393,79.97
35,0.4028,85.94,0.5149,82.94
36,0.3917,86.49,0.5984,80.96
37,0.3915,86.49,0.5005,83.27
38,0.3864,86.35,0.7164,78.38
39,0.3774,86.90,0.6181,80.42
40,0.3860,86.56,0.5511,82.56
41,0.3735,86.98,0.4985,83.29
42,0.3732,87.14,0.5556,82.19
43,0.3664,87.28,0.6610,80.08
44,0.3641,87.21,0.5620,82.59
45,0.3593,87.47,0.5667,82.26
46,0.3600,87.50,0.5769,81.67
47,0.3564,87.59,0.5833,81.03
48,0.3566,87.59,0.4910,83.91
49,0.3536,87.79,0.5360,82.83
50,0.3396,88.23,0.5550,82.87
51,0.3500,87.69,0.5219,82.67
52,0.3400,88.13,0.5288,82.91
53,0.3413,88.02,0.5562,82.35
54,0.3290,88.64,0.5210,83.36
55,0.3324,88.40,0.4471,85.49
56,0.3262,88.69,0.6143,80.52
57,0.3332,88.26,0.5233,83.04
58,0.3295,88.51,0.5827,81.78
59,0.3234,88.83,0.5620,82.81
60,0.3221,88.69,0.5462,83.48
61,0.3249,88.78,0.4407,85.51
62,0.3214,88.69,0.5036,83.74
63,0.3166,88.76,0.7774,77.30
64,0.3127,89.10,0.5250,82.98
65,0.3135,89.18,0.5179,83.38
66,0.3076,89.18,0.4665,84.93
67,0.3077,89.30,0.4938,83.85
68,0.3055,89.28,0.4957,84.40
69,0.3029,89.41,0.4871,83.89
70,0.3049,89.31,0.4472,85.15
71,0.2983,89.44,0.4814,84.79
72,0.3021,89.53,0.5744,82.58
73,0.3049,89.38,0.5167,83.47
74,0.2983,89.52,0.5913,81.85
75,0.3031,89.49,0.4494,84.63
76,0.2943,89.79,0.4416,85.58
77,0.2972,89.52,0.4417,85.95
78,0.2927,89.73,0.5642,82.79
79,0.2933,89.57,0.4455,85.29
80,0.2930,89.81,0.4028,86.58
81,0.1980,93.24,0.3076,89.67
82,0.1669,94.38,0.3014,89.97
83,0.1518,94.75,0.3065,90.15
84,0.1452,95.14,0.3072,90.15
85,0.1390,95.22,0.3077,90.20
86,0.1334,95.41,0.3081,90.38
87,0.1276,95.60,0.3057,90.43
88,0.1238,95.79,0.3138,90.42
89,0.1221,95.84,0.3089,90.63
90,0.1180,95.76,0.3172,90.40
91,0.1129,96.06,0.3143,90.67
92,0.1084,96.24,0.3197,90.27
93,0.1084,96.29,0.3212,90.49
94,0.1059,96.29,0.3287,90.36
95,0.1036,96.42,0.3414,90.03
96,0.1022,96.38,0.3306,90.32
97,0.0985,96.60,0.3276,90.57
98,0.0968,96.63,0.3373,90.39
99,0.0943,96.69,0.3311,90.54
100,0.0895,96.90,0.3359,90.46
101,0.0904,96.85,0.3427,90.30
102,0.0900,96.84,0.3427,90.37
103,0.0875,96.98,0.3525,89.98
104,0.0841,97.07,0.3513,90.16
105,0.0865,96.96,0.3491,90.47
106,0.0839,97.03,0.3576,90.34
107,0.0825,97.05,0.3555,90.24
108,0.0799,97.30,0.3668,90.18
109,0.0806,97.19,0.3677,90.01
110,0.0783,97.20,0.3684,90.32
111,0.0756,97.43,0.3579,90.20
112,0.0770,97.28,0.3740,89.98
113,0.0722,97.45,0.3740,90.27
114,0.0724,97.51,0.3816,90.01
115,0.0740,97.42,0.3884,89.95
116,0.0730,97.40,0.3736,90.44
117,0.0680,97.67,0.3759,90.41
118,0.0690,97.63,0.3809,90.42
119,0.0685,97.63,0.3795,90.20
120,0.0673,97.67,0.3962,89.61
121,0.0564,98.13,0.3664,90.51
122,0.0544,98.22,0.3631,90.59
123,0.0530,98.20,0.3593,90.56
124,0.0506,98.38,0.3610,90.70
125,0.0493,98.41,0.3627,90.57
126,0.0488,98.40,0.3631,90.56
127,0.0496,98.39,0.3631,90.70
128,0.0483,98.46,0.3645,90.76
129,0.0469,98.50,0.3613,90.70
130,0.0482,98.42,0.3640,90.62
131,0.0470,98.51,0.3632,90.75
132,0.0456,98.52,0.3675,90.74
133,0.0469,98.48,0.3668,90.71
134,0.0471,98.47,0.3669,90.73
135,0.0478,98.42,0.3678,90.46
136,0.0449,98.57,0.3706,90.81
137,0.0451,98.56,0.3714,90.66
138,0.0443,98.55,0.3715,90.64
139,0.0436,98.69,0.3733,90.52
140,0.0442,98.59,0.3728,90.74
141,0.0451,98.58,0.3717,90.71
142,0.0429,98.64,0.3735,90.62
143,0.0442,98.63,0.3711,90.66
144,0.0412,98.75,0.3738,90.57
145,0.0428,98.67,0.3751,90.69
146,0.0461,98.50,0.3763,90.66
147,0.0428,98.59,0.3776,90.68
148,0.0412,98.71,0.3770,90.72
149,0.0434,98.60,0.3756,90.66
150,0.0425,98.63,0.3770,90.75
151,0.0417,98.69,0.3814,90.69
152,0.0416,98.73,0.3799,90.73
153,0.0407,98.72,0.3749,90.70
154,0.0413,98.66,0.3778,90.59
155,0.0417,98.72,0.3761,90.74
156,0.0411,98.71,0.3787,90.55
157,0.0416,98.65,0.3798,90.73
158,0.0419,98.65,0.3841,90.50
159,0.0398,98.76,0.3806,90.64
160,0.0399,98.79,0.3841,90.66
