phase,epoch,train_loss,train_acc,test_loss,test_acc
one-shot,95,0.4550,84.63,1.2559,66.27
one-shot,96,0.4593,84.44,1.2370,66.58
one-shot,97,0.4583,84.18,1.2429,66.65
one-shot,98,0.4569,84.26,1.2252,66.75
one-shot,99,0.4603,84.14,1.2318,66.89
one-shot,100,0.4579,84.40,1.2383,66.54
one-shot,101,0.4536,84.55,1.2321,66.88
one-shot,102,0.4552,84.48,1.2321,66.70
one-shot,103,0.4554,84.30,1.2431,66.40
one-shot,104,0.4562,84.38,1.2268,66.79
one-shot,105,0.4579,84.19,1.2343,66.63
one-shot,106,0.4559,84.20,1.2372,66.67
one-shot,107,0.4538,84.40,1.2410,66.63
one-shot,108,0.4566,84.32,1.2390,66.51
one-shot,109,0.4535,84.54,1.2294,66.64
one-shot,110,0.4536,84.41,1.2384,66.53
one-shot,111,0.4542,84.36,1.2303,66.94
one-shot,112,0.4540,84.34,1.2244,66.90
one-shot,113,0.4548,84.37,1.2324,66.93
one-shot,114,0.4518,84.46,1.2278,66.89
one-shot,115,0.4546,84.31,1.2348,66.67
one-shot,116,0.4533,84.48,1.2311,66.55
one-shot,117,0.4494,84.41,1.2417,66.52
one-shot,118,0.4529,84.39,1.2300,66.75
one-shot,119,0.4505,84.42,1.2249,66.75
one-shot,120,0.4525,84.41,1.2332,66.72
one-shot,121,0.4522,84.50,1.2375,66.47
one-shot,122,0.4505,84.38,1.2247,66.77
one-shot,123,0.4483,84.55,1.2278,66.74
one-shot,124,0.4500,84.30,1.2325,66.72
one-shot,125,0.4500,84.39,1.2317,66.55
one-shot,126,0.4497,84.46,1.2360,66.57
one-shot,127,0.4501,84.65,1.2283,66.64
one-shot,128,0.4487,84.38,1.2344,66.39
one-shot,129,0.4479,84.53,1.2253,66.73
one-shot,130,0.4485,84.51,1.2223,66.73
one-shot,131,0.4469,84.62,1.2314,66.85
one-shot,132,0.4468,84.74,1.2285,66.54
one-shot,133,0.4483,84.53,1.2275,66.58
one-shot,134,0.4468,84.59,1.2288,66.69
one-shot,135,0.4464,84.61,1.2342,66.49
one-shot,136,0.4494,84.46,1.2316,66.65
one-shot,137,0.4447,84.63,1.2303,66.75
one-shot,138,0.4440,84.72,1.2313,66.70
one-shot,139,0.4455,84.68,1.2245,66.91
one-shot,140,0.4441,84.70,1.2304,66.63
one-shot,141,0.4457,84.61,1.2249,66.47
one-shot,142,0.4444,84.56,1.2249,66.81
one-shot,143,0.4449,84.60,1.2297,66.70
one-shot,144,0.4423,84.62,1.2252,66.73
one-shot,145,0.4418,84.72,1.2233,66.70
one-shot,146,0.4448,84.61,1.2246,66.68
one-shot,147,0.4446,84.52,1.2253,66.62
one-shot,148,0.4432,84.68,1.2254,66.67
one-shot,149,0.4400,84.85,1.2266,66.87
one-shot,150,0.4406,84.82,1.2268,66.70
one-shot,151,0.4407,84.87,1.2251,66.69
one-shot,152,0.4401,84.84,1.2279,66.88
one-shot,153,0.4414,84.73,1.2284,66.52
one-shot,154,0.4407,84.66,1.2280,66.64
one-shot,155,0.4418,84.76,1.2269,66.86
one-shot,156,0.4401,84.54,1.2263,66.66
one-shot,157,0.4411,84.61,1.2253,66.69
one-shot,158,0.4413,84.77,1.2285,66.63
one-shot,159,0.4386,84.76,1.2291,66.63
one-shot,160,0.4399,84.65,1.2274,66.64
one-shot,161,0.4382,84.94,1.2278,66.66
one-shot,162,0.4398,84.94,1.2267,66.75
one-shot,163,0.4387,84.77,1.2264,66.69
one-shot,164,0.4375,84.96,1.2258,66.85
one-shot,165,0.4358,85.09,1.2251,66.75
one-shot,166,0.4378,84.93,1.2264,66.61
one-shot,167,0.4378,84.72,1.2249,66.64
one-shot,168,0.4364,84.95,1.2246,66.69
one-shot,169,0.4366,84.95,1.2267,66.57
one-shot,170,0.4359,84.85,1.2263,66.68
one-shot,171,0.4375,84.71,1.2243,66.86
one-shot,172,0.4365,84.92,1.2261,66.79
one-shot,173,0.4359,84.92,1.2253,66.65
one-shot,174,0.4378,84.95,1.2270,66.68
one-shot,175,0.4376,84.72,1.2255,66.75
one-shot,176,0.4391,84.73,1.2253,66.67
one-shot,177,0.4365,84.73,1.2270,66.69
one-shot,178,0.4362,84.74,1.2266,66.79
one-shot,179,0.4353,84.90,1.2263,66.59
one-shot,180,0.4326,85.02,1.2247,66.66
one-shot,181,0.4356,84.97,1.2235,66.63
one-shot,182,0.4339,85.13,1.2259,66.76
one-shot,183,0.4365,84.92,1.2240,66.82
one-shot,184,0.4357,84.91,1.2267,66.62
one-shot,185,0.4357,84.68,1.2243,66.65
one-shot,186,0.4330,85.18,1.2256,66.68
one-shot,187,0.4343,85.19,1.2247,66.61
one-shot,188,0.4379,84.93,1.2259,66.60
one-shot,189,0.4348,84.93,1.2262,66.67
one-shot,190,0.4350,85.01,1.2226,66.65
one-shot,191,0.4345,85.07,1.2254,66.63
one-shot,192,0.4359,84.85,1.2261,66.74
one-shot,193,0.4339,84.99,1.2269,66.71
one-shot,194,0.4349,84.91,1.2254,66.75
one-shot,195,0.4335,85.06,1.2267,66.74
one-shot,196,0.4335,84.82,1.2243,66.82
one-shot,197,0.4332,85.11,1.2234,66.68
one-shot,198,0.4345,84.90,1.2274,66.67
one-shot,199,0.4348,85.04,1.2271,66.68
one-shot,200,0.4347,85.17,1.2250,66.69
iter-1,1,0.6327,80.88,1.2648,66.33
iter-1,2,0.6028,81.88,1.2640,65.70
iter-1,3,0.6021,81.94,1.2706,66.10
iter-1,4,0.6096,81.66,1.3072,65.06
iter-1,5,0.6198,81.17,1.3367,64.82
iter-1,6,0.6189,81.35,1.3676,64.33
iter-1,7,0.6187,81.56,1.3049,65.23
iter-1,8,0.6196,81.26,1.3244,65.03
iter-1,9,0.6150,81.24,1.3372,64.68
iter-2,1,0.8442,74.60,1.4134,62.52
iter-2,2,0.7600,76.80,1.3205,64.12
iter-2,3,0.7419,77.48,1.3389,64.09
iter-2,4,0.7300,78.02,1.3368,63.31
iter-2,5,0.7173,78.43,1.3761,63.15
iter-2,6,0.7079,78.61,1.3144,64.16
iter-2,7,0.7104,78.58,1.3193,64.35
iter-2,8,0.7016,78.99,1.3255,64.02
iter-2,9,0.6997,78.88,1.3350,63.89
iter-2,10,0.6930,79.06,1.3662,63.43
iter-3,1,0.9515,71.39,1.3953,62.14
iter-3,2,0.8521,74.35,1.3964,62.25
iter-3,3,0.8283,75.23,1.3596,62.86
iter-3,4,0.8041,76.08,1.3629,62.78
iter-3,5,0.8076,75.83,1.3503,63.33
iter-3,6,0.7924,76.18,1.3203,63.70
iter-3,7,0.7971,76.06,1.3777,62.90
iter-3,8,0.7859,76.25,1.3500,63.55
iter-3,9,0.7794,76.56,1.3302,63.63
iter-3,10,0.7763,76.80,1.3463,63.93
iter-4,1,1.0334,69.39,1.4366,60.16
iter-4,2,0.9317,72.33,1.3833,62.17
iter-4,3,0.9041,72.96,1.3379,63.00
iter-4,4,0.8876,73.77,1.3551,62.51
iter-4,5,0.8874,73.42,1.3647,62.78
iter-4,6,0.8794,74.06,1.3687,61.86
iter-4,7,0.8680,74.20,1.3495,62.66
iter-4,8,0.8674,74.18,1.3569,62.24
iter-4,9,0.8654,73.96,1.3455,62.30
iter-4,10,0.8607,74.42,1.3666,62.53
iter-5,1,1.2380,63.77,1.4802,59.85
iter-5,2,1.0903,67.98,1.4202,60.48
iter-5,3,1.0636,68.63,1.4293,60.18
iter-5,4,1.0415,69.38,1.4000,61.18
iter-5,5,1.0310,69.43,1.4328,61.12
iter-5,6,1.0248,69.67,1.4356,60.82
iter-5,7,1.0133,69.98,1.3886,61.14
iter-5,8,1.0065,70.36,1.3897,61.62
iter-5,9,1.0055,70.38,1.4319,60.94
iter-5,10,1.0041,70.41,1.4160,60.87
iter-6,1,1.1343,66.62,1.4358,60.02
iter-6,2,1.0776,68.06,1.5181,58.81
iter-6,3,1.0599,68.75,1.5081,58.95
iter-6,4,1.0542,69.02,1.4416,60.15
iter-6,5,1.0475,69.05,1.4273,60.29
iter-6,6,1.0448,69.32,1.4112,61.31
iter-6,7,1.0402,69.44,1.4106,60.59
iter-6,8,1.0409,69.19,1.4303,60.48
iter-6,9,1.0391,69.34,1.4058,60.78
iter-6,10,1.0301,69.60,1.4414,60.09
