phase,epoch,train_loss,train_acc,test_loss,test_acc
finetune,51,0.7290,74.60,0.8400,71.47
finetune,52,0.7264,74.68,0.8287,71.70
finetune,53,0.7254,75.05,0.9267,69.35
finetune,54,0.7242,74.72,0.8997,70.82
finetune,55,0.7151,74.97,0.8805,69.58
finetune,56,0.7152,75.00,0.9722,68.67
finetune,57,0.7194,74.89,0.8850,70.11
finetune,58,0.7174,74.99,0.8815,70.76
finetune,59,0.7148,75.25,0.8754,71.28
finetune,60,0.7111,75.25,1.0585,66.98
finetune,61,0.7135,75.18,0.9114,69.54
finetune,62,0.7101,75.56,1.2364,61.80
finetune,63,0.7168,75.09,0.8466,71.68
finetune,64,0.7071,75.30,0.8457,71.57
finetune,65,0.7089,75.12,0.8544,71.40
finetune,66,0.7118,75.63,0.9012,69.59
finetune,67,0.6992,75.64,0.8359,72.75
finetune,68,0.7061,75.41,0.9212,69.50
finetune,69,0.7012,75.66,0.8793,71.02
finetune,70,0.7039,75.38,0.9586,68.38
finetune,71,0.7058,75.34,1.5671,55.51
finetune,72,0.7093,75.27,0.9356,69.28
finetune,73,0.7026,75.56,0.8248,72.68
finetune,74,0.7032,75.53,0.8732,71.65
finetune,75,0.7013,75.39,0.8896,70.25
finetune,76,0.6968,75.68,0.7932,72.90
finetune,77,0.6975,75.71,0.8501,72.76
finetune,78,0.6980,75.70,0.8213,72.89
finetune,79,0.6925,75.95,0.9124,70.81
finetune,80,0.6945,75.77,1.0218,67.01
finetune,81,0.6441,77.54,0.6663,77.31
finetune,82,0.6300,78.17,0.6680,77.47
finetune,83,0.6228,78.51,0.6624,77.67
finetune,84,0.6180,78.40,0.6955,76.66
finetune,85,0.6221,78.47,0.6555,77.61
finetune,86,0.6193,78.47,0.6711,77.49
finetune,87,0.6155,78.55,0.6731,77.22
finetune,88,0.6144,78.60,0.6697,77.52
finetune,89,0.6147,78.55,0.6564,78.34
finetune,90,0.6132,78.68,0.6592,77.99
finetune,91,0.6130,78.76,0.6585,77.83
finetune,92,0.6134,78.86,0.6708,77.82
finetune,93,0.6103,78.79,0.6618,77.89
finetune,94,0.6098,78.77,0.6553,77.96
finetune,95,0.6086,78.89,0.6677,77.34
finetune,96,0.6095,78.75,0.6527,77.86
finetune,97,0.6092,78.86,0.6654,77.67
finetune,98,0.6072,79.00,0.6586,77.94
finetune,99,0.6122,78.77,0.6562,78.07
finetune,100,0.6098,78.85,0.6536,78.19
finetune,101,0.6076,78.92,0.6859,76.90
finetune,102,0.6090,78.98,0.6585,77.84
finetune,103,0.6079,78.90,0.6652,77.85
finetune,104,0.6125,78.61,0.6588,78.10
finetune,105,0.6081,78.91,0.6593,77.90
finetune,106,0.6063,79.02,0.6570,77.81
finetune,107,0.6086,78.77,0.6639,77.85
finetune,108,0.6068,79.02,0.6682,77.88
finetune,109,0.6059,79.10,0.6605,78.01
finetune,110,0.6052,79.00,0.6638,77.54
finetune,111,0.6076,78.94,0.6710,77.35
finetune,112,0.6005,79.14,0.6543,78.13
finetune,113,0.6057,78.92,0.6653,77.41
finetune,114,0.6068,78.88,0.6721,77.39
finetune,115,0.6076,78.83,0.6557,77.95
finetune,116,0.6058,78.93,0.6490,78.33
finetune,117,0.6031,79.21,0.6506,78.27
finetune,118,0.6031,79.06,0.6651,78.04
finetune,119,0.6065,78.97,0.6581,78.07
finetune,120,0.6034,79.12,0.6628,77.68
finetune,121,0.5983,79.24,0.6471,78.21
finetune,122,0.5974,79.17,0.6478,78.24
finetune,123,0.5937,79.52,0.6457,78.41
finetune,124,0.5937,79.36,0.6461,78.36
finetune,125,0.5940,79.24,0.6445,78.17
finetune,126,0.5959,79.33,0.6454,78.34
finetune,127,0.5928,79.45,0.6447,78.18
finetune,128,0.5938,79.57,0.6440,78.32
finetune,129,0.5937,79.38,0.6476,78.35
finetune,130,0.5933,79.38,0.6467,78.16
finetune,131,0.5935,79.46,0.6476,78.27
finetune,132,0.5917,79.56,0.6457,78.33
finetune,133,0.5894,79.48,0.6447,78.35
finetune,134,0.5935,79.49,0.6453,78.25
finetune,135,0.5928,79.39,0.6456,78.28
finetune,136,0.5917,79.41,0.6480,78.19
finetune,137,0.5914,79.36,0.6464,78.38
finetune,138,0.5938,79.29,0.6446,78.22
finetune,139,0.5937,79.37,0.6456,78.26
finetune,140,0.5899,79.72,0.6437,78.26
finetune,141,0.5876,79.68,0.6435,78.39
finetune,142,0.5925,79.39,0.6431,78.24
finetune,143,0.5931,79.39,0.6466,78.31
finetune,144,0.5957,79.11,0.6473,78.18
finetune,145,0.5954,79.37,0.6466,78.26
finetune,146,0.5935,79.48,0.6431,78.41
finetune,147,0.5935,79.54,0.6435,78.30
finetune,148,0.5908,79.46,0.6424,78.37
finetune,149,0.5969,79.32,0.6488,78.21
finetune,150,0.5930,79.33,0.6472,78.24
finetune,151,0.5919,79.37,0.6465,78.32
finetune,152,0.5881,79.68,0.6439,78.32
finetune,153,0.5897,79.40,0.6470,78.23
finetune,154,0.5897,79.34,0.6452,78.32
finetune,155,0.5905,79.73,0.6438,78.32
finetune,156,0.5923,79.36,0.6477,78.35
finetune,157,0.5911,79.57,0.6472,78.20
finetune,158,0.5914,79.46,0.6467,78.29
finetune,159,0.5917,79.39,0.6413,78.36
finetune,160,0.5895,79.71,0.6445,78.39
