phase,epoch,train_loss,train_acc,test_loss,test_acc
dense_training,88,0.1692,94.28,0.2854,90.56
dense_training,89,0.1638,94.42,0.2905,90.49
dense_training,90,0.1622,94.35,0.2964,90.46
dense_training,91,0.1577,94.55,0.2912,90.47
dense_training,92,0.1525,94.78,0.2910,90.59
dense_training,93,0.1496,94.83,0.2875,90.55
dense_training,94,0.1460,94.94,0.2903,90.39
dense_training,95,0.1421,95.07,0.2933,90.47
dense_training,96,0.1441,95.07,0.3215,89.85
dense_training,97,0.1384,95.30,0.3147,89.84
dense_training,98,0.1388,95.21,0.3198,90.10
dense_training,99,0.1344,95.38,0.3106,89.92
dense_training,100,0.1368,95.20,0.3239,89.76
dense_training,101,0.1343,95.48,0.3238,89.40
dense_training,102,0.1340,95.37,0.3068,90.42
dense_training,103,0.1315,95.52,0.3042,90.58
dense_training,104,0.1306,95.56,0.3070,90.18
dense_training,105,0.1302,95.38,0.3236,89.82
dense_training,106,0.1333,95.41,0.3304,89.75
dense_training,107,0.1316,95.50,0.3429,89.80
dense_training,108,0.1304,95.56,0.3254,90.14
dense_training,109,0.1322,95.48,0.3455,89.29
dense_training,110,0.1329,95.38,0.3378,89.57
dense_training,111,0.1265,95.65,0.3731,88.71
dense_training,112,0.1303,95.48,0.3372,89.47
dense_training,113,0.1287,95.63,0.3613,89.13
dense_training,114,0.1306,95.50,0.3263,89.93
dense_training,115,0.1314,95.35,0.3574,88.70
dense_training,116,0.1323,95.42,0.3455,89.24
dense_training,117,0.1268,95.57,0.3582,89.01
dense_training,118,0.1323,95.33,0.3596,88.93
dense_training,119,0.1309,95.48,0.3644,88.84
dense_training,120,0.1278,95.64,0.3550,88.97
dense_training,121,0.0925,97.06,0.2781,91.30
dense_training,122,0.0724,97.79,0.2718,91.61
dense_training,123,0.0684,97.93,0.2756,91.54
dense_training,124,0.0636,98.12,0.2739,91.79
dense_training,125,0.0602,98.26,0.2753,91.62
dense_training,126,0.0578,98.33,0.2745,91.69
dense_training,127,0.0565,98.34,0.2729,91.66
dense_training,128,0.0561,98.41,0.2732,91.74
dense_training,129,0.0532,98.52,0.2777,91.78
dense_training,130,0.0507,98.54,0.2781,91.81
dense_training,131,0.0486,98.68,0.2781,91.81
dense_training,132,0.0477,98.74,0.2813,91.87
dense_training,133,0.0480,98.71,0.2821,91.74
dense_training,134,0.0472,98.71,0.2842,91.70
dense_training,135,0.0446,98.80,0.2800,91.77
dense_training,136,0.0455,98.78,0.2816,91.57
dense_training,137,0.0446,98.76,0.2828,91.54
dense_training,138,0.0440,98.84,0.2849,91.78
dense_training,139,0.0411,98.93,0.2838,91.77
dense_training,140,0.0427,98.89,0.2843,91.80
dense_training,141,0.0408,98.94,0.2819,91.68
dense_training,142,0.0403,98.96,0.2895,91.57
dense_training,143,0.0387,99.05,0.2846,91.79
dense_training,144,0.0393,98.98,0.2896,91.87
dense_training,145,0.0389,98.94,0.2863,91.76
dense_training,146,0.0379,99.03,0.2893,91.75
dense_training,147,0.0371,99.03,0.2868,91.90
dense_training,148,0.0373,99.03,0.2929,91.75
dense_training,149,0.0359,99.10,0.2922,91.69
dense_training,150,0.0369,99.04,0.2941,91.67
dense_training,151,0.0362,99.15,0.2957,91.66
dense_training,152,0.0334,99.19,0.2937,91.73
dense_training,153,0.0332,99.21,0.2984,91.58
dense_training,154,0.0360,99.14,0.2968,91.78
dense_training,155,0.0342,99.11,0.2951,91.91
dense_training,156,0.0338,99.14,0.2921,91.77
dense_training,157,0.0327,99.16,0.2963,91.69
dense_training,158,0.0329,99.20,0.2977,91.68
dense_training,159,0.0335,99.16,0.3007,91.62
dense_training,160,0.0338,99.14,0.2996,91.66
