phase,epoch,train_loss,train_acc,test_loss,test_acc
finetune,66,0.3534,87.68,0.6020,80.83
finetune,67,0.3511,87.81,0.5986,81.23
finetune,68,0.3517,87.83,0.5557,82.43
finetune,69,0.3485,87.85,0.4966,83.99
finetune,70,0.3481,87.73,0.6530,80.23
finetune,71,0.3505,87.73,0.6127,81.60
finetune,72,0.3477,87.82,0.5652,82.14
finetune,73,0.3421,88.07,0.5653,82.01
finetune,74,0.3494,87.74,0.4928,84.78
finetune,75,0.3480,87.85,0.5260,82.76
finetune,76,0.3399,88.15,0.5255,83.54
finetune,77,0.3406,88.28,0.5438,82.62
finetune,78,0.3401,88.16,0.5202,83.39
finetune,79,0.3417,88.05,0.5426,83.10
finetune,80,0.3420,87.98,0.5033,84.10
finetune,81,0.2796,90.36,0.3986,87.09
finetune,82,0.2524,91.30,0.3957,87.30
finetune,83,0.2460,91.44,0.4072,87.13
finetune,84,0.2418,91.58,0.4000,87.16
finetune,85,0.2414,91.51,0.4000,87.15
finetune,86,0.2370,91.69,0.4000,87.56
finetune,87,0.2330,91.82,0.3994,87.44
finetune,88,0.2328,91.94,0.4007,87.36
finetune,89,0.2318,91.98,0.4035,87.40
finetune,90,0.2273,92.06,0.3969,87.68
finetune,91,0.2230,92.23,0.3997,87.73
finetune,92,0.2259,92.23,0.4110,87.38
finetune,93,0.2213,92.22,0.4124,87.11
finetune,94,0.2232,92.28,0.4100,87.46
finetune,95,0.2191,92.41,0.4066,87.60
finetune,96,0.2217,92.26,0.4102,87.65
finetune,97,0.2169,92.38,0.4136,87.41
finetune,98,0.2209,92.15,0.4185,87.30
finetune,99,0.2156,92.43,0.4199,87.22
finetune,100,0.2109,92.66,0.4208,87.02
finetune,101,0.2141,92.44,0.4191,87.22
finetune,102,0.2136,92.40,0.4144,87.39
finetune,103,0.2121,92.42,0.4245,87.26
finetune,104,0.2145,92.50,0.4167,87.15
finetune,105,0.2134,92.45,0.4196,87.33
finetune,106,0.2135,92.51,0.4268,87.03
finetune,107,0.2116,92.53,0.4284,87.23
finetune,108,0.2136,92.51,0.4279,86.94
finetune,109,0.2092,92.68,0.4237,87.16
finetune,110,0.2092,92.66,0.4220,86.96
finetune,111,0.2067,92.72,0.4272,87.12
finetune,112,0.2090,92.66,0.4310,87.21
finetune,113,0.2109,92.53,0.4246,87.28
finetune,114,0.2053,92.66,0.4212,87.30
finetune,115,0.2063,92.69,0.4255,87.23
finetune,116,0.2032,92.84,0.4322,87.03
finetune,117,0.2047,92.71,0.4285,87.01
finetune,118,0.2034,92.75,0.4246,87.36
finetune,119,0.2052,92.81,0.4354,87.16
finetune,120,0.2012,92.91,0.4227,87.01
finetune,121,0.1956,93.04,0.4163,87.58
finetune,122,0.1922,93.25,0.4192,87.60
finetune,123,0.1894,93.41,0.4161,87.71
finetune,124,0.1913,93.25,0.4150,87.76
finetune,125,0.1894,93.33,0.4158,87.61
finetune,126,0.1886,93.30,0.4162,87.66
finetune,127,0.1880,93.40,0.4175,87.68
finetune,128,0.1884,93.54,0.4151,87.68
finetune,129,0.1889,93.42,0.4156,87.78
finetune,130,0.1897,93.34,0.4179,87.83
finetune,131,0.1889,93.32,0.4172,87.75
finetune,132,0.1868,93.46,0.4199,87.70
finetune,133,0.1951,93.06,0.4192,87.73
finetune,134,0.1911,93.31,0.4164,87.60
finetune,135,0.1877,93.43,0.4196,87.67
finetune,136,0.1887,93.31,0.4194,87.80
finetune,137,0.1868,93.44,0.4157,87.81
finetune,138,0.1911,93.20,0.4171,87.83
finetune,139,0.1862,93.33,0.4195,87.78
finetune,140,0.1867,93.40,0.4218,87.63
finetune,141,0.1902,93.34,0.4204,87.63
finetune,142,0.1822,93.57,0.4198,87.60
finetune,143,0.1873,93.48,0.4195,87.65
finetune,144,0.1882,93.40,0.4189,87.71
finetune,145,0.1830,93.59,0.4196,87.56
finetune,146,0.1846,93.42,0.4234,87.48
finetune,147,0.1838,93.66,0.4192,87.65
finetune,148,0.1862,93.49,0.4202,87.62
finetune,149,0.1862,93.42,0.4204,87.59
finetune,150,0.1847,93.52,0.4229,87.60
finetune,151,0.1881,93.35,0.4247,87.36
finetune,152,0.1808,93.72,0.4220,87.45
finetune,153,0.1864,93.41,0.4218,87.65
finetune,154,0.1862,93.45,0.4240,87.63
finetune,155,0.1843,93.49,0.4232,87.49
finetune,156,0.1864,93.45,0.4212,87.56
finetune,157,0.1876,93.40,0.4236,87.51
finetune,158,0.1842,93.46,0.4215,87.68
finetune,159,0.1845,93.48,0.4223,87.55
finetune,160,0.1849,93.48,0.4233,87.52
