epoch,train_loss,train_acc,test_loss,test_acc
147,0.7280,77.90,1.4108,63.48
148,0.7352,77.79,1.4208,63.83
149,0.7286,78.14,1.4149,63.72
150,0.7321,78.10,1.4123,63.79
151,0.7338,77.89,1.4117,63.81
152,0.7302,78.07,1.4095,63.69
153,0.7343,77.84,1.4181,63.81
154,0.7335,77.91,1.4189,63.71
155,0.7306,77.87,1.4108,63.65
156,0.7314,77.85,1.4220,63.50
157,0.7282,78.02,1.4227,63.56
158,0.7255,78.23,1.4158,63.79
159,0.7266,78.25,1.4128,63.86
160,0.7304,77.94,1.4150,63.63
