phase,epoch,train_loss,train_acc,test_loss,test_acc
finetune,51,0.2425,91.48,0.4554,86.02
finetune,52,0.2403,91.57,0.6013,82.97
finetune,53,0.2425,91.45,0.5556,83.80
finetune,54,0.2373,91.72,0.4920,85.24
finetune,55,0.2349,91.64,0.4779,85.69
finetune,56,0.2273,92.03,0.5075,84.58
finetune,57,0.2360,91.61,0.5131,84.68
finetune,58,0.2317,91.76,0.5093,84.82
finetune,59,0.2236,92.02,0.4815,85.48
finetune,60,0.2316,91.83,0.4895,85.54
finetune,61,0.2254,92.02,0.5203,84.59
finetune,62,0.2242,92.20,0.5032,84.83
finetune,63,0.2280,91.92,0.5623,83.22
finetune,64,0.2233,92.15,0.5656,84.55
finetune,65,0.2188,92.18,0.5251,84.45
finetune,66,0.2168,92.33,0.6091,83.40
finetune,67,0.2206,92.13,0.4611,86.67
finetune,68,0.2216,92.16,0.4812,85.63
finetune,69,0.2116,92.47,0.5810,84.02
finetune,70,0.2208,92.14,0.4838,86.14
finetune,71,0.2173,92.38,0.4910,84.80
finetune,72,0.2159,92.32,0.6213,83.51
finetune,73,0.2117,92.51,0.5456,84.20
finetune,74,0.2166,92.52,0.4498,86.27
finetune,75,0.2122,92.52,0.5293,83.93
finetune,76,0.2158,92.31,0.5213,84.75
finetune,77,0.2119,92.53,0.5186,84.86
finetune,78,0.2090,92.73,0.4740,85.13
finetune,79,0.2052,92.69,0.6208,83.76
finetune,80,0.2057,92.70,0.5530,84.22
finetune,81,0.1462,94.97,0.3499,89.28
finetune,82,0.1206,95.96,0.3508,89.37
finetune,83,0.1119,96.30,0.3504,89.27
finetune,84,0.1076,96.37,0.3564,89.42
finetune,85,0.1030,96.56,0.3566,89.47
finetune,86,0.0970,96.72,0.3562,89.68
finetune,87,0.0943,96.89,0.3577,89.50
finetune,88,0.0911,96.99,0.3667,89.54
finetune,89,0.0884,97.03,0.3750,89.39
finetune,90,0.0886,97.06,0.3742,89.45
finetune,91,0.0887,97.02,0.3673,89.46
finetune,92,0.0851,97.15,0.3782,89.29
finetune,93,0.0823,97.25,0.3697,89.55
finetune,94,0.0816,97.30,0.3805,89.36
finetune,95,0.0794,97.37,0.3871,89.17
finetune,96,0.0795,97.42,0.3909,89.37
finetune,97,0.0782,97.38,0.3844,89.50
finetune,98,0.0766,97.44,0.3832,89.30
finetune,99,0.0771,97.45,0.3922,89.43
finetune,100,0.0740,97.55,0.3938,89.51
finetune,101,0.0743,97.43,0.3987,89.40
finetune,102,0.0745,97.46,0.3980,89.46
finetune,103,0.0709,97.65,0.4027,89.54
finetune,104,0.0681,97.72,0.4015,89.58
finetune,105,0.0682,97.85,0.4050,89.43
finetune,106,0.0687,97.73,0.4080,89.48
finetune,107,0.0677,97.75,0.4024,89.63
finetune,108,0.0645,97.90,0.4075,89.57
finetune,109,0.0657,97.79,0.4132,89.40
finetune,110,0.0660,97.80,0.4123,89.65
finetune,111,0.0660,97.84,0.4069,89.41
finetune,112,0.0650,97.84,0.4126,89.44
finetune,113,0.0634,97.86,0.4161,89.33
finetune,114,0.0628,97.93,0.4163,89.40
finetune,115,0.0648,97.79,0.4175,89.50
finetune,116,0.0628,97.91,0.4221,89.50
finetune,117,0.0612,97.92,0.4183,89.48
finetune,118,0.0575,98.06,0.4241,89.36
finetune,119,0.0592,97.99,0.4291,89.46
finetune,120,0.0574,98.12,0.4287,89.39
finetune,121,0.0540,98.24,0.4278,89.54
finetune,122,0.0524,98.31,0.4215,89.55
finetune,123,0.0520,98.34,0.4228,89.56
finetune,124,0.0503,98.39,0.4234,89.60
finetune,125,0.0506,98.33,0.4231,89.60
finetune,126,0.0518,98.36,0.4248,89.53
finetune,127,0.0507,98.42,0.4223,89.60
finetune,128,0.0512,98.37,0.4235,89.62
finetune,129,0.0509,98.30,0.4232,89.63
finetune,130,0.0506,98.33,0.4255,89.54
finetune,131,0.0493,98.42,0.4266,89.68
finetune,132,0.0505,98.34,0.4213,89.64
finetune,133,0.0493,98.45,0.4233,89.59
finetune,134,0.0510,98.36,0.4249,89.64
finetune,135,0.0503,98.40,0.4228,89.70
finetune,136,0.0490,98.42,0.4220,89.67
finetune,137,0.0496,98.40,0.4247,89.73
finetune,138,0.0496,98.47,0.4254,89.74
finetune,139,0.0492,98.40,0.4231,89.67
finetune,140,0.0494,98.41,0.4208,89.70
finetune,141,0.0483,98.45,0.4222,89.68
finetune,142,0.0480,98.48,0.4261,89.55
finetune,143,0.0495,98.43,0.4246,89.64
finetune,144,0.0487,98.44,0.4262,89.63
finetune,145,0.0492,98.43,0.4246,89.69
finetune,146,0.0484,98.44,0.4258,89.80
finetune,147,0.0480,98.46,0.4268,89.77
finetune,148,0.0473,98.50,0.4292,89.76
finetune,149,0.0487,98.47,0.4278,89.76
finetune,150,0.0474,98.47,0.4271,89.62
finetune,151,0.0483,98.48,0.4269,89.60
finetune,152,0.0462,98.52,0.4279,89.73
finetune,153,0.0476,98.52,0.4279,89.65
finetune,154,0.0471,98.52,0.4293,89.62
finetune,155,0.0462,98.56,0.4282,89.76
finetune,156,0.0474,98.44,0.4262,89.65
finetune,157,0.0468,98.59,0.4265,89.67
finetune,158,0.0466,98.50,0.4293,89.71
finetune,159,0.0464,98.56,0.4314,89.66
finetune,160,0.0448,98.57,0.4277,89.66
