phase,epoch,train_loss,train_acc,test_loss,test_acc
one-shot,50,0.0357,99.07,0.2900,91.84
one-shot,51,0.0362,99.03,0.2950,91.64
one-shot,52,0.0341,99.15,0.2905,91.68
one-shot,53,0.0353,99.09,0.2894,91.89
one-shot,54,0.0354,99.11,0.2889,91.76
one-shot,55,0.0367,99.01,0.2891,91.70
one-shot,56,0.0335,99.18,0.2919,91.75
one-shot,57,0.0342,99.10,0.2927,91.79
one-shot,58,0.0337,99.17,0.2928,91.88
one-shot,59,0.0342,99.12,0.2943,91.69
one-shot,60,0.0350,99.08,0.2924,91.79
one-shot,61,0.0323,99.20,0.2929,91.89
one-shot,62,0.0341,99.15,0.2853,91.97
one-shot,63,0.0334,99.22,0.2890,92.04
one-shot,64,0.0345,99.18,0.2972,91.74
one-shot,65,0.0326,99.18,0.2913,91.74
one-shot,66,0.0327,99.23,0.2864,91.86
one-shot,67,0.0322,99.25,0.2952,91.70
one-shot,68,0.0312,99.27,0.2890,91.89
one-shot,69,0.0324,99.23,0.2918,91.86
one-shot,70,0.0325,99.18,0.2923,91.90
one-shot,71,0.0320,99.20,0.2981,91.80
one-shot,72,0.0321,99.19,0.2916,91.87
one-shot,73,0.0313,99.23,0.2947,91.78
one-shot,74,0.0320,99.20,0.3022,91.45
one-shot,75,0.0306,99.28,0.2909,91.85
one-shot,76,0.0318,99.18,0.2963,91.88
one-shot,77,0.0320,99.20,0.2906,91.90
one-shot,78,0.0313,99.25,0.2951,91.95
one-shot,79,0.0303,99.29,0.3002,91.68
one-shot,80,0.0307,99.27,0.2945,91.89
one-shot,81,0.0312,99.24,0.2964,91.97
one-shot,82,0.0306,99.29,0.2961,91.90
one-shot,83,0.0309,99.26,0.2991,91.86
one-shot,84,0.0320,99.22,0.2948,91.95
one-shot,85,0.0296,99.32,0.2997,91.71
one-shot,86,0.0312,99.24,0.2984,91.89
one-shot,87,0.0305,99.24,0.2985,91.86
one-shot,88,0.0299,99.31,0.3002,91.83
one-shot,89,0.0299,99.29,0.2956,91.95
one-shot,90,0.0296,99.34,0.3057,91.74
one-shot,91,0.0295,99.26,0.3019,91.84
one-shot,92,0.0301,99.30,0.3027,91.73
one-shot,93,0.0303,99.23,0.2972,91.99
one-shot,94,0.0295,99.28,0.2993,91.70
one-shot,95,0.0297,99.26,0.2989,91.56
one-shot,96,0.0295,99.29,0.2935,91.77
one-shot,97,0.0299,99.26,0.3027,91.61
one-shot,98,0.0283,99.32,0.2980,91.80
one-shot,99,0.0281,99.36,0.2974,91.80
one-shot,100,0.0291,99.30,0.2969,91.85
one-shot,101,0.0289,99.30,0.2969,91.96
one-shot,102,0.0290,99.32,0.2957,91.85
one-shot,103,0.0276,99.38,0.2927,91.87
one-shot,104,0.0277,99.30,0.2942,91.87
one-shot,105,0.0282,99.29,0.2990,91.74
one-shot,106,0.0278,99.37,0.3020,91.74
one-shot,107,0.0285,99.35,0.2944,91.86
one-shot,108,0.0284,99.34,0.2958,91.84
one-shot,109,0.0265,99.42,0.2947,91.89
one-shot,110,0.0273,99.38,0.2969,91.95
one-shot,111,0.0275,99.37,0.3008,91.76
one-shot,112,0.0289,99.30,0.3001,91.76
one-shot,113,0.0276,99.37,0.3010,91.77
one-shot,114,0.0273,99.37,0.3039,91.65
one-shot,115,0.0285,99.34,0.2964,91.93
one-shot,116,0.0275,99.37,0.2983,91.92
one-shot,117,0.0276,99.38,0.3008,91.83
one-shot,118,0.0269,99.41,0.3032,91.88
one-shot,119,0.0269,99.39,0.2959,91.90
one-shot,120,0.0270,99.36,0.2977,91.85
one-shot,121,0.0273,99.37,0.2923,91.93
one-shot,122,0.0272,99.37,0.2933,91.84
one-shot,123,0.0266,99.35,0.2951,91.85
one-shot,124,0.0273,99.39,0.3011,91.98
one-shot,125,0.0283,99.34,0.2971,91.70
one-shot,126,0.0289,99.31,0.3038,91.82
one-shot,127,0.0258,99.45,0.2957,91.81
one-shot,128,0.0263,99.44,0.2998,91.77
one-shot,129,0.0261,99.43,0.2986,91.97
one-shot,130,0.0268,99.39,0.3027,91.76
one-shot,131,0.0267,99.38,0.2974,92.02
one-shot,132,0.0259,99.46,0.2992,92.00
one-shot,133,0.0257,99.47,0.2988,91.91
one-shot,134,0.0253,99.45,0.2998,91.82
one-shot,135,0.0268,99.38,0.2996,91.91
one-shot,136,0.0260,99.42,0.3003,91.92
one-shot,137,0.0267,99.36,0.3022,91.85
one-shot,138,0.0267,99.39,0.3062,91.78
one-shot,139,0.0263,99.44,0.2979,92.05
one-shot,140,0.0262,99.42,0.3016,91.80
one-shot,141,0.0259,99.39,0.3042,91.74
one-shot,142,0.0255,99.45,0.2988,91.81
one-shot,143,0.0257,99.44,0.3002,91.86
one-shot,144,0.0256,99.44,0.2981,91.83
one-shot,145,0.0257,99.39,0.3030,91.86
one-shot,146,0.0256,99.42,0.3004,91.86
one-shot,147,0.0244,99.50,0.2975,91.97
one-shot,148,0.0254,99.46,0.3014,91.95
one-shot,149,0.0251,99.44,0.2980,91.89
one-shot,150,0.0264,99.39,0.3001,91.79
one-shot,151,0.0243,99.47,0.2995,92.01
one-shot,152,0.0257,99.43,0.3006,91.86
one-shot,153,0.0245,99.50,0.3016,91.91
one-shot,154,0.0248,99.47,0.3004,92.15
one-shot,155,0.0260,99.44,0.3025,91.85
one-shot,156,0.0252,99.45,0.2998,91.81
one-shot,157,0.0258,99.40,0.2979,91.81
one-shot,158,0.0254,99.46,0.3007,92.00
one-shot,159,0.0261,99.39,0.3003,91.93
one-shot,160,0.0259,99.42,0.2979,91.80
one-shot,161,0.0250,99.47,0.3001,91.82
one-shot,162,0.0247,99.44,0.2982,91.75
one-shot,163,0.0260,99.44,0.2985,91.97
one-shot,164,0.0247,99.50,0.3018,91.75
one-shot,165,0.0251,99.44,0.2991,91.92
one-shot,166,0.0247,99.47,0.2987,91.79
one-shot,167,0.0251,99.48,0.2977,91.84
one-shot,168,0.0249,99.45,0.3010,91.88
one-shot,169,0.0252,99.43,0.3009,91.77
one-shot,170,0.0249,99.47,0.3023,91.81
one-shot,171,0.0247,99.47,0.2975,91.78
one-shot,172,0.0263,99.38,0.3015,91.72
one-shot,173,0.0241,99.49,0.3003,91.95
one-shot,174,0.0246,99.49,0.2997,91.86
one-shot,175,0.0238,99.53,0.2990,91.84
one-shot,176,0.0247,99.45,0.3000,91.95
one-shot,177,0.0256,99.45,0.3014,91.99
one-shot,178,0.0251,99.42,0.3003,91.84
one-shot,179,0.0246,99.46,0.2997,91.90
one-shot,180,0.0239,99.51,0.2990,91.93
one-shot,181,0.0244,99.50,0.3016,91.81
one-shot,182,0.0245,99.50,0.3005,91.76
one-shot,183,0.0249,99.48,0.2974,91.97
one-shot,184,0.0252,99.45,0.2998,91.86
one-shot,185,0.0238,99.50,0.2984,91.99
one-shot,186,0.0252,99.44,0.3001,91.77
one-shot,187,0.0232,99.52,0.3015,91.82
one-shot,188,0.0236,99.48,0.2974,92.14
one-shot,189,0.0236,99.52,0.2998,91.95
one-shot,190,0.0247,99.49,0.3030,91.76
one-shot,191,0.0246,99.48,0.3027,91.81
one-shot,192,0.0246,99.49,0.3026,91.97
one-shot,193,0.0239,99.53,0.3013,91.93
one-shot,194,0.0251,99.44,0.2987,91.89
one-shot,195,0.0244,99.51,0.2976,91.74
one-shot,196,0.0241,99.50,0.2992,91.84
one-shot,197,0.0238,99.47,0.2983,91.90
one-shot,198,0.0244,99.49,0.2973,91.96
one-shot,199,0.0251,99.45,0.2960,91.91
one-shot,200,0.0244,99.47,0.3006,92.00
iter-1,1,0.0295,99.28,0.3095,91.84
iter-1,2,0.0287,99.33,0.3130,91.57
iter-1,3,0.0282,99.35,0.3091,91.66
iter-1,4,0.0300,99.23,0.3090,91.84
iter-1,5,0.0296,99.26,0.3083,91.88
iter-1,6,0.0291,99.31,0.3088,91.84
iter-1,7,0.0295,99.25,0.3104,91.74
iter-1,8,0.0283,99.34,0.3033,91.92
iter-1,9,0.0299,99.28,0.3117,91.76
iter-1,10,0.0296,99.28,0.3085,91.61
iter-2,1,0.0378,99.00,0.3115,91.72
iter-2,2,0.0340,99.11,0.3081,91.65
iter-2,3,0.0341,99.13,0.3147,91.72
iter-2,4,0.0311,99.24,0.3105,91.56
iter-2,5,0.0320,99.18,0.3109,91.59
iter-2,6,0.0323,99.19,0.3112,91.65
iter-2,7,0.0316,99.23,0.3101,91.79
iter-2,8,0.0311,99.24,0.3108,91.48
iter-2,9,0.0307,99.25,0.3107,91.75
iter-2,10,0.0296,99.29,0.3018,91.87
iter-3,1,0.0418,98.85,0.3129,91.54
iter-3,2,0.0382,99.03,0.3101,91.43
iter-3,3,0.0366,99.06,0.3176,91.22
iter-3,4,0.0349,99.07,0.3153,91.54
iter-3,5,0.0365,99.03,0.3170,91.49
iter-3,6,0.0342,99.10,0.3100,91.73
iter-3,7,0.0335,99.17,0.3117,91.61
iter-3,8,0.0346,99.11,0.3152,91.66
iter-3,9,0.0344,99.11,0.3101,91.79
iter-3,10,0.0340,99.11,0.3037,91.73
iter-4,1,0.0399,98.94,0.3063,91.65
iter-4,2,0.0374,99.03,0.3091,91.52
iter-4,3,0.0360,99.06,0.3006,91.78
iter-4,4,0.0357,99.08,0.3097,91.73
iter-4,5,0.0355,99.07,0.3107,91.43
iter-4,6,0.0344,99.16,0.3102,91.65
iter-4,7,0.0346,99.07,0.3164,91.68
iter-4,8,0.0342,99.10,0.3106,91.50
iter-4,9,0.0342,99.15,0.3064,91.74
iter-4,10,0.0316,99.24,0.3089,91.62
