epoch,train_loss,train_acc,test_loss,test_acc
54,0.5026,82.52,0.7485,76.35
55,0.4997,82.71,0.6078,79.70
56,0.4983,82.86,0.7032,77.48
57,0.4961,83.02,0.8213,74.89
58,0.4921,83.01,0.5630,81.28
59,0.4936,82.88,0.7690,76.29
60,0.4926,83.11,0.8091,75.78
61,0.4947,82.92,0.5864,80.81
62,0.4890,83.15,0.6804,78.47
63,0.4920,83.01,0.9555,72.85
64,0.4846,83.25,0.6602,78.63
65,0.4815,83.14,0.5847,80.86
66,0.4848,83.23,0.6479,78.36
67,0.4822,83.32,0.6942,77.49
68,0.4865,83.15,0.6739,78.45
69,0.4824,83.20,0.6776,78.77
70,0.4796,83.43,0.7494,76.02
71,0.4766,83.46,0.7980,73.31
72,0.4851,83.08,0.6328,78.78
73,0.4745,83.58,0.6857,77.91
74,0.4741,83.34,0.6365,79.04
75,0.4783,83.58,0.7487,75.73
76,0.4736,83.55,0.8127,75.11
77,0.4712,83.74,0.5772,80.84
78,0.4685,83.63,0.6346,80.00
79,0.4705,83.59,0.7848,75.79
80,0.4703,83.50,0.7194,76.53
81,0.3839,86.85,0.4416,85.48
82,0.3634,87.31,0.4447,85.41
83,0.3520,87.93,0.4385,85.59
84,0.3463,88.06,0.4447,85.53
85,0.3432,88.14,0.4376,85.77
86,0.3383,88.29,0.4359,85.89
87,0.3357,88.42,0.4331,86.15
88,0.3343,88.40,0.4377,85.64
89,0.3319,88.56,0.4410,85.73
90,0.3265,88.66,0.4424,85.50
91,0.3271,88.55,0.4353,86.04
92,0.3245,88.66,0.4369,86.05
93,0.3267,88.54,0.4371,85.95
94,0.3241,88.63,0.4310,86.10
95,0.3196,88.81,0.4318,85.82
96,0.3192,88.82,0.4341,86.13
97,0.3171,88.92,0.4322,86.21
98,0.3163,89.03,0.4333,86.14
99,0.3146,89.02,0.4422,86.02
100,0.3149,88.96,0.4452,85.86
101,0.3119,89.19,0.4410,85.94
102,0.3117,89.15,0.4377,86.01
103,0.3123,89.21,0.4374,85.92
104,0.3148,88.96,0.4413,85.89
105,0.3124,89.08,0.4347,86.33
106,0.3070,89.44,0.4348,86.02
107,0.3112,89.06,0.4382,86.09
108,0.3118,89.15,0.4344,86.18
109,0.3068,89.32,0.4397,86.14
110,0.3055,89.48,0.4349,86.15
111,0.3087,89.21,0.4370,86.19
112,0.3071,89.16,0.4439,85.97
113,0.3036,89.34,0.4393,86.07
114,0.3034,89.15,0.4357,86.14
115,0.3067,89.32,0.4544,85.44
116,0.3009,89.31,0.4343,86.00
117,0.2989,89.59,0.4526,85.95
118,0.2998,89.41,0.4559,85.71
119,0.3037,89.40,0.4406,86.15
120,0.2999,89.56,0.4438,85.74
121,0.2843,90.15,0.4296,86.26
122,0.2815,90.12,0.4262,86.29
123,0.2774,90.33,0.4294,86.25
124,0.2798,90.26,0.4292,86.36
125,0.2771,90.31,0.4285,86.45
126,0.2781,90.18,0.4270,86.25
127,0.2817,90.03,0.4292,86.37
128,0.2766,90.45,0.4261,86.41
129,0.2780,90.14,0.4275,86.46
130,0.2768,90.43,0.4290,86.47
131,0.2773,90.45,0.4262,86.55
132,0.2727,90.50,0.4295,86.46
133,0.2751,90.44,0.4302,86.52
134,0.2777,90.30,0.4289,86.57
135,0.2771,90.31,0.4276,86.48
136,0.2734,90.47,0.4294,86.39
137,0.2754,90.34,0.4261,86.58
138,0.2747,90.33,0.4266,86.44
139,0.2755,90.37,0.4277,86.53
140,0.2728,90.49,0.4280,86.66
141,0.2728,90.41,0.4273,86.61
142,0.2754,90.46,0.4278,86.52
143,0.2760,90.44,0.4309,86.41
144,0.2728,90.40,0.4276,86.46
145,0.2748,90.41,0.4248,86.56
146,0.2740,90.54,0.4285,86.54
147,0.2742,90.40,0.4256,86.66
148,0.2727,90.41,0.4281,86.46
149,0.2732,90.51,0.4262,86.49
150,0.2742,90.50,0.4277,86.36
151,0.2731,90.31,0.4277,86.45
152,0.2723,90.51,0.4303,86.37
153,0.2734,90.60,0.4275,86.54
154,0.2720,90.56,0.4280,86.52
155,0.2724,90.49,0.4317,86.44
156,0.2748,90.36,0.4288,86.60
157,0.2704,90.57,0.4312,86.52
158,0.2702,90.56,0.4287,86.53
159,0.2706,90.71,0.4271,86.58
160,0.2725,90.65,0.4299,86.51
