iteration,epoch,sparsity,remaining_weights,train_loss,train_acc,test_loss,test_acc
0,86,0.0000,1.0000,0.9218,73.00,1.2157,65.13
0,87,0.0000,1.0000,0.9028,73.40,1.2221,65.16
0,88,0.0000,1.0000,0.8902,73.93,1.2274,65.61
0,89,0.0000,1.0000,0.8813,74.09,1.2356,65.53
0,90,0.0000,1.0000,0.8672,74.54,1.2181,65.33
0,91,0.0000,1.0000,0.8565,74.79,1.2195,65.29
0,92,0.0000,1.0000,0.8481,75.02,1.2275,65.61
0,93,0.0000,1.0000,0.8399,75.07,1.2480,64.89
0,94,0.0000,1.0000,0.8349,75.34,1.2521,64.95
0,95,0.0000,1.0000,0.8293,75.53,1.2505,65.00
0,96,0.0000,1.0000,0.8185,75.80,1.2773,64.95
0,97,0.0000,1.0000,0.8204,75.53,1.2620,64.59
0,98,0.0000,1.0000,0.8179,75.70,1.2872,64.20
0,99,0.0000,1.0000,0.8116,75.71,1.3233,63.78
0,100,0.0000,1.0000,0.8052,75.96,1.2993,64.05
0,101,0.0000,1.0000,0.8052,76.23,1.3020,64.25
0,102,0.0000,1.0000,0.8073,75.93,1.3087,64.04
0,103,0.0000,1.0000,0.8023,76.02,1.2868,64.05
0,104,0.0000,1.0000,0.7922,76.37,1.3096,64.34
0,105,0.0000,1.0000,0.7998,76.26,1.3490,62.94
0,106,0.0000,1.0000,0.7937,76.06,1.3038,64.58
0,107,0.0000,1.0000,0.7949,75.97,1.3202,63.84
0,108,0.0000,1.0000,0.7915,76.49,1.3400,63.70
0,109,0.0000,1.0000,0.7928,76.20,1.3667,63.18
0,110,0.0000,1.0000,0.7902,76.17,1.3288,63.68
0,111,0.0000,1.0000,0.7903,76.33,1.2976,64.73
0,112,0.0000,1.0000,0.7924,76.07,1.3180,63.95
0,113,0.0000,1.0000,0.7891,76.10,1.3148,64.63
0,114,0.0000,1.0000,0.7863,76.30,1.3811,63.40
0,115,0.0000,1.0000,0.7911,76.37,1.3471,63.55
0,116,0.0000,1.0000,0.7873,76.24,1.3589,63.15
0,117,0.0000,1.0000,0.7897,76.12,1.4128,62.04
0,118,0.0000,1.0000,0.7858,76.20,1.4769,60.78
0,119,0.0000,1.0000,0.7879,76.45,1.3759,63.17
0,120,0.0000,1.0000,0.7856,76.38,1.3770,63.12
0,121,0.0000,1.0000,0.6551,80.72,1.1893,66.89
0,122,0.0000,1.0000,0.6149,81.94,1.1865,67.38
0,123,0.0000,1.0000,0.5963,82.76,1.1865,67.18
0,124,0.0000,1.0000,0.5834,83.04,1.1819,67.34
0,125,0.0000,1.0000,0.5813,83.14,1.1899,67.06
0,126,0.0000,1.0000,0.5710,83.61,1.1900,67.28
0,127,0.0000,1.0000,0.5667,83.51,1.1878,67.34
0,128,0.0000,1.0000,0.5627,83.80,1.1893,67.12
0,129,0.0000,1.0000,0.5617,83.67,1.1862,67.31
0,130,0.0000,1.0000,0.5555,84.18,1.1872,67.36
0,131,0.0000,1.0000,0.5530,83.98,1.1888,67.32
0,132,0.0000,1.0000,0.5508,84.21,1.1940,67.39
0,133,0.0000,1.0000,0.5434,84.40,1.1950,67.23
0,134,0.0000,1.0000,0.5444,84.40,1.2005,66.82
0,135,0.0000,1.0000,0.5409,84.31,1.1956,67.27
0,136,0.0000,1.0000,0.5388,84.48,1.1945,67.24
0,137,0.0000,1.0000,0.5358,84.63,1.2024,67.14
0,138,0.0000,1.0000,0.5362,84.39,1.1977,67.29
0,139,0.0000,1.0000,0.5361,84.45,1.2050,67.19
0,140,0.0000,1.0000,0.5293,84.75,1.2026,67.26
0,141,0.0000,1.0000,0.5273,84.75,1.2021,67.13
0,142,0.0000,1.0000,0.5208,85.07,1.2107,67.21
0,143,0.0000,1.0000,0.5255,84.73,1.2011,67.33
0,144,0.0000,1.0000,0.5235,84.80,1.2080,67.08
0,145,0.0000,1.0000,0.5163,85.17,1.2132,67.01
0,146,0.0000,1.0000,0.5159,85.05,1.2131,66.85
0,147,0.0000,1.0000,0.5133,85.02,1.2094,67.18
0,148,0.0000,1.0000,0.5103,85.34,1.2116,67.18
0,149,0.0000,1.0000,0.5141,85.28,1.2147,67.24
0,150,0.0000,1.0000,0.5095,85.23,1.2206,66.92
0,151,0.0000,1.0000,0.5055,85.42,1.2210,67.11
0,152,0.0000,1.0000,0.5032,85.59,1.2195,66.77
0,153,0.0000,1.0000,0.5039,85.40,1.2278,67.20
0,154,0.0000,1.0000,0.4993,85.49,1.2315,67.11
0,155,0.0000,1.0000,0.4983,85.47,1.2248,67.01
0,156,0.0000,1.0000,0.4976,85.64,1.2268,66.99
0,157,0.0000,1.0000,0.4992,85.54,1.2340,66.82
0,158,0.0000,1.0000,0.4928,85.73,1.2356,66.97
0,159,0.0000,1.0000,0.4931,85.62,1.2349,66.54
0,160,0.0000,1.0000,0.4940,85.56,1.2389,67.03
1,1,0.0689,0.9311,4.0573,7.27,3.7781,10.64
1,2,0.0689,0.9311,3.5380,14.76,3.4751,16.45
1,3,0.0689,0.9311,3.0955,22.04,3.3964,20.24
1,4,0.0689,0.9311,2.7504,28.78,2.8084,28.49
1,5,0.0689,0.9311,2.5058,33.87,3.2884,26.34
1,6,0.0689,0.9311,2.3249,37.54,2.4752,35.48
1,7,0.0689,0.9311,2.1819,40.67,2.4755,35.54
1,8,0.0689,0.9311,2.0895,42.92,2.4988,37.03
1,9,0.0689,0.9311,2.0245,44.41,2.2885,40.51
1,10,0.0689,0.9311,1.9480,46.30,2.1388,43.20
1,11,0.0689,0.9311,1.9068,47.19,2.1379,43.02
1,12,0.0689,0.9311,1.8769,48.07,2.5457,38.36
1,13,0.0689,0.9311,1.8415,49.00,2.2817,41.35
1,14,0.0689,0.9311,1.8139,49.60,2.2901,42.21
1,15,0.0689,0.9311,1.7971,50.20,2.4561,38.97
1,16,0.0689,0.9311,1.7667,50.69,2.1776,43.71
1,17,0.0689,0.9311,1.7446,51.30,2.0827,44.78
1,18,0.0689,0.9311,1.7367,51.47,2.2624,42.42
1,19,0.0689,0.9311,1.7248,51.75,2.3800,40.40
1,20,0.0689,0.9311,1.6989,52.50,2.2520,42.79
1,21,0.0689,0.9311,1.6914,52.51,2.1947,43.40
1,22,0.0689,0.9311,1.6905,52.46,2.3373,42.34
1,23,0.0689,0.9311,1.6699,53.36,2.3500,42.20
1,24,0.0689,0.9311,1.6605,53.40,2.0470,45.49
1,25,0.0689,0.9311,1.6547,53.70,2.2817,41.64
1,26,0.0689,0.9311,1.6560,53.68,2.0765,45.00
1,27,0.0689,0.9311,1.6441,53.52,2.0724,45.10
1,28,0.0689,0.9311,1.6389,53.81,2.2185,43.22
1,29,0.0689,0.9311,1.6308,54.32,2.1195,44.38
1,30,0.0689,0.9311,1.6279,54.06,2.1747,45.30
1,31,0.0689,0.9311,1.6149,54.45,2.0815,45.10
1,32,0.0689,0.9311,1.6175,54.31,2.1413,45.93
1,33,0.0689,0.9311,1.6150,54.49,2.1528,44.97
1,34,0.0689,0.9311,1.6102,54.55,2.0723,46.08
1,35,0.0689,0.9311,1.5976,55.10,2.2741,43.28
1,36,0.0689,0.9311,1.5963,55.08,2.1687,44.19
1,37,0.0689,0.9311,1.5941,55.28,2.0075,47.31
1,38,0.0689,0.9311,1.5980,55.38,2.6368,41.49
1,39,0.0689,0.9311,1.5818,55.48,1.9262,48.22
1,40,0.0689,0.9311,1.5845,55.44,1.9822,47.36
1,41,0.0689,0.9311,1.5795,55.39,1.9677,48.18
1,42,0.0689,0.9311,1.5796,55.50,1.9958,46.53
1,43,0.0689,0.9311,1.5802,55.69,2.0501,46.99
1,44,0.0689,0.9311,1.5725,55.75,2.0499,46.21
1,45,0.0689,0.9311,1.5698,55.76,2.0567,46.37
1,46,0.0689,0.9311,1.5581,55.84,1.8575,49.48
1,47,0.0689,0.9311,1.5680,55.84,2.0786,45.64
1,48,0.0689,0.9311,1.5651,56.18,2.4630,43.15
1,49,0.0689,0.9311,1.5620,56.02,2.0992,47.14
1,50,0.0689,0.9311,1.5555,56.16,2.1277,44.87
1,51,0.0689,0.9311,1.5548,56.34,2.0445,47.19
1,52,0.0689,0.9311,1.5485,56.18,2.2673,42.46
1,53,0.0689,0.9311,1.5552,56.23,2.0844,46.65
1,54,0.0689,0.9311,1.5551,56.28,2.0137,48.09
1,55,0.0689,0.9311,1.5526,56.20,1.9957,47.59
1,56,0.0689,0.9311,1.5476,55.93,1.9983,46.42
1,57,0.0689,0.9311,1.5521,55.91,2.1004,45.07
1,58,0.0689,0.9311,1.5447,56.24,2.0511,46.36
1,59,0.0689,0.9311,1.5375,56.83,1.9082,48.40
1,60,0.0689,0.9311,1.5376,56.91,1.9921,47.90
1,61,0.0689,0.9311,1.5404,56.52,2.1056,45.91
1,62,0.0689,0.9311,1.5306,56.64,2.0244,47.55
1,63,0.0689,0.9311,1.5408,56.58,2.0660,46.58
1,64,0.0689,0.9311,1.5278,56.88,2.1115,45.75
1,65,0.0689,0.9311,1.5297,56.88,2.0093,48.08
1,66,0.0689,0.9311,1.5395,56.63,2.5226,40.58
1,67,0.0689,0.9311,1.5262,56.80,2.0157,47.22
1,68,0.0689,0.9311,1.5255,57.14,2.1407,45.21
1,69,0.0689,0.9311,1.5276,56.89,1.8600,50.71
1,70,0.0689,0.9311,1.5280,57.00,2.1041,46.77
1,71,0.0689,0.9311,1.5218,56.92,2.0745,46.25
1,72,0.0689,0.9311,1.5280,56.89,1.8272,50.41
1,73,0.0689,0.9311,1.5209,57.09,2.5397,40.94
1,74,0.0689,0.9311,1.5185,57.19,2.0912,46.64
1,75,0.0689,0.9311,1.5125,57.29,2.0105,47.54
1,76,0.0689,0.9311,1.5240,56.77,1.9401,48.96
1,77,0.0689,0.9311,1.5065,57.55,2.0560,47.46
1,78,0.0689,0.9311,1.5139,57.19,1.8736,49.55
1,79,0.0689,0.9311,1.5153,56.99,2.1010,46.33
1,80,0.0689,0.9311,1.5194,57.09,2.0234,47.40
1,81,0.0689,0.9311,1.1438,67.44,1.2518,64.24
1,82,0.0689,0.9311,1.0330,70.26,1.2356,64.42
1,83,0.0689,0.9311,0.9885,71.21,1.2204,64.99
1,84,0.0689,0.9311,0.9583,72.11,1.2196,64.93
1,85,0.0689,0.9311,0.9381,72.76,1.2113,65.76
1,86,0.0689,0.9311,0.9169,73.02,1.2166,64.98
1,87,0.0689,0.9311,0.9046,73.59,1.2064,65.73
1,88,0.0689,0.9311,0.8902,73.91,1.2294,65.10
1,89,0.0689,0.9311,0.8758,74.37,1.2246,64.78
1,90,0.0689,0.9311,0.8682,74.39,1.2226,65.24
1,91,0.0689,0.9311,0.8579,74.75,1.2588,64.57
1,92,0.0689,0.9311,0.8443,75.29,1.2099,65.75
1,93,0.0689,0.9311,0.8386,75.20,1.2417,65.21
1,94,0.0689,0.9311,0.8374,75.06,1.2573,65.08
1,95,0.0689,0.9311,0.8297,75.50,1.2495,65.23
1,96,0.0689,0.9311,0.8278,75.57,1.2340,65.45
1,97,0.0689,0.9311,0.8220,75.60,1.2758,64.32
1,98,0.0689,0.9311,0.8200,75.60,1.2419,65.31
1,99,0.0689,0.9311,0.8139,75.81,1.2688,64.83
1,100,0.0689,0.9311,0.8082,76.08,1.2488,65.19
1,101,0.0689,0.9311,0.8107,75.76,1.3086,63.45
1,102,0.0689,0.9311,0.8055,75.90,1.3101,64.04
1,103,0.0689,0.9311,0.8011,76.16,1.2800,64.35
1,104,0.0689,0.9311,0.8008,76.07,1.2809,64.61
1,105,0.0689,0.9311,0.8014,75.94,1.2969,64.00
1,106,0.0689,0.9311,0.7996,76.19,1.3193,64.15
1,107,0.0689,0.9311,0.7976,76.15,1.2825,64.26
1,108,0.0689,0.9311,0.7950,76.22,1.2917,64.44
1,109,0.0689,0.9311,0.7963,76.03,1.3638,63.10
1,110,0.0689,0.9311,0.7977,76.17,1.3123,63.96
1,111,0.0689,0.9311,0.7884,76.45,1.3213,63.94
1,112,0.0689,0.9311,0.7953,76.33,1.3692,62.62
1,113,0.0689,0.9311,0.7963,76.09,1.2989,64.47
1,114,0.0689,0.9311,0.7860,76.27,1.3139,63.51
1,115,0.0689,0.9311,0.7981,76.16,1.2889,64.78
1,116,0.0689,0.9311,0.7959,75.93,1.3689,63.25
1,117,0.0689,0.9311,0.7889,76.27,1.3176,64.37
1,118,0.0689,0.9311,0.7851,76.32,1.3571,63.48
1,119,0.0689,0.9311,0.7836,76.61,1.3024,64.58
1,120,0.0689,0.9311,0.7855,76.38,1.3475,63.34
1,121,0.0689,0.9311,0.6550,80.82,1.1688,67.00
1,122,0.0689,0.9311,0.6091,82.52,1.1624,67.59
1,123,0.0689,0.9311,0.5965,82.68,1.1600,67.57
1,124,0.0689,0.9311,0.5855,82.95,1.1559,67.82
1,125,0.0689,0.9311,0.5795,83.33,1.1578,67.89
1,126,0.0689,0.9311,0.5759,83.55,1.1600,67.86
1,127,0.0689,0.9311,0.5679,83.54,1.1576,67.83
1,128,0.0689,0.9311,0.5636,83.76,1.1620,67.44
1,129,0.0689,0.9311,0.5605,83.70,1.1704,67.48
1,130,0.0689,0.9311,0.5570,83.85,1.1658,67.72
1,131,0.0689,0.9311,0.5542,84.13,1.1620,67.95
1,132,0.0689,0.9311,0.5526,84.18,1.1660,67.79
1,133,0.0689,0.9311,0.5471,84.40,1.1679,67.58
1,134,0.0689,0.9311,0.5429,84.40,1.1770,67.70
1,135,0.0689,0.9311,0.5407,84.50,1.1720,67.70
1,136,0.0689,0.9311,0.5424,84.50,1.1782,67.78
1,137,0.0689,0.9311,0.5422,84.38,1.1766,67.70
1,138,0.0689,0.9311,0.5366,84.55,1.1857,67.85
1,139,0.0689,0.9311,0.5333,84.59,1.1759,67.69
1,140,0.0689,0.9311,0.5324,84.73,1.1852,67.57
1,141,0.0689,0.9311,0.5258,84.86,1.1783,67.93
1,142,0.0689,0.9311,0.5282,84.94,1.1882,67.56
1,143,0.0689,0.9311,0.5274,84.92,1.1826,67.58
1,144,0.0689,0.9311,0.5262,84.80,1.1960,67.42
1,145,0.0689,0.9311,0.5239,84.66,1.1848,67.80
1,146,0.0689,0.9311,0.5215,84.91,1.2025,67.55
1,147,0.0689,0.9311,0.5158,85.31,1.1859,67.57
1,148,0.0689,0.9311,0.5169,85.00,1.1871,67.32
1,149,0.0689,0.9311,0.5169,85.09,1.1839,67.76
1,150,0.0689,0.9311,0.5116,85.22,1.1890,67.79
1,151,0.0689,0.9311,0.5127,85.18,1.1997,67.55
1,152,0.0689,0.9311,0.5095,85.20,1.1997,67.49
1,153,0.0689,0.9311,0.5117,85.06,1.1978,67.20
1,154,0.0689,0.9311,0.5064,85.33,1.1987,67.80
1,155,0.0689,0.9311,0.5065,85.25,1.2065,67.30
1,156,0.0689,0.9311,0.5015,85.34,1.2033,66.99
1,157,0.0689,0.9311,0.5039,85.50,1.2006,67.63
1,158,0.0689,0.9311,0.5020,85.58,1.2008,67.40
1,159,0.0689,0.9311,0.5001,85.24,1.2012,67.39
1,160,0.0689,0.9311,0.4992,85.70,1.2064,67.31
2,1,0.1330,0.8670,4.0701,6.82,3.8013,10.21
2,2,0.1330,0.8670,3.6230,13.12,3.7593,12.84
2,3,0.1330,0.8670,3.2594,19.68,3.1601,21.32
2,4,0.1330,0.8670,2.9217,25.83,3.0756,24.06
2,5,0.1330,0.8670,2.6666,30.54,2.8540,28.71
2,6,0.1330,0.8670,2.4576,35.11,2.9205,28.85
2,7,0.1330,0.8670,2.3000,38.28,2.4813,35.01
2,8,0.1330,0.8670,2.1847,40.74,2.6437,33.39
2,9,0.1330,0.8670,2.0941,43.13,2.3521,37.99
2,10,0.1330,0.8670,2.0348,44.43,2.9546,29.28
2,11,0.1330,0.8670,1.9758,45.52,2.4038,38.12
2,12,0.1330,0.8670,1.9244,47.12,2.4257,38.47
2,13,0.1330,0.8670,1.8840,48.18,2.4684,38.03
2,14,0.1330,0.8670,1.8490,49.02,2.0375,45.17
2,15,0.1330,0.8670,1.8207,49.56,2.1750,42.56
2,16,0.1330,0.8670,1.8021,50.10,2.2139,41.69
2,17,0.1330,0.8670,1.7817,50.47,2.1886,43.23
2,18,0.1330,0.8670,1.7558,51.07,2.2789,42.90
2,19,0.1330,0.8670,1.7439,51.49,2.0679,44.89
2,20,0.1330,0.8670,1.7280,51.77,2.2689,43.42
2,21,0.1330,0.8670,1.7080,52.45,2.4736,39.57
2,22,0.1330,0.8670,1.7058,52.41,2.4807,37.30
2,23,0.1330,0.8670,1.6918,52.89,2.2711,41.57
2,24,0.1330,0.8670,1.6825,52.67,1.9658,47.71
2,25,0.1330,0.8670,1.6630,53.56,2.1978,43.76
2,26,0.1330,0.8670,1.6628,53.56,2.0817,46.21
2,27,0.1330,0.8670,1.6572,53.30,2.2894,41.12
2,28,0.1330,0.8670,1.6525,53.60,2.1434,44.20
2,29,0.1330,0.8670,1.6428,54.12,2.0516,45.93
2,30,0.1330,0.8670,1.6248,54.40,1.9962,46.63
2,31,0.1330,0.8670,1.6309,54.45,2.0331,46.33
2,32,0.1330,0.8670,1.6218,54.38,2.0754,46.11
2,33,0.1330,0.8670,1.6116,54.88,2.1545,44.68
2,34,0.1330,0.8670,1.6139,54.58,1.8757,49.44
2,35,0.1330,0.8670,1.6064,54.91,1.9811,48.22
2,36,0.1330,0.8670,1.6028,54.86,2.3790,42.10
2,37,0.1330,0.8670,1.6033,54.94,2.3515,41.68
2,38,0.1330,0.8670,1.6002,55.02,2.2578,43.37
2,39,0.1330,0.8670,1.5933,55.00,2.1227,44.65
2,40,0.1330,0.8670,1.5831,55.30,2.0377,45.94
2,41,0.1330,0.8670,1.5931,55.30,1.9847,48.37
2,42,0.1330,0.8670,1.5839,55.49,2.1612,43.60
2,43,0.1330,0.8670,1.5935,55.23,2.0025,46.58
2,44,0.1330,0.8670,1.5762,56.08,2.3229,44.10
2,45,0.1330,0.8670,1.5775,55.87,2.1376,45.71
2,46,0.1330,0.8670,1.5775,55.79,2.0463,46.05
2,47,0.1330,0.8670,1.5700,55.67,2.2997,43.91
2,48,0.1330,0.8670,1.5746,55.54,1.9403,48.69
2,49,0.1330,0.8670,1.5743,55.68,2.0528,46.21
2,50,0.1330,0.8670,1.5620,56.09,1.9631,48.40
2,51,0.1330,0.8670,1.5601,55.89,2.2826,43.31
2,52,0.1330,0.8670,1.5671,55.79,1.8082,51.21
2,53,0.1330,0.8670,1.5532,56.38,2.2927,44.29
2,54,0.1330,0.8670,1.5645,55.89,2.1228,45.95
2,55,0.1330,0.8670,1.5527,56.37,2.0806,45.72
2,56,0.1330,0.8670,1.5505,56.22,2.9546,37.05
2,57,0.1330,0.8670,1.5595,56.19,2.1274,45.53
2,58,0.1330,0.8670,1.5614,56.18,2.1216,46.85
2,59,0.1330,0.8670,1.5552,56.12,2.1242,45.29
2,60,0.1330,0.8670,1.5476,56.30,1.8779,49.17
2,61,0.1330,0.8670,1.5526,56.33,2.3972,40.55
2,62,0.1330,0.8670,1.5463,56.30,2.0523,47.64
2,63,0.1330,0.8670,1.5468,56.40,2.2058,44.46
2,64,0.1330,0.8670,1.5256,57.02,2.3327,43.13
2,65,0.1330,0.8670,1.5369,56.82,2.1584,45.97
2,66,0.1330,0.8670,1.5429,56.31,1.9284,48.93
2,67,0.1330,0.8670,1.5425,56.62,2.6218,38.54
2,68,0.1330,0.8670,1.5315,56.88,2.0698,47.12
2,69,0.1330,0.8670,1.5384,56.61,1.9992,46.40
2,70,0.1330,0.8670,1.5350,56.65,2.3265,42.82
2,71,0.1330,0.8670,1.5459,56.69,1.9565,48.37
2,72,0.1330,0.8670,1.5322,56.68,2.0044,46.90
2,73,0.1330,0.8670,1.5363,56.67,1.9415,48.06
2,74,0.1330,0.8670,1.5279,57.11,1.8624,50.32
2,75,0.1330,0.8670,1.5314,56.67,1.9525,48.22
2,76,0.1330,0.8670,1.5185,57.17,2.1977,45.68
2,77,0.1330,0.8670,1.5241,56.90,1.9404,49.40
2,78,0.1330,0.8670,1.5397,56.33,1.8566,49.66
2,79,0.1330,0.8670,1.5303,57.11,1.9518,49.12
2,80,0.1330,0.8670,1.5247,56.96,2.5825,39.63
2,81,0.1330,0.8670,1.1519,67.18,1.2508,64.15
2,82,0.1330,0.8670,1.0399,70.09,1.2474,64.19
2,83,0.1330,0.8670,0.9999,70.97,1.2329,64.86
2,84,0.1330,0.8670,0.9707,72.12,1.2246,65.35
2,85,0.1330,0.8670,0.9489,72.07,1.2175,65.34
2,86,0.1330,0.8670,0.9304,72.92,1.2505,64.48
2,87,0.1330,0.8670,0.9143,73.37,1.2212,65.78
2,88,0.1330,0.8670,0.9005,73.55,1.2332,65.48
2,89,0.1330,0.8670,0.8935,73.79,1.2547,64.52
2,90,0.1330,0.8670,0.8892,73.90,1.2255,65.55
2,91,0.1330,0.8670,0.8717,74.28,1.2452,64.72
2,92,0.1330,0.8670,0.8648,74.36,1.2279,65.31
2,93,0.1330,0.8670,0.8557,74.77,1.2273,65.28
2,94,0.1330,0.8670,0.8557,74.67,1.2317,65.60
2,95,0.1330,0.8670,0.8507,74.72,1.2579,64.94
2,96,0.1330,0.8670,0.8377,75.32,1.2748,64.72
2,97,0.1330,0.8670,0.8299,75.60,1.2523,65.25
2,98,0.1330,0.8670,0.8332,75.33,1.2720,64.66
2,99,0.1330,0.8670,0.8263,75.33,1.2490,65.03
2,100,0.1330,0.8670,0.8234,75.54,1.2802,64.85
2,101,0.1330,0.8670,0.8301,75.27,1.2672,64.73
2,102,0.1330,0.8670,0.8245,75.44,1.4228,62.47
2,103,0.1330,0.8670,0.8189,75.60,1.3107,63.68
2,104,0.1330,0.8670,0.8175,75.64,1.2909,63.81
2,105,0.1330,0.8670,0.8199,75.58,1.2951,63.81
2,106,0.1330,0.8670,0.8160,75.72,1.3328,63.30
2,107,0.1330,0.8670,0.8148,75.77,1.3181,63.83
2,108,0.1330,0.8670,0.8101,75.86,1.3083,64.28
2,109,0.1330,0.8670,0.8082,75.87,1.3165,63.89
2,110,0.1330,0.8670,0.8160,75.72,1.3464,62.99
2,111,0.1330,0.8670,0.8148,75.59,1.3248,63.44
2,112,0.1330,0.8670,0.8047,76.01,1.3183,64.09
2,113,0.1330,0.8670,0.8069,75.89,1.3575,63.04
2,114,0.1330,0.8670,0.8079,75.86,1.4351,62.36
